#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           296.424673781     2.16205744672      281.861683659     2.5729261591      0.950871194574     0.0111103783419     45.307
3288           716.791206356     5.34244952804      691.877125025     2.41438846567      0.965242205665     0.00794370966886     80.3902
3374           2529.14635824     18.972536292      2359.93695837     7.81534631497      0.933096240432     0.00765142097002     271.992
3377           7061.32319173     52.9483025296      6224.30000138     16.0505419339      0.88146369064     0.0069894545759     634.447
