#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           370.848280102     2.43009895726      355.938154906     2.89132276034      0.959794541337     0.0100170627777     45.307
3288           897.7917566     5.9983782255      880.999808937     2.72446083499      0.981296389124     0.00722453731517     80.3902
3374           3148.45851827     21.201808433      2992.20574844     8.80022452048      0.950371659997     0.00698357685729     271.992
3377           8809.79263103     59.2768237093      7888.40122342     18.0692006061      0.895412815466     0.00636434977414     634.447
