#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           442.808363587     2.66349471801      436.027176112     3.20011865406      0.984685954394     0.00934389094496     45.307
3288           1078.74241697     6.59446160336      1076.51730189     3.01164077173      0.9979373064     0.00670896318642     80.3902
3374           3767.99681951     23.2333425288      3645.25771534     9.7131958057      0.967425900273     0.00649828689222     271.992
3377           10503.6216656     64.8396516675      9569.26530838     19.9014050337      0.911044362891     0.00593453657075     634.447
