#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
8   1   75.000000   0.020000   0.032054   2476.081738  1.721756590000e-03   1.666635620000e-03    6.953553122163e-07   6.730939429109e-07   80
8   2   75.000000   0.060000   0.061312   2491.874239  4.553473510000e-04   4.262705990000e-04    1.827328778770e-07   1.710642504860e-07   80
8   3   75.000000   0.100000   0.097880   2504.500744  9.851731870000e-05   8.746372990000e-05    3.933611077418e-08   3.492262084950e-08   80
8   4   75.000000   0.140000   0.137151   2490.094595  2.453417400000e-05   1.879756740000e-05    9.852707623744e-09   7.548937071606e-09   80
8   5   75.000000   0.180000   0.176925   2469.711543  7.369434360000e-06   4.422890660000e-06    2.983925139309e-09   1.790853135272e-09   80
8   6   75.000000   0.220000   0.217235   2470.185374  2.567535880000e-06   1.519348980000e-06    1.039410202580e-09   6.150748830399e-10   80
8   7   75.000000   0.260000   0.258085   2489.094850  1.013544200000e-06   5.393167730000e-07    4.071938841543e-10   2.166718447873e-10   80
8   8   75.000000   0.300000   0.299686   2531.875559  4.486835600000e-07   3.707506660000e-07    1.772139070600e-10   1.464332102271e-10   80
8   9   75.000000   0.340000   0.339653   2586.520157  2.292042670000e-07   2.961044010000e-07    8.861491621463e-11   1.144798350783e-10   80
8   10   75.000000   0.380000   0.379691   2650.857238  1.284406190000e-07   2.903694210000e-07    4.845248441101e-11   1.095379324234e-10   80
8   11   75.000000   0.420000   0.419340   2713.830935  7.759679850000e-08   2.770271000000e-07    2.859308496312e-11   1.020797192733e-10   80
8   12   75.000000   0.460000   0.458626   2786.064435  4.965616760000e-08   1.855127510000e-07    1.782305067183e-11   6.658595137625e-11   80
8   13   75.000000   0.500000   0.498117   2852.567686  3.270293400000e-08   1.266963780000e-07    1.146438493309e-11   4.441485424581e-11   80
8   14   75.000000   0.540000   0.537633   2939.518104  2.213574010000e-08   9.542535990000e-08    7.530397608329e-12   3.246292641306e-11   80
8   15   75.000000   0.580000   0.576881   3029.737199  1.522949800000e-08   6.381506470000e-08    5.026672942137e-12   2.106290430769e-11   80
8   16   75.000000   0.620000   0.615864   3153.722792  1.068046690000e-08   4.427723210000e-08    3.386621971688e-12   1.403967153116e-11   80
8   17   75.000000   0.660000   0.653612   3302.187560  7.648499680000e-09   2.522467820000e-08    2.316191779246e-12   7.638778155896e-12   80
8   18   75.000000   0.700000   0.693321   3469.225886  5.396470890000e-09   1.428341030000e-08    1.555525949399e-12   4.117175061342e-12   80
8   19   75.000000   0.740000   0.734930   3625.099242  3.692322410000e-09   8.534364400000e-09    1.018543814531e-12   2.354242968336e-12   80
