#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
8   1   75.000000   0.020000   0.032054   2476.081738  1.719203250000e-03   1.665949580000e-03    6.943241103941e-07   6.728168761285e-07   80
8   2   75.000000   0.060000   0.061312   2491.874239  4.536283570000e-04   4.255143130000e-04    1.820430380877e-07   1.707607496158e-07   80
8   3   75.000000   0.100000   0.097880   2504.500744  9.756269840000e-05   8.693892670000e-05    3.895494885906e-08   3.471307681113e-08   80
8   4   75.000000   0.140000   0.137151   2490.094595  2.402128410000e-05   1.851280980000e-05    9.646735569096e-09   7.434580934063e-09   80
8   5   75.000000   0.180000   0.176925   2469.711543  7.091373920000e-06   4.288302420000e-06    2.871336913859e-09   1.736357605063e-09   80
8   6   75.000000   0.220000   0.217235   2470.185374  2.422855850000e-06   1.452775240000e-06    9.808396873781e-10   5.881239745370e-10   80
8   7   75.000000   0.260000   0.258085   2489.094850  9.472316500000e-07   5.305843950000e-07    3.805526535078e-10   2.131635903710e-10   80
8   8   75.000000   0.300000   0.299686   2531.875559  4.276444020000e-07   3.882150950000e-07    1.689041945525e-10   1.533310330439e-10   80
8   9   75.000000   0.340000   0.339653   2586.520157  2.319751830000e-07   3.291083870000e-07    8.968620730528e-11   1.272398307469e-10   80
8   10   75.000000   0.380000   0.379691   2650.857238  1.433379500000e-07   3.235840500000e-07    5.407230081849e-11   1.220677014822e-10   80
8   11   75.000000   0.420000   0.419340   2713.830935  9.752245990000e-08   3.044584690000e-07    3.593534830864e-11   1.121877067114e-10   80
8   12   75.000000   0.460000   0.458626   2786.064435  7.065007840000e-08   2.157816890000e-07    2.535837919341e-11   7.745035839417e-11   80
8   13   75.000000   0.500000   0.498117   2852.567686  5.252368380000e-08   1.562235210000e-07    1.841277388711e-11   5.476592957521e-11   80
8   14   75.000000   0.540000   0.537633   2939.518104  3.984482960000e-08   1.147851570000e-07    1.355488491320e-11   3.904897093296e-11   80
8   15   75.000000   0.580000   0.576881   3029.737199  3.044374100000e-08   7.809218760000e-08    1.004831079410e-11   2.577523477144e-11   80
8   16   75.000000   0.620000   0.615864   3153.722792  2.352249620000e-08   5.387133730000e-08    7.458644196525e-12   1.708182388023e-11   80
8   17   75.000000   0.660000   0.653612   3302.187560  1.839462670000e-08   3.397767250000e-08    5.570436677437e-12   1.028944355299e-11   80
8   18   75.000000   0.700000   0.693321   3469.225886  1.417533870000e-08   2.101333070000e-08    4.086023558513e-12   6.057066155536e-12   80
8   19   75.000000   0.740000   0.734930   3625.099242  1.058275350000e-08   1.360925380000e-08    2.919300353874e-12   3.754174131931e-12   80
