#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
9   1   85.000000   0.020000   0.030713   2540.872221  1.869004520000e-03   1.804721800000e-03    7.355759587408e-07   7.102764889490e-07   80
9   2   85.000000   0.060000   0.061080   2540.080515  4.686281740000e-04   4.422441100000e-04    1.844934328784e-07   1.741063353655e-07   80
9   3   85.000000   0.100000   0.098387   2587.656306  9.967459110000e-05   8.514044950000e-05    3.851925422587e-08   3.290253396581e-08   80
9   4   85.000000   0.140000   0.137084   2657.555606  2.618150710000e-05   2.050928500000e-05    9.851725036680e-09   7.717349339256e-09   80
9   5   85.000000   0.180000   0.176686   2735.503134  8.194167140000e-06   5.487613200000e-06    2.995488119956e-09   2.006070887580e-09   80
9   6   85.000000   0.220000   0.216791   2821.723106  2.958521130000e-06   1.767974500000e-06    1.048480314638e-09   6.265584657264e-10   80
9   7   85.000000   0.260000   0.257164   2903.658333  1.204300280000e-06   1.004127620000e-06    4.147527504573e-10   3.458146602815e-10   80
9   8   85.000000   0.300000   0.297715   2977.838127  5.471048360000e-07   5.076872710000e-07    1.837255124916e-10   1.704885387815e-10   80
9   9   85.000000   0.340000   0.337714   3041.125818  2.781051700000e-07   4.295617040000e-07    9.144809739667e-11   1.412508819785e-10   80
9   10   85.000000   0.380000   0.377337   3130.130704  1.569218190000e-07   2.715127770000e-07    5.013267299013e-11   8.674167396685e-11   80
9   11   85.000000   0.420000   0.415198   3248.727607  9.797868880000e-08   2.117546500000e-07    3.015909631478e-11   6.518079556554e-11   80
9   12   85.000000   0.460000   0.452612   3394.508915  6.492739920000e-08   1.231496260000e-07    1.912718476393e-11   3.627906984006e-11   80
9   13   85.000000   0.500000   0.489415   3632.948397  4.585473980000e-08   9.545931970000e-08    1.262190782502e-11   2.627599108725e-11   80
