#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
4   1   35.000000   0.020000   0.031807   2441.103647  1.716966060000e-03   1.716966060000e-03    7.033564765306e-07   7.033564765306e-07   80
4   2   35.000000   0.060000   0.062170   2335.302015  4.115549320000e-04   4.115549320000e-04    1.762319945585e-07   1.762319945585e-07   80
4   3   35.000000   0.100000   0.099140   2139.168852  8.060935210000e-05   8.060935210000e-05    3.768255695413e-08   3.768255695413e-08   80
4   4   35.000000   0.140000   0.138748   1918.928040  1.810570720000e-05   1.810570720000e-05    9.435323692492e-09   9.435323692492e-09   80
4   5   35.000000   0.180000   0.177804   1755.816613  5.161955360000e-06   5.161955360000e-06    2.939917142702e-09   2.939917142702e-09   80
4   6   35.000000   0.220000   0.217658   1651.876081  1.715940950000e-06   1.715940950000e-06    1.038783096224e-09   1.038783096224e-09   80
4   7   35.000000   0.260000   0.257537   1563.734347  6.504464150000e-07   6.504464150000e-07    4.159571069395e-10   4.159571069395e-10   80
4   8   35.000000   0.300000   0.297431   1485.396644  2.769247000000e-07   2.769247000000e-07    1.864314835493e-10   1.864314835493e-10   80
4   9   35.000000   0.340000   0.337372   1420.448177  1.314998870000e-07   1.314998870000e-07    9.257633550400e-11   9.257633550400e-11   80
4   10   35.000000   0.380000   0.376119   1370.409921  7.012622800000e-08   7.012622800000e-08    5.117171652466e-11   5.117171652466e-11   80
4   10   35.000000   0.380000   0.393382   7177.492709  2.924199100000e-07   2.924199100000e-07    4.074123400130e-11   4.074123400130e-11   580_set1
4   10   35.000000   0.380000   0.393474   7087.589882  2.888429460000e-07   2.888429460000e-07    4.075333799061e-11   4.075333799061e-11   580_set2
4   11   35.000000   0.420000   0.414972   1339.312272  4.049790650000e-08   4.049790650000e-08    3.023783724428e-11   3.023783724428e-11   80
4   11   35.000000   0.420000   0.428047   6544.367261  1.723096970000e-07   1.723096970000e-07    2.632946626129e-11   2.632946626129e-11   580_set1
4   11   35.000000   0.420000   0.429173   6499.488978  1.688690330000e-07   1.688690330000e-07    2.598189389529e-11   2.598189389529e-11   580_set2
4   12   35.000000   0.460000   0.452755   1320.644044  2.516446260000e-08   2.516446260000e-08    1.905468980406e-11   1.905468980406e-11   80
4   12   35.000000   0.460000   0.464096   6169.492312  1.068906490000e-07   1.068906490000e-07    1.732567990920e-11   1.732567990920e-11   580_set2
4   12   35.000000   0.460000   0.464294   6161.190654  1.065172480000e-07   1.065172480000e-07    1.728841939518e-11   1.728841939518e-11   580_set1
4   13   35.000000   0.500000   0.488046   1299.532923  1.655533540000e-08   1.655533540000e-08    1.273945054180e-11   1.273945054180e-11   80
