#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
4   1   35.000000   0.020000   0.031807   2441.103647  1.714439940000e-03   1.714439940000e-03    7.023216495158e-07   7.023216495158e-07   80
4   2   35.000000   0.060000   0.062170   2335.302015  4.099617000000e-04   4.099617000000e-04    1.755497564627e-07   1.755497564627e-07   80
4   3   35.000000   0.100000   0.099140   2139.168852  7.980636600000e-05   7.980636600000e-05    3.730718401466e-08   3.730718401466e-08   80
4   4   35.000000   0.140000   0.138748   1918.928040  1.771704480000e-05   1.771704480000e-05    9.232782277755e-09   9.232782277755e-09   80
4   5   35.000000   0.180000   0.177804   1755.816613  4.965245720000e-06   4.965245720000e-06    2.827884007497e-09   2.827884007497e-09   80
4   6   35.000000   0.220000   0.217658   1651.876081  1.619134190000e-06   1.619134190000e-06    9.801789665844e-10   9.801789665844e-10   80
4   7   35.000000   0.260000   0.257537   1563.734347  6.080315710000e-07   6.080315710000e-07    3.888330343108e-10   3.888330343108e-10   80
4   8   35.000000   0.300000   0.297431   1485.396644  2.634961010000e-07   2.634961010000e-07    1.773910706372e-10   1.773910706372e-10   80
4   9   35.000000   0.340000   0.337372   1420.448177  1.325597020000e-07   1.325597020000e-07    9.332244860912e-11   9.332244860912e-11   80
4   10   35.000000   0.380000   0.376119   1370.409921  7.754104580000e-08   7.754104580000e-08    5.658237335542e-11   5.658237335542e-11   80
4   10   35.000000   0.380000   0.393382   7177.492709  3.398778140000e-07   3.398778140000e-07    4.735327889276e-11   4.735327889276e-11   580_set1
4   10   35.000000   0.380000   0.393474   7087.589882  3.358135220000e-07   3.358135220000e-07    4.738049571023e-11   4.738049571023e-11   580_set2
4   11   35.000000   0.420000   0.414972   1339.312272  5.024686080000e-08   5.024686080000e-08    3.751691211264e-11   3.751691211264e-11   80
4   11   35.000000   0.420000   0.428047   6544.367261  2.228560300000e-07   2.228560300000e-07    3.405310568801e-11   3.405310568801e-11   580_set1
4   11   35.000000   0.420000   0.429173   6499.488978  2.191935630000e-07   2.191935630000e-07    3.372473801278e-11   3.372473801278e-11   580_set2
4   12   35.000000   0.460000   0.452755   1320.644044  3.517136350000e-08   3.517136350000e-08    2.663197828347e-11   2.663197828347e-11   80
4   12   35.000000   0.460000   0.464096   6169.492312  1.549183730000e-07   1.549183730000e-07    2.511039242219e-11   2.511039242219e-11   580_set2
4   12   35.000000   0.460000   0.464294   6161.190654  1.544664350000e-07   1.544664350000e-07    2.507087406875e-11   2.507087406875e-11   580_set1
4   13   35.000000   0.500000   0.488046   1299.532923  2.581378260000e-08   2.581378260000e-08    1.986389274418e-11   1.986389274418e-11   80
4   13   35.000000   0.500000   0.501870   5888.412623  1.099565030000e-07   1.099565030000e-07    1.867336921508e-11   1.867336921508e-11   580_set2
4   13   35.000000   0.500000   0.501986   5888.034873  1.098450120000e-07   1.098450120000e-07    1.865563203501e-11   1.865563203501e-11   580_set1
4   13   35.000000   0.500000   0.512714   8042.122980  1.370140610000e-07   1.370140610000e-07    1.703705120411e-11   1.703705120411e-11   750_set2
