#-------------------------------------
         #Cut Limits Set             
#-------------------------------------
#Missing Energy:(-0.020000, 0.040000) GeV
#HMS Delta:(-8.000000, 8.000000) 
#SHMS Delta:(-10.000000, 22.000000) 
#ZtarDiff:(-2.000000,2.000000) cm
#Q2: (4.000000,5.000000) GeV2
#SHMS EcalTotTrackNorm: (0.700000,5.000000)
#Coincidence  Time: (10.500000,14.500000) ns
#HMS Collimator Scale: 1.000000
#--------------------------------------
# All rates are in [kHz] :: total_time has a bcm current cut and is in seconds (all quantities have bcm cut) :: tLT has been corrected with tLT_corr_factor
# Spectrometer Mispointings and BPMs are in [cm]
#!Run[i,0]/             charge[f,1]/              cpuLT[f,2]/          cpuLT_err[f,3]/                tLT[f,4]/    tLT_corr_factor[f,5]/            hTrkEff[f,6]/        hTrkEff_err[f,7]/            eTrkEff[f,8]/        eTrkEff_err[f,9]/    tgtBoil_factor[f,10]/       avg_current[f,11]/         pS1X_rate[f,12]/       ptrig1_rate[f,13]/       ptrig2_rate[f,14]/       ptrig3_rate[f,15]/       ptrig4_rate[f,16]/       ptrig6_rate[f,17]/        pEDTM_rate[f,18]/           ptrig6_scl_noedtm[i,19]/        ptrig6_scl[i,20]/       ptrig6_accp[i,21]/         pEDTM_scl[i,22]/        pEDTM_accp[i,23]/total_time[f,23]/         HMS_Angle[f,24]/          HMS_Pcen[f,25]/        SHMS_Angle[f,26]/         SHMS_Pcen[f,27]/           HMS_Xmp[f,28]/           HMS_Ymp[f,29]/          SHMS_Xmp[f,30]/          SHMS_Ymp[f,31]/              xBPM[f,32]/              yBPM[f,33]/      ptrig3_cpuLT[f,34]/         ptrig3_tLT[f,35]ptrig3_tLT_corr_factor[f,36]/
3306                  158.083                  1.10431                0.0131512                 0.920089                 0.999571                 0.978469               0.00717703                 0.954606               0.00778498                 0.955593                  55.4892                  1085.17                  158.655                  57.2704                  37.2032                 0.134704               0.00224122               0.00300011                     6385                    14932                     7051                     8547                     7864                   2848.9                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.27196e-05                -0.920089                        1
3307                  141.741                  1.09834                0.0134174                 0.919716                 0.999584                 0.988796               0.00560224                 0.959538               0.00764668                 0.955218                  55.9571                  1091.14                  160.316                  57.6752                  37.5331                 0.135932               0.00240857               0.00299956                     6101                    13699                     6701                     7598                     6988                  2533.03                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0              -2.3582e-05                -0.919716                        1
3308                   127.93                  1.10193                0.0145993                 0.925427                 0.999562                 0.990881               0.00526459                  0.95107               0.00864962                 0.957748                  52.7963                  1031.14                  149.589                   54.366                  35.4561                 0.128333               0.00213364               0.00299948                     5170                    12438                     5697                     7268                     6726                  2423.09                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.29418e-05                -0.925426                        1
3309                  158.135                  1.09589                 0.012844                 0.922826                 0.999577                 0.995893               0.00290393                 0.963245                0.0068253                 0.955735                  55.3114                  1077.78                  158.451                  57.0137                  37.1432                 0.134157               0.00232354               0.00300035                     6643                    15221                     7280                     8578                     7916                     2859                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.30525e-05                -0.922826                        1
3310                  143.582                  1.08891                0.0134148                 0.928673                 0.999579                 0.992084               0.00457005                 0.962373               0.00737919                 0.955536                  55.5604                  1082.27                  159.221                  57.2803                  37.3072                 0.134668                0.0023415                0.0030001                     6051                    13804                     6589                     7753                     7200                  2584.24                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.27464e-05                -0.928673                        1
3311                  139.807                  1.11048                0.0149629                 0.933683                 0.999525                 0.989446               0.00527704                 0.971098               0.00646262                 0.960874                  48.8896                  960.342                  132.402                  50.4226                  32.9649                 0.118723               0.00173448               0.00300037                     4960                    13540                     5508                     8580                     8011                  2859.65                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.12479e-05                -0.933683                        1
3312                  175.559                  1.09717                0.0123676                 0.923553                 0.999575                 0.989474               0.00470751                 0.961982               0.00661816                 0.955059                  56.1556                  1094.33                  160.453                  58.0247                  37.7494                 0.135742               0.00229441               0.00300004                     7173                    16552                     7870                     9379                     8662                  3126.29                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0              -2.2836e-05                -0.923553                        1
3313                   163.32                  1.09247                0.0124855                 0.921292                  0.99959                 0.982646               0.00613542                 0.967175                0.0062034                 0.953587                  57.9958                  2652.31                  167.724                  59.8947                  38.9658                 0.140382               0.00248858               0.00300029                     7008                    15457                     7656                     8449                     7784                  2816.06                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.46059e-05                -0.921292                        1
3314                   184.58                  1.10081                0.0118744                 0.915194                 0.999587                 0.993644                0.0036696                 0.958705                0.0067888                 0.953659                  57.9048                  2471.17                  167.427                  59.9563                  38.9203                  0.14069               0.00244914               0.00300002                     7807                    17370                     8594                     9563                     8752                  3187.65                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.29962e-05                -0.915194                        1
3315                  177.557                  1.09649                 0.012072                 0.919729                 0.999585                 0.987633               0.00467447                 0.964203               0.00642929                  0.95419                  57.2423                  2496.98                  165.117                  59.3428                  38.5098                 0.138979               0.00242566               0.00300015                     7524                    16830                     8250                     9306                     8559                  3101.84                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.35159e-05                -0.919729                        1
3316                  196.379                  1.08977                0.0112425                 0.921571                 0.999593                 0.992857               0.00357143                  0.95966               0.00654396                 0.953829                  57.6931                  1123.99                  166.892                  59.9402                  38.8399                 0.140114               0.00253301               0.00300042                     8622                    18835                     9396                    10213                     9412                  3403.85                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.36299e-05                 -0.92157                        1
3317                  164.065                  1.09409                0.0126631                 0.924571                 0.999575                 0.977427               0.00713832                 0.965517               0.00640329                 0.955797                  55.2339                  1078.68                  158.135                  57.1991                   37.232                 0.134311               0.00229702               0.00299929                     6823                    15732                     7465                     8909                     8237                  2970.37                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.34102e-05                -0.924571                        1
3318                  134.674                  1.09843                0.0140203                 0.924107                 0.999573                 0.984277               0.00703166                 0.959248               0.00799219                 0.956256                  54.6601                  1068.26                  156.584                   56.498                  36.9181                 0.132871                 0.002268               0.00300019                     5588                    12980                     6138                     7392                     6831                  2463.85                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.30649e-05                -0.924107                        1
3320                  165.222                  1.08988                0.0124397                 0.925584                 0.999584                  0.98998                0.0044811                 0.956407               0.00758859                  0.95479                  56.4921                  1100.64                  162.778                  58.3195                  38.1057                 0.137337               0.00240812               0.00300032                     7043                    15818                     7676                     8775                     8122                  2924.69                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0             -2.29526e-05                -0.925584                        1
3321                  174.097                  1.09408                 0.012276                 0.923522                 0.999578                 0.986742               0.00501089                 0.962963               0.00676201                 0.955226                   55.947                  2471.87                  161.282                  57.8929                  37.8165                  0.13637               0.00233304               0.00300017                     7260                    16596                     7943                     9336                     8622                  3111.82                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0              -2.2553e-05                -0.923522                        1
3322                  166.241                  1.09839                0.0123901                 0.916695                 0.999588                 0.990458               0.00426731                 0.956835               0.00719424                 0.954322                  57.0773                  1114.43                  165.265                  59.1505                  38.6004                 0.139125                0.0024566               0.00300045                     7155                    15894                     7859                     8739                     8011                  2912.56                  -58.391                   2.0915                   12.194                  8.53425                        0                        0                        0                        0                        0                        0              -2.4078e-05                -0.916695                        1
