#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           478.400821805     2.77489434954      471.2099787     3.32672223707      0.984968999263     0.00899978773168     45.307
3288           1169.40130533     6.88334898127      1153.76886821     3.11782739778      0.986632102213     0.0063902963801     80.3902
3374           4119.42635842     24.314889288      3910.1847471     10.0599695303      0.949206128933     0.00611177696543     271.992
3377           11559.4536548     68.0097213701      10358.2708693     20.7056121786      0.896086543412     0.00556808181774     634.447
