#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           448.253462717     2.68904029525      442.861753017     3.22510151578      0.987971738874     0.00932158824776     45.307
3288           1092.09134784     6.66516344051      1079.60096824     3.01595107563      0.98856288018     0.00663532267827     80.3902
3374           3864.95808135     23.6080641523      3658.3797859     9.73066277711      0.946550960941     0.00630613227435     271.992
3377           10858.3652077     66.0627584143      9708.292202     20.0454523441      0.89408414769     0.00574436909244     634.447
