#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           521.879027054     2.86902696872      508.083810538     3.4544346382      0.973566256162     0.0085123389521     45.307
3288           1283.20794396     7.11640690839      1261.84859705     3.26059070842      0.983354726717     0.00601639375944     80.3902
3374           4465.2656986     25.0375348527      4266.50077128     10.5083357718      0.955486427744     0.00585166115282     271.992
3377           12375.8011648     69.7619932133      11166.2743533     21.4980262585      0.902266786979     0.00537451538842     634.447
