#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           449.202719398     2.52952211919      427.971301138     3.17041873537      0.95273533008     0.00886547861927     45.307
3288           1092.5617766     6.246746541      1042.98461258     2.96436455231      0.954623010732     0.00609526081994     80.3902
3374           3809.54075309     21.9491756462      3542.76541066     9.57567114817      0.929971784076     0.00591844864237     271.992
3377           10906.8970431     63.2834670369      9386.73812747     19.7106884039      0.860624070287     0.00531042752312     634.447
