#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           460.526376218     2.72478356238      454.534549773     3.26732813823      0.98698917857     0.00918900094699     45.307
3288           1121.19280637     6.74992841922      1108.60083404     3.05618938267      0.988769128506     0.00654712068834     80.3902
3374           3962.20025353     23.8830689782      3757.50748074     9.86161292528      0.948338609942     0.00623467288854     271.992
3377           11125.2401069     66.8083239778      9965.98232913     20.3097463994      0.895799302612     0.00568069894034     634.447
