#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
6   1   55.000000   0.020000   0.031406   2447.974486  1.745015750000e-03   1.745015750000e-03    7.128406607094e-07   7.128406607094e-07   80
6   2   55.000000   0.060000   0.062516   2396.283860  4.244860840000e-04   4.244860840000e-04    1.771434891691e-07   1.771434891691e-07   80
6   3   55.000000   0.100000   0.099516   2291.492784  8.636205290000e-05   8.636205290000e-05    3.768811907374e-08   3.768811907374e-08   80
6   4   55.000000   0.140000   0.138965   2171.185561  2.075672720000e-05   2.075672720000e-05    9.560089000610e-09   9.560089000610e-09   80
6   5   55.000000   0.180000   0.178869   2084.113694  5.971823220000e-06   5.971823220000e-06    2.865401843092e-09   2.865401843092e-09   80
6   6   55.000000   0.220000   0.218409   2034.885874  2.053803920000e-06   2.053803920000e-06    1.009296858483e-09   1.009296858483e-09   80
6   7   55.000000   0.260000   0.258392   1965.411257  7.905190590000e-07   7.905190590000e-07    4.022155954305e-10   4.022155954305e-10   80
6   8   55.000000   0.300000   0.298264   1912.755713  3.445465270000e-07   3.445465270000e-07    1.801309621811e-10   1.801309621811e-10   80
6   9   55.000000   0.340000   0.338509   1877.357494  1.680895090000e-07   1.680895090000e-07    8.953516287506e-11   8.953516287506e-11   80
6   10   55.000000   0.380000   0.378524   1845.858031  9.025263790000e-08   9.025263790000e-08    4.889468008063e-11   4.889468008063e-11   80
6   11   55.000000   0.420000   0.418580   1827.125121  5.244016650000e-08   5.244016650000e-08    2.870091702932e-11   2.870091702932e-11   80
6   12   55.000000   0.460000   0.458509   1821.109579  3.232527150000e-08   3.232527150000e-08    1.775031655028e-11   1.775031655028e-11   80
6   12   55.000000   0.460000   0.468434   7164.875700  1.156034620000e-07   1.156034620000e-07    1.613474773889e-11   1.613474773889e-11   580_set1
6   12   55.000000   0.460000   0.472003   7086.692991  1.126088050000e-07   1.126088050000e-07    1.589017686289e-11   1.589017686289e-11   580_set2
6   13   55.000000   0.500000   0.498173   1824.160396  2.072270960000e-08   2.072270960000e-08    1.136013567965e-11   1.136013567965e-11   80
6   13   55.000000   0.500000   0.505646   6853.738870  7.574016600000e-08   7.574016600000e-08    1.105092671848e-11   1.105092671848e-11   580_set1
6   13   55.000000   0.500000   0.506830   6815.083169  7.503212990000e-08   7.503212990000e-08    1.100971595494e-11   1.100971595494e-11   580_set2
6   14   55.000000   0.540000   0.537942   1829.927545  1.371767090000e-08   1.371767090000e-08    7.496291827226e-12   7.496291827226e-12   80
6   14   55.000000   0.540000   0.543420   6653.525341  4.979254310000e-08   4.979254310000e-08    7.483633194146e-12   7.483633194146e-12   580_set1
6   14   55.000000   0.540000   0.543100   6629.477290  4.911508040000e-08   4.911508040000e-08    7.408590187659e-12   7.408590187659e-12   580_set2
6   15   55.000000   0.580000   0.576915   1833.552140  9.126484390000e-09   9.126484390000e-09    4.977488335838e-12   4.977488335838e-12   80
6   15   55.000000   0.580000   0.581763   6578.226245  3.367633750000e-08   3.367633750000e-08    5.119364437427e-12   5.119364437427e-12   580_set1
6   15   55.000000   0.580000   0.581875   6584.660700  3.352614120000e-08   3.352614120000e-08    5.091551824379e-12   5.091551824379e-12   580_set2
6   16   55.000000   0.620000   0.615317   1829.571351  6.181826820000e-09   6.181826820000e-09    3.378838883010e-12   3.378838883010e-12   80
6   16   55.000000   0.620000   0.635314   8442.379506  3.003217470000e-08   3.003217470000e-08    3.557311617969e-12   3.557311617969e-12   750_set3
6   16   55.000000   0.620000   0.620922   6535.941182  2.254352160000e-08   2.254352160000e-08    3.449162251044e-12   3.449162251044e-12   580_set2
6   16   55.000000   0.620000   0.620495   6554.828772  2.245930580000e-08   2.245930580000e-08    3.426375666125e-12   3.426375666125e-12   580_set1
6   16   55.000000   0.620000   0.629575   8575.757129  2.327520400000e-08   2.327520400000e-08    2.714069865772e-12   2.714069865772e-12   750_set1
6   17   55.000000   0.660000   0.650019   1788.450377  4.273094700000e-09   4.273094700000e-09    2.389272162624e-12   2.389272162624e-12   80
6   17   55.000000   0.660000   0.660008   6516.652660  1.510864590000e-08   1.510864590000e-08    2.318467269667e-12   2.318467269667e-12   580_set2
6   17   55.000000   0.660000   0.659999   6522.870283  1.502590070000e-08   1.502590070000e-08    2.303571901339e-12   2.303571901339e-12   580_set1
6   17   55.000000   0.660000   0.667465   7957.017748  1.770558210000e-08   1.770558210000e-08    2.225153023499e-12   2.225153023499e-12   750_set2
6   17   55.000000   0.660000   0.667322   8141.334242  1.789387320000e-08   1.789387320000e-08    2.197904258455e-12   2.197904258455e-12   750_set3
6   17   55.000000   0.660000   0.665131   8200.428183  1.684518160000e-08   1.684518160000e-08    2.054183174840e-12   2.054183174840e-12   750_set1
6   18   55.000000   0.700000   0.687891   1842.514546  3.117368090000e-09   3.117368090000e-09    1.691909622514e-12   1.691909622514e-12   80
6   18   55.000000   0.700000   0.702144   7939.072788  1.257535260000e-08   1.257535260000e-08    1.583982529926e-12   1.583982529926e-12   750_set2
6   18   55.000000   0.700000   0.699386   6496.667038  1.007768420000e-08   1.007768420000e-08    1.551208356693e-12   1.551208356693e-12   580_set2
6   18   55.000000   0.700000   0.703483   8047.971481  1.246379870000e-08   1.246379870000e-08    1.548688229006e-12   1.548688229006e-12   750_set1
6   18   55.000000   0.700000   0.699388   6485.666179  1.008726380000e-08   1.008726380000e-08    1.555316527493e-12   1.555316527493e-12   580_set1
6   18   55.000000   0.700000   0.700501   7978.661909  1.215368790000e-08   1.215368790000e-08    1.523273957290e-12   1.523273957290e-12   750_set3
6   19   55.000000   0.740000   0.738901   6460.556795  6.734098770000e-09   6.734098770000e-09    1.042340309617e-12   1.042340309617e-12   580_set2
6   19   55.000000   0.740000   0.738923   6453.470519  6.698429580000e-09   6.698429580000e-09    1.037957725270e-12   1.037957725270e-12   580_set1
6   19   55.000000   0.740000   0.741576   7956.351178  8.121403870000e-09   8.121403870000e-09    1.020744772108e-12   1.020744772108e-12   750_set3
6   19   55.000000   0.740000   0.739828   7954.229077  8.082713000000e-09   8.082713000000e-09    1.016152907058e-12   1.016152907058e-12   750_set1
6   19   55.000000   0.740000   0.741218   7928.429598  8.041226310000e-09   8.041226310000e-09    1.014226866822e-12   1.014226866822e-12   750_set2
6   20   55.000000   0.780000   0.778327   6414.556295  4.446654110000e-09   4.446654110000e-09    6.932130463125e-13   6.932130463125e-13   580_set1
6   20   55.000000   0.780000   0.778243   6430.231400  4.439849410000e-09   4.439849410000e-09    6.904649512302e-13   6.904649512302e-13   580_set2
6   20   55.000000   0.780000   0.779371   7984.090041  5.435593890000e-09   5.435593890000e-09    6.808031800853e-13   6.808031800853e-13   750_set2
6   20   55.000000   0.780000   0.779315   7971.070386  5.373815540000e-09   5.373815540000e-09    6.741648586416e-13   6.741648586416e-13   750_set1
6   20   55.000000   0.780000   0.778607   7968.188945  5.320047960000e-09   5.320047960000e-09    6.676608695804e-13   6.676608695804e-13   750_set3
6   21   55.000000   0.820000   0.817713   6383.727021  2.919858790000e-09   2.919858790000e-09    4.573909223240e-13   4.573909223240e-13   580_set2
6   21   55.000000   0.820000   0.817714   6383.681191  2.909530890000e-09   2.909530890000e-09    4.557763464288e-13   4.557763464288e-13   580_set1
6   21   55.000000   0.820000   0.819331   7993.673085  3.617433830000e-09   3.617433830000e-09    4.525371242399e-13   4.525371242399e-13   750_set2
6   21   55.000000   0.820000   0.818866   7966.334857  3.591122340000e-09   3.591122340000e-09    4.507872697373e-13   4.507872697373e-13   750_set1
6   21   55.000000   0.820000   0.819748   7984.945463  3.516825150000e-09   3.516825150000e-09    4.404319561475e-13   4.404319561475e-13   750_set3
6   22   55.000000   0.860000   0.857856   6348.590056  1.910069610000e-09   1.910069610000e-09    3.008651674075e-13   3.008651674075e-13   580_set1
6   22   55.000000   0.860000   0.857312   6358.629139  1.903414140000e-09   1.903414140000e-09    2.993434745747e-13   2.993434745747e-13   580_set2
6   22   55.000000   0.860000   0.857342   7959.917087  2.356896880000e-09   2.356896880000e-09    2.960956570577e-13   2.960956570577e-13   750_set1
6   22   55.000000   0.860000   0.857705   7988.850765  2.357342750000e-09   2.357342750000e-09    2.950790820036e-13   2.950790820036e-13   750_set2
