#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
7   1   65.000000   0.020000   0.030768   2472.862164  1.800130370000e-03   1.800130370000e-03    7.279541885538e-07   7.279541885538e-07   80
7   2   65.000000   0.060000   0.061619   2431.379618  4.451360470000e-04   4.451360470000e-04    1.830796160766e-07   1.830796160766e-07   80
7   3   65.000000   0.100000   0.098843   2379.851981  9.278716280000e-05   9.278716280000e-05    3.898862767129e-08   3.898862767129e-08   80
7   4   65.000000   0.140000   0.137787   2307.091540  2.257331090000e-05   2.257331090000e-05    9.784315233543e-09   9.784315233543e-09   80
7   5   65.000000   0.180000   0.177782   2238.093096  6.562913890000e-06   6.562913890000e-06    2.932368587227e-09   2.932368587227e-09   80
7   6   65.000000   0.220000   0.218298   2206.518403  2.261735200000e-06   2.261735200000e-06    1.025024399037e-09   1.025024399037e-09   80
7   7   65.000000   0.260000   0.258546   2186.364896  8.764774800000e-07   8.764774800000e-07    4.008834397239e-10   4.008834397239e-10   80
7   8   65.000000   0.300000   0.298521   2182.385472  3.902496100000e-07   3.902496100000e-07    1.788179104961e-10   1.788179104961e-10   80
7   9   65.000000   0.340000   0.339024   2194.366762  1.937835370000e-07   1.937835370000e-07    8.830954804628e-11   8.830954804628e-11   80
7   10   65.000000   0.380000   0.379028   2210.091969  1.067928670000e-07   1.067928670000e-07    4.832055339684e-11   4.832055339684e-11   80
7   11   65.000000   0.420000   0.419106   2230.430968  6.377195570000e-08   6.377195570000e-08    2.859176393035e-11   2.859176393035e-11   80
7   12   65.000000   0.460000   0.458991   2268.385900  4.007320480000e-08   4.007320480000e-08    1.766595569123e-11   1.766595569123e-11   80
7   13   65.000000   0.500000   0.498704   2310.258862  2.623797770000e-08   2.623797770000e-08    1.135715920479e-11   1.135715920479e-11   80
7   14   65.000000   0.540000   0.538103   2354.653676  1.761738960000e-08   1.761738960000e-08    7.481945128308e-12   7.481945128308e-12   80
7   15   65.000000   0.580000   0.577374   2401.238712  1.197110490000e-08   1.197110490000e-08    4.985387267070e-12   4.985387267070e-12   80
7   16   65.000000   0.620000   0.616098   2463.161479  8.297378200000e-09   8.297378200000e-09    3.368588811875e-12   3.368588811875e-12   80
7   17   65.000000   0.660000   0.654468   2549.852189  5.824515130000e-09   5.824515130000e-09    2.284255987514e-12   2.284255987514e-12   80
7   18   65.000000   0.700000   0.693382   2753.401390  4.246668420000e-09   4.246668420000e-09    1.542335394840e-12   1.542335394840e-12   80
7   19   65.000000   0.740000   0.731536   3186.494594  3.134632250000e-09   3.134632250000e-09    9.837243270089e-13   9.837243270089e-13   80
7   20   65.000000   0.780000   0.769037   3297.747150  2.799704440000e-09   2.799704440000e-09    8.489748645526e-13   8.489748645526e-13   80
