
    # average kinematics results
    # averaged kinematic varibles used as input to calculate the averaged 
    # kinematics: Ei, omega, th_e, pf # variables with _mc attached are from histograms not calculated
    #! th_nq_mc[f,0]/ th_nq_calc[f,1]/ pm[f,2]/ Ei[f,3]/ omega[f,4]/ th_e[f,5]/ q_lab[f,6]/ pf[f,7]/ pm_mc[f,8]/ q_mc[f,9]/ th_pq_cm[f,10]/ beta_cm[f,11]/  Q^2[f,12]/  phi[f,13]/ cos_phi[f,14]/ sin_phi[f,15]/ pm_b[f,16]/ ix[i,17]/ iy[i,18]/ pm_b_av[f,19]/ tot_err[f, 20]/ kin[s,21]/
	45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  5 1 4.955570499999999 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  5 1 4.955570499999999 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  5 1 4.955570499999999 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  5 1 4.955570499999999 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  5 1 4.955570499999999 0.0 580_set2 
45.0 47.96623 31.473115 10599.417686 2131.864532 12.279358 2941.335163 2920.35532 29.733423 2941.328764 1.359694 0.733962 4106606.1583006587 207.7776754721215 -0.118576 -0.062459 0.02  5 1 4.955570499999999 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  5 2 10.077605 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  5 2 10.077605 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  5 2 10.077605 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  5 2 10.077605 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  5 2 10.077605 0.0 580_set2 
45.0 46.847013 62.411041 10598.875999 2113.395676 12.386454 2941.656657 2899.328232 60.46563 2941.65349 2.701566 0.737441 4186902.6043369174 185.36451634759996 -0.205233 -0.019272 0.06  5 2 10.077605 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  5 3 16.215497 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  5 3 16.215497 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  5 3 16.215497 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  5 3 16.215497 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  5 3 16.215497 0.0 580_set2 
45.0 46.194162 99.206562 10598.65284 2093.701347 12.506998 2943.086326 2875.305414 97.292982 2943.070173 4.347951 0.74146 4278171.791858563 182.7573966101303 -0.045886 -0.00221 0.1  5 3 16.215497 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  5 4 22.79855566666667 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  5 4 22.79855566666667 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  5 4 22.79855566666667 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  5 4 22.79855566666667 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  5 4 22.79855566666667 0.0 580_set2 
45.0 45.736159 138.439924 10598.538399 2075.043663 12.626637 2945.393635 2850.492239 136.791334 2945.375919 6.16768 0.745546 4369537.461742056 1.9820082208517433 0.155376 0.005377 0.14  5 4 22.79855566666667 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  5 5 29.4492245 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  5 5 29.4492245 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  5 5 29.4492245 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  5 5 29.4492245 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  5 5 29.4492245 0.0 580_set2 
45.0 45.669876 178.375413 10598.680496 2049.880012 12.701153 2938.748735 2816.99276 176.695347 2938.653946 8.141716 0.748632 4434236.06386698 359.97680685062653 0.335971 -0.000136 0.18  5 5 29.4492245 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  5 6 36.12395383333333 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  5 6 36.12395383333333 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  5 6 36.12395383333333 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  5 6 36.12395383333333 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  5 6 36.12395383333333 0.0 580_set2 
45.0 45.581087 218.251689 10598.668098 2029.643997 12.775779 2935.360613 2786.969423 216.743723 2935.274363 10.185385 0.751644 4496887.1737936 359.90135038314236 0.450701 -0.000776 0.22  5 6 36.12395383333333 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  5 7 42.84975433333333 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  5 7 42.84975433333333 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  5 7 42.84975433333333 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  5 7 42.84975433333333 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  5 7 42.84975433333333 0.0 580_set2 
45.0 45.390372 257.816419 10598.687172 2015.759453 12.858892 2937.009724 2762.057304 257.098526 2937.019587 12.255623 0.75475 4562739.946511697 0.12552356786221178 0.497078 0.001089 0.26  5 7 42.84975433333333 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  5 8 49.574737666666664 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  5 8 49.574737666666664 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  5 8 49.574737666666664 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  5 8 49.574737666666664 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  5 8 49.574737666666664 0.0 580_set2 
45.0 45.368106 297.900301 10598.647118 2008.922562 12.949788 2943.911355 2742.8267 297.448426 2943.950653 14.425367 0.757855 4630844.205985294 359.8104182711975 0.501989 -0.001661 0.3  5 8 49.574737666666664 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  5 9 56.27760283333333 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  5 9 56.27760283333333 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  5 9 56.27760283333333 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  5 9 56.27760283333333 0.0 580_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  5 9 56.27760283333333 0.0 580_set2 
45.0 45.502514 337.973718 10598.667145 2005.286202 13.030872 2951.6002 2725.404501 337.665617 2951.642036 16.675509 0.760546 4690770.988708453 2.7319434353632723 0.482338 0.023016 0.34  5 9 56.27760283333333 0.0 80 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  5 10 62.9820675 0.0 750_set2 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  5 10 62.9820675 0.0 750_set1 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  5 10 62.9820675 0.0 750_set3 
45.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  5 10 62.9820675 0.0 580_set1 
