
    # average kinematics results
    # averaged kinematic varibles used as input to calculate the averaged 
    # kinematics: Ei, omega, th_e, pf # variables with _mc attached are from histograms not calculated
    #! th_nq_mc[f,0]/ th_nq_calc[f,1]/ pm[f,2]/ Ei[f,3]/ omega[f,4]/ th_e[f,5]/ q_lab[f,6]/ pf[f,7]/ pm_mc[f,8]/ q_mc[f,9]/ th_pq_cm[f,10]/ beta_cm[f,11]/  Q^2[f,12]/  phi[f,13]/ cos_phi[f,14]/ sin_phi[f,15]/ pm_b[f,16]/ ix[i,17]/ iy[i,18]/ pm_b_av[f,19]/ tot_err[f, 20]/ kin[s,21]/
	85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  9 1 4.9294125 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  9 1 4.9294125 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  9 1 4.9294125 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  9 1 4.9294125 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.02  9 1 4.9294125 0.0 580_set2 
85.0 84.748849 30.713266 10599.2136 2165.687546 12.238201 2958.540252 2955.887556 29.576475 2958.534956 1.74116 0.732077 4062757.8758047195 187.0369936351255 -0.62308 -0.076913 0.02  9 1 4.9294125 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  9 2 9.944771166666667 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  9 2 9.944771166666667 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  9 2 9.944771166666667 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  9 2 9.944771166666667 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.06  9 2 9.944771166666667 0.0 580_set2 
85.0 84.651049 61.079752 10599.223137 2179.94593 12.296767 2974.361123 2969.290018 59.668627 2974.354029 3.454492 0.733404 4094659.8322902583 179.3898692613598 -0.715735 0.007622 0.06  9 2 9.944771166666667 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  9 3 16.248681833333332 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  9 3 16.248681833333332 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  9 3 16.248681833333332 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  9 3 16.248681833333332 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.1  9 3 16.248681833333332 0.0 580_set2 
85.0 84.548892 98.386531 10598.97995 2191.19738 12.331415 2985.516291 2977.781057 97.492091 2985.516787 5.551914 0.734118 4111961.5657075318 179.5948191226922 -0.718623 0.005082 0.1  9 3 16.248681833333332 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  9 4 22.752908333333334 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  9 4 22.752908333333334 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  9 4 22.752908333333334 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  9 4 22.752908333333334 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.14  9 4 22.752908333333334 0.0 580_set2 
85.0 84.583492 137.08388 10598.678589 2205.040916 12.354473 2997.071654 2987.250566 136.51745 2997.087002 7.706344 0.734459 4120233.057976176 179.29033285949149 -0.719968 0.008918 0.14  9 4 22.752908333333334 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  9 5 29.372682166666667 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  9 5 29.372682166666667 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  9 5 29.372682166666667 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  9 5 29.372682166666667 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.18  9 5 29.372682166666667 0.0 580_set2 
85.0 84.599674 176.686474 10598.548889 2220.664009 12.363183 3008.251449 2996.789694 176.236093 3008.286715 9.880239 0.734387 4118228.1395426467 179.89451729289652 -0.689834 0.00127 0.18  9 5 29.372682166666667 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  9 6 36.057656 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  9 6 36.057656 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  9 6 36.057656 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  9 6 36.057656 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.22  9 6 36.057656 0.0 580_set2 
85.0 84.496902 216.790694 10598.535538 2238.51107 12.36245 3019.91551 3006.878614 216.345936 3019.935131 12.041362 0.734037 4108957.877026014 179.59379563762883 -0.655879 0.00465 0.22  9 6 36.057656 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  9 7 42.827531666666665 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  9 7 42.827531666666665 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  9 7 42.827531666666665 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  9 7 42.827531666666665 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.26  9 7 42.827531666666665 0.0 580_set2 
85.0 84.220652 257.164324 10598.373413 2257.134422 12.351942 3031.068913 3016.045094 256.96519 3031.152725 14.175953 0.733428 4092722.956377728 180.5249236451259 -0.603259 -0.005527 0.26  9 7 42.827531666666665 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  9 8 49.586663666666674 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  9 8 49.586663666666674 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  9 8 49.586663666666674 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  9 8 49.586663666666674 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.3  9 8 49.586663666666674 0.0 580_set2 
85.0 83.398847 297.714598 10598.427773 2273.043617 12.340257 3040.39411 3020.681858 297.519982 3040.46464 16.300287 0.732863 4077269.059338251 180.0274901147228 -0.548153 -0.000263 0.3  9 8 49.586663666666674 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  9 9 56.25936383333333 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  9 9 56.25936383333333 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  9 9 56.25936383333333 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  9 9 56.25936383333333 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.34  9 9 56.25936383333333 0.0 580_set2 
85.0 82.469367 337.713701 10598.479271 2291.082366 12.334435 3051.837948 3026.155949 337.556183 3051.894903 18.355244 0.732437 4064656.453056692 179.28512967879544 -0.503627 0.006284 0.34  9 9 56.25936383333333 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  9 10 62.8622125 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  9 10 62.8622125 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  9 10 62.8622125 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  9 10 62.8622125 0.0 580_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.38  9 10 62.8622125 0.0 580_set2 
85.0 81.677769 377.337209 10598.4478 2313.140853 12.328706 3066.057178 3034.498215 377.173275 3066.087008 20.332024 0.731974 4050086.0129477577 175.0945294900054 -0.487414 0.041833 0.38  9 10 62.8622125 0.0 80 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.42  9 11 69.17848683333334 0.0 750_set2 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.42  9 11 69.17848683333334 0.0 750_set1 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.42  9 11 69.17848683333334 0.0 750_set3 
85.0 -1.0 0.0 0.0 -0.51099 0.0 0.51099 0.0 0.0 0.0 180.0 0.000273 0.0 0.0 0.0 0.0 0.42  9 11 69.17848683333334 0.0 580_set1 
