#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
3   1   25.000000   0.020000   0.032152   2416.040503  1.675061040000e-03   1.623282840000e-03    6.933083439289e-07   6.718773290366e-07   80
3   2   25.000000   0.060000   0.062560   2287.685901  3.964334410000e-04   3.770442810000e-04    1.732901535244e-07   1.648147067896e-07   80
3   3   25.000000   0.100000   0.099209   2050.265965  7.720456700000e-05   7.161618800000e-05    3.765587895325e-08   3.493019404436e-08   80
3   4   25.000000   0.140000   0.137853   1768.190705  1.724431990000e-05   1.544550990000e-05    9.752522649982e-09   8.735205912079e-09   80
3   5   25.000000   0.180000   0.176850   1616.495749  4.906790730000e-06   4.298845290000e-06    3.035449201172e-09   2.659360714471e-09   80
3   6   25.000000   0.220000   0.216640   1535.604395  1.645725250000e-06   1.405156730000e-06    1.071711734714e-09   9.150512557630e-10   80
3   7   25.000000   0.260000   0.256381   1484.767586  6.374681000000e-07   5.360807180000e-07    4.293386426339e-10   3.610536241865e-10   80
3   8   25.000000   0.300000   0.296126   1433.195998  2.758615310000e-07   2.319579120000e-07    1.924799757918e-10   1.618466087846e-10   80
3   9   25.000000   0.340000   0.334696   1392.310835  1.357382680000e-07   1.145551430000e-07    9.749135364590e-11   8.227698881622e-11   80
3   10   25.000000   0.380000   0.370262   1342.835765  7.536026840000e-08   6.468518820000e-08    5.612024222486e-11   4.817058786039e-11   80
3   10   25.000000   0.380000   0.392151   7160.611871  2.956290540000e-07   2.498135270000e-07    4.128544589845e-11   3.488717605429e-11   580_set1
3   10   25.000000   0.380000   0.396911   7058.289581  2.735171020000e-07   2.325474770000e-07    3.875118736078e-11   3.294671808677e-11   580_set2
3   11   25.000000   0.420000   0.428156   6460.793308  1.691822260000e-07   1.432929640000e-07    2.618598335138e-11   2.217884974320e-11   580_set2
3   11   25.000000   0.420000   0.428808   6458.293244  1.677463650000e-07   1.408694240000e-07    2.597379193889e-11   2.181217524164e-11   580_set1
3   12   25.000000   0.460000   0.463179   6054.836299  1.054573580000e-07   8.873700350000e-08    1.741704528286e-11   1.465555782485e-11   580_set1
3   12   25.000000   0.460000   0.463556   6044.919966  1.048461120000e-07   8.814384040000e-08    1.734449961120e-11   1.458147351756e-11   580_set2
3   13   25.000000   0.500000   0.500858   5626.778707  6.500182300000e-08   5.465269830000e-08    1.155222666197e-11   9.712963872563e-12   580_set1
3   13   25.000000   0.500000   0.500960   5646.240615  6.516169010000e-08   5.500217900000e-08    1.154072143629e-11   9.741380637212e-12   580_set2
3   13   25.000000   0.500000   0.510352   8060.665463  8.345001190000e-08   7.022435220000e-08    1.035274473095e-11   8.711979491314e-12   750_set3
3   13   25.000000   0.500000   0.513465   7888.535881  7.908519360000e-08   6.756744530000e-08    1.002533230412e-11   8.565270706664e-12   750_set2
3   13   25.000000   0.500000   0.513903   7887.584188  7.872475680000e-08   6.673720480000e-08    9.980845202232e-12   8.461045005584e-12   750_set1
3   14   25.000000   0.540000   0.539913   5126.165480  3.947349270000e-08   3.323677180000e-08    7.700393764893e-12   6.483749291683e-12   580_set1
3   14   25.000000   0.540000   0.540251   5133.291118  3.938043490000e-08   3.352861480000e-08    7.671576381459e-12   6.531602052031e-12   580_set2
3   14   25.000000   0.540000   0.546146   7425.988801  5.310685560000e-08   4.605118560000e-08    7.151486088001e-12   6.201354032987e-12   750_set3
3   14   25.000000   0.540000   0.546358   7383.772842  5.271647130000e-08   4.586721580000e-08    7.139503398607e-12   6.211894214716e-12   750_set1
3   14   25.000000   0.540000   0.546867   7386.737479  5.244735260000e-08   4.591631520000e-08    7.100205300257e-12   6.216048063240e-12   750_set2
3   15   25.000000   0.580000   0.579678   4633.182862  2.388440630000e-08   2.042187190000e-08    5.155075249866e-12   4.407741396847e-12   580_set2
3   15   25.000000   0.580000   0.579709   4629.108959  2.385769230000e-08   2.034532840000e-08    5.153841162804e-12   4.395085227027e-12   580_set1
