#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
7   1   65.000000   0.020000   0.031158   2491.877969  1.797533690000e-03   1.739116700000e-03    7.213570296628e-07   6.979140718909e-07   80
7   2   65.000000   0.060000   0.061567   2463.358177  4.434422610000e-04   4.204046020000e-04    1.800153404975e-07   1.706632051828e-07   80
7   3   65.000000   0.100000   0.098469   2409.653058  9.187599950000e-05   8.186757660000e-05    3.812831029553e-08   3.397483979206e-08   80
7   4   65.000000   0.140000   0.137522   2314.145842  2.209838100000e-05   1.792783740000e-05    9.549260292472e-09   7.747064629473e-09   80
7   5   65.000000   0.180000   0.177716   2244.330055  6.312793250000e-06   4.723948480000e-06    2.812774010639e-09   2.104836795050e-09   80
7   6   65.000000   0.220000   0.217850   2205.928074  2.133768080000e-06   1.249283430000e-06    9.672881474013e-10   5.663300833443e-10   80
7   7   65.000000   0.260000   0.258873   2187.347249  8.192090990000e-07   5.090463760000e-07    3.745217406036e-10   2.327231655754e-10   80
7   8   65.000000   0.300000   0.299371   2189.653831  3.718770440000e-07   2.521234150000e-07    1.698337146882e-10   1.151430474674e-10   80
7   9   65.000000   0.340000   0.339830   2195.359387  1.962110100000e-07   1.922713820000e-07    8.937534836523e-11   8.758082304818e-11   80
7   10   65.000000   0.380000   0.379859   2214.534878  1.192443740000e-07   1.720200780000e-07    5.384623885793e-11   7.767774610773e-11   80
7   11   65.000000   0.420000   0.419719   2249.716070  8.025376500000e-08   1.533036830000e-07    3.567284159552e-11   6.814356933495e-11   80
7   12   65.000000   0.460000   0.459623   2285.102849  5.719867350000e-08   1.429597290000e-07    2.503111556884e-11   6.256161689289e-11   80
7   13   65.000000   0.500000   0.499139   2326.127228  4.226627570000e-08   1.256036310000e-07    1.817023385103e-11   5.399688782629e-11   80
7   14   65.000000   0.540000   0.538416   2373.064059  3.178087250000e-08   1.213512270000e-07    1.339233653616e-11   5.113693688115e-11   80
7   15   65.000000   0.580000   0.577658   2412.482938  2.397631850000e-08   9.448628870000e-08    9.938440650642e-12   3.916557800750e-11   80
7   16   65.000000   0.620000   0.616164   2459.619466  1.828362420000e-08   7.638303190000e-08    7.433517441515e-12   3.105481679417e-11   80
7   17   65.000000   0.660000   0.654701   2527.733698  1.403809250000e-08   4.762441290000e-08    5.553627943920e-12   1.884075562931e-11   80
7   18   65.000000   0.700000   0.693899   2726.400175  1.116496420000e-08   2.808970030000e-08    4.095130385619e-12   1.030285302854e-11   80
7   19   65.000000   0.740000   0.730680   2918.014700  8.900633080000e-09   1.673000680000e-08    3.050235860704e-12   5.733352474201e-12   80
7   20   65.000000   0.780000   0.761703   3579.539955  8.472104560000e-09   1.022182590000e-08    2.366813799121e-12   2.855625591138e-12   80
