#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           470.149504721     2.75231729692      463.623832941     3.29983465179      0.986120007116     0.00908780204791     45.307
3288           1148.17105758     6.82644008454      1132.70561808     3.08923672203      0.98653036985     0.00645307485963     80.3902
3374           4044.54157392     24.111765383      3840.07070911     9.96936821163      0.949445231041     0.00617359303816     271.992
3377           11345.999956     67.4202917171      10174.3779168     20.5209931308      0.896736995971     0.00562718267582     634.447
