#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           481.506564379     2.62083672781      463.623832941     3.29983465179      0.96286087717     0.00862740169429     45.307
3288           1177.95723025     6.48395997734      1132.70561808     3.08923672203      0.961584673025     0.00590703746156     80.3902
3374           4090.71001845     22.7360519342      3840.07070911     9.96936821163      0.938729631724     0.00575855394324     271.992
3377           11690.6917683     65.4817273643      10174.3779168     20.5209931308      0.870297337269     0.00518110409509     634.447
