#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           462.591687195     2.56716464291      442.861753017     3.22510151578      0.957349138075     0.00876540615676     45.307
3288           1127.51704116     6.34486084807      1079.60096824     3.01595107563      0.957503016658     0.00601556051826     80.3902
3374           3922.10670918     22.26938324      3658.3797859     9.73066277711      0.932758860775     0.00584843458343     271.992
3377           11215.7546754     64.164573809      9708.292202     20.0454523441      0.865594200569     0.00526466094793     634.447
