# exp. cross sections as a function of missing momentum 
#
# theta_nq = 45.0 
#
# Averaged for all contributing bins
#
# p_miss_av     : fm^-1, missing momentum
# delta_rho     : fm^3, total error in reduced cross section (momentum distribution) 
# delta_rho1    : fm^3, total error in reduced cross section including chi2 of averaging 
#
# Kinematics and cross section for each contributing bin: 
#
#  th_e         : electron scattering angle (deg)
#  Ei           : incident energy (MeV)
#  omega        : energy transfer (MeV) 
#  qlab         : 3-momentum transfer in lab (MeV/c)
#  cos_phi      : cos(phi), phi reaction plane angle
#  pf           : final proton momentum (MeV/c)
#  p_miss       : averaged missing momentum (MeV/c)
#  th_nq        : angle between recoiling neutron and qlab
#  sig_exp      : exp. cross section for this bin (ub/(MeV Sr^2))
#  dsig_exp     : error in exp cross section for this bin (ub/(MeV Sr^2))
#  sig_red_exp  : exp. red. cross section (rho) for this bin (fm^3)
#  dsig_red_exp : error in red. cross section (drho) for this bin (fm^3)
#  bc           : bin centering correction factor sig_exp * bc = exp. cross section at avg. kinematics
#
#! Nr[i,0]/ p_miss_av[f,1]/ rho[f,2]/ delta_rho[f,3]/ delta_rho1[f,4]/ th_e[f,5]/ Ei[f,6]/ omega[f,7]/ qlab[f,8]/ cos_phi[f, 9]/ pf[f,10]/ p_miss[f,11]/ th_nq[f,12]/ sig_exp[f,13]/ dsig_exp[f,14]/ bc[f,15]/ sig_red_exp[f,16]/ 
10 2.124  1.815e-04  1.856e-05  2.494e-05 26.620 5008.250 1548.465 2463.982 -0.92385 2204.714  417.170  47.666  2.520e-05  5.897e-06 1.00712  1.503e-04
10 2.124  1.815e-04  1.856e-05  2.494e-05 25.078 5008.440 1400.199 2316.849 -0.92385 2041.536  419.560  44.948  5.107e-05  5.156e-06 1.01259  2.049e-04
10 2.124  1.815e-04  1.856e-05  2.494e-05 26.167 5008.480 1501.722 2419.756 -0.96731 2152.135  420.967  46.563  2.205e-05  9.058e-06 1.01119  1.156e-04
11 2.321  1.369e-04  1.589e-05  1.901e-05 26.752 5008.250 1560.709 2476.300 -0.89559 2200.706  455.017  48.406  3.468e-05  1.014e-05 1.00421  2.082e-04
11 2.321  1.369e-04  1.589e-05  1.901e-05 25.435 5008.440 1422.899 2346.453 -0.89664 2048.478  458.289  45.044  3.287e-05  3.884e-06 1.01778  1.415e-04
11 2.321  1.369e-04  1.589e-05  1.901e-05 26.415 5008.480 1523.677 2442.539 -0.95806 2158.414  459.162  47.407  1.718e-05  6.542e-06 1.00698  9.272e-05
12 2.518  1.136e-04  1.704e-05  7.765e-06 25.757 5008.440 1444.849 2373.617 -0.86624 2053.365  496.928  45.117  2.535e-05  3.911e-06 1.01632  1.164e-04
12 2.518  1.136e-04  1.704e-05  7.765e-06 26.579 5008.480 1541.128 2458.764 -0.94939 2158.197  498.053  48.096  1.856e-05  7.065e-06 1.00718  1.010e-04
13 2.718  7.666e-05  1.773e-05  6.135e-06 25.973 5008.440 1462.903 2393.139 -0.82442 2052.662  535.745  45.393  1.628e-05  4.578e-06 1.01540  7.802e-05
13 2.718  7.666e-05  1.773e-05  6.135e-06 26.713 5008.480 1557.525 2472.911 -0.93987 2155.680  536.832  48.580  1.182e-05  6.844e-06 1.00543  6.464e-05
13 2.718  7.666e-05  1.773e-05  6.135e-06 24.324 5008.420 1290.822 2229.775 -0.84010 1860.130  538.743  41.404  2.850e-05  1.432e-05 1.00576  8.785e-05
