#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
6   1   55.000000   0.020000   0.031717   2473.069457  1.745015750000e-03   1.687649660000e-03    7.056072546045e-07   6.824109428965e-07   80
6   2   55.000000   0.060000   0.062179   2412.977697  4.244860840000e-04   3.997697750000e-04    1.759179475748e-07   1.656748736207e-07   80
6   3   55.000000   0.100000   0.099276   2310.448298  8.636205290000e-05   7.714891050000e-05    3.737891602022e-08   3.339131655393e-08   80
6   4   55.000000   0.140000   0.138326   2181.481057  2.075672720000e-05   1.709883880000e-05    9.514970177438e-09   7.838178903792e-09   80
6   5   55.000000   0.180000   0.178549   2088.842228  5.971823220000e-06   4.277207850000e-06    2.858915402968e-09   2.047645242262e-09   80
6   6   55.000000   0.220000   0.218425   2030.918179  2.053803920000e-06   1.413257480000e-06    1.011268667166e-09   6.958712047651e-10   80
6   7   55.000000   0.260000   0.258683   1963.227053  7.905190590000e-07   5.120207670000e-07    4.026630836163e-10   2.608056802282e-10   80
6   8   55.000000   0.300000   0.298811   1910.253038  3.445465270000e-07   2.357214390000e-07    1.803669567047e-10   1.233980181216e-10   80
6   9   55.000000   0.340000   0.338861   1872.399516  1.680895090000e-07   1.282630860000e-07    8.977224548695e-11   6.850198630365e-11   80
6   10   55.000000   0.380000   0.379081   1850.025754  9.025263790000e-08   8.130874480000e-08    4.878453054227e-11   4.395006103250e-11   80
6   11   55.000000   0.420000   0.419002   1832.958095  5.244016650000e-08   5.721357840000e-08    2.860958286119e-11   3.121379509770e-11   80
6   12   55.000000   0.460000   0.458809   1828.170563  3.232527150000e-08   4.393593590000e-08    1.768175910619e-11   2.403273348188e-11   80
6   12   55.000000   0.460000   0.469776   7098.185197  1.156034620000e-07   1.168952810000e-07    1.628634063378e-11   1.646833349028e-11   580_set1
6   12   55.000000   0.460000   0.473040   7178.174610  1.126088050000e-07   1.139922510000e-07    1.568766589254e-11   1.588039539205e-11   580_set2
6   13   55.000000   0.500000   0.498534   1830.487215  2.072270960000e-08   3.558031840000e-08    1.132087098461e-11   1.943762191204e-11   80
6   13   55.000000   0.500000   0.505825   6869.997570  7.574016600000e-08   8.849643170000e-08    1.102477333191e-11   1.288158122303e-11   580_set1
6   13   55.000000   0.500000   0.506646   6862.130634  7.503212990000e-08   8.270382880000e-08    1.093423222348e-11   1.205220844824e-11   580_set2
6   14   55.000000   0.540000   0.537759   1843.320211  1.371767090000e-08   2.871470340000e-08    7.441827425392e-12   1.557770767588e-11   80
6   14   55.000000   0.540000   0.543194   6655.827174  4.979254310000e-08   6.532650440000e-08    7.481045074984e-12   9.814933995761e-12   580_set1
6   14   55.000000   0.540000   0.544209   6631.815149  4.911508040000e-08   6.464780870000e-08    7.405978498572e-12   9.748131883584e-12   580_set2
6   15   55.000000   0.580000   0.577104   1842.961718  9.126484390000e-09   2.445193010000e-08    4.952074859105e-12   1.326773630791e-11   80
6   15   55.000000   0.580000   0.581471   6639.758593  3.367633750000e-08   5.110162500000e-08    5.071921972510e-12   7.696307672070e-12   580_set1
6   15   55.000000   0.580000   0.581517   6613.202169  3.352614120000e-08   5.110367020000e-08    5.069577542504e-12   7.727522748292e-12   580_set2
6   16   55.000000   0.620000   0.614933   1832.307794  6.181826820000e-09   1.899578050000e-08    3.373792787567e-12   1.036713403840e-11   80
6   16   55.000000   0.620000   0.617368   8534.743721  3.003217470000e-08   5.338111520000e-08    3.518813883785e-12   6.254565684105e-12   750_set3
6   16   55.000000   0.620000   0.620656   6587.704354  2.254352160000e-08   4.024270550000e-08    3.422060309417e-12   6.108760098738e-12   580_set2
6   16   55.000000   0.620000   0.620823   6573.054626  2.245930580000e-08   3.964063530000e-08    3.416874965737e-12   6.030778314727e-12   580_set1
6   16   55.000000   0.620000   0.637480   8072.706442  2.327520400000e-08   4.095888140000e-08    2.883197124437e-12   5.073748400772e-12   750_set1
6   16   55.000000   0.620000   0.637620   8073.451676  2.324021610000e-08   4.087984190000e-08    2.878597288083e-12   5.063490009053e-12   750_set2
6   17   55.000000   0.660000   0.650831   1809.681531  4.273094700000e-09   1.498484610000e-08    2.361241260853e-12   8.280377427359e-12   80
6   17   55.000000   0.660000   0.660012   6547.866591  1.510864590000e-08   3.186869250000e-08    2.307415047333e-12   4.867034484759e-12   580_set2
6   17   55.000000   0.660000   0.660309   6531.806361  1.502590070000e-08   3.298896920000e-08    2.300420415050e-12   5.050512427461e-12   580_set1
6   17   55.000000   0.660000   0.663266   7946.506302  1.770558210000e-08   3.848736360000e-08    2.228096402005e-12   4.843306245200e-12   750_set2
6   17   55.000000   0.660000   0.664708   8149.632162  1.789387320000e-08   3.862993420000e-08    2.195666361905e-12   4.740083163523e-12   750_set3
6   17   55.000000   0.660000   0.667375   7876.747198  1.684518160000e-08   3.833127020000e-08    2.138596196699e-12   4.866383195557e-12   750_set1
6   18   55.000000   0.700000   0.683846   1802.924693  3.117368090000e-09   1.396471540000e-08    1.729061730700e-12   7.745589959591e-12   80
6   18   55.000000   0.700000   0.698685   8064.443447  1.257535260000e-08   3.259046000000e-08    1.559357776224e-12   4.041253462088e-12   750_set2
6   18   55.000000   0.700000   0.699462   6498.413657  1.007768420000e-08   2.751149420000e-08    1.550791428789e-12   4.233570783904e-12   580_set2
6   18   55.000000   0.700000   0.699512   8060.025922  1.246379870000e-08   2.982280030000e-08    1.546372036594e-12   3.700087392845e-12   750_set1
6   18   55.000000   0.700000   0.699547   6510.875775  1.008726380000e-08   2.694278210000e-08    1.549294464922e-12   4.138119514344e-12   580_set1
6   18   55.000000   0.700000   0.701027   7976.210645  1.215368790000e-08   2.797307450000e-08    1.523742092696e-12   3.507063158812e-12   750_set3
6   19   55.000000   0.740000   0.738856   6481.574063  6.734098770000e-09   2.044445460000e-08    1.038960398284e-12   3.154242225929e-12   580_set2
6   19   55.000000   0.740000   0.739322   6478.198254  6.698429580000e-09   2.047171630000e-08    1.033995768170e-12   3.160094133791e-12   580_set1
6   19   55.000000   0.740000   0.741071   8007.606488  8.121403870000e-09   2.495779100000e-08    1.014211160622e-12   3.116760424904e-12   750_set3
6   19   55.000000   0.740000   0.741124   7968.778540  8.082713000000e-09   2.328603900000e-08    1.014297606519e-12   2.922159134316e-12   750_set1
6   19   55.000000   0.740000   0.741785   7988.808885  8.041226310000e-09   2.373509850000e-08    1.006561356737e-12   2.971043473648e-12   750_set2
6   20   55.000000   0.780000   0.778705   6450.443140  4.446654110000e-09   1.561234610000e-08    6.893563765295e-13   2.420352487597e-12   580_set1
6   20   55.000000   0.780000   0.778818   6445.775922  4.439849410000e-09   1.625795660000e-08    6.887998378669e-13   2.522265247309e-12   580_set2
6   20   55.000000   0.780000   0.779448   7952.415556  5.435593890000e-09   1.905738560000e-08    6.835148203364e-13   2.396427282478e-12   750_set2
6   20   55.000000   0.780000   0.780416   7940.409036  5.373815540000e-09   1.956257410000e-08    6.767681004387e-13   2.463673346210e-12   750_set1
6   20   55.000000   0.780000   0.781279   7930.134136  5.320047960000e-09   1.856571620000e-08    6.708648137298e-13   2.341160424477e-12   750_set3
6   21   55.000000   0.820000   0.818150   6396.938137  2.919858790000e-09   1.260597910000e-08    4.564463071968e-13   1.970627014053e-12   580_set2
6   21   55.000000   0.820000   0.818301   6384.438068  2.909530890000e-09   1.235284100000e-08    4.557223140096e-13   1.934836060501e-12   580_set1
6   21   55.000000   0.820000   0.818341   7943.172338  3.617433830000e-09   1.545701180000e-08    4.554142445952e-13   1.945949444664e-12   750_set2
6   21   55.000000   0.820000   0.819052   7944.461947  3.591122340000e-09   1.516033060000e-08    4.520283895823e-13   1.908289158050e-12   750_set1
6   21   55.000000   0.820000   0.821132   7949.905179  3.516825150000e-09   1.514170600000e-08    4.423732196567e-13   1.904639823881e-12   750_set3
6   22   55.000000   0.860000   0.857608   6362.283503  1.910069610000e-09   1.069551150000e-08    3.002176198372e-13   1.681080620654e-12   580_set1
6   22   55.000000   0.860000   0.858096   6370.153841  1.903414140000e-09   9.853725320000e-09    2.988019108344e-13   1.546858296668e-12   580_set2
6   22   55.000000   0.860000   0.858648   7933.932738  2.356896880000e-09   1.171346200000e-08    2.970653971783e-13   1.476375258880e-12   750_set1
6   22   55.000000   0.860000   0.858837   7949.286047  2.357342750000e-09   1.216864030000e-08    2.965477322193e-13   1.530784051304e-12   750_set2
6   22   55.000000   0.860000   0.859155   8003.469896  2.365561200000e-09   1.183595510000e-08    2.955669516771e-13   1.478852954256e-12   750_set3
