#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
1   1   5.000000   0.020000   0.032132   2356.131251  1.662483520000e-03   1.662483520000e-03    7.055988579984e-07   7.055988579984e-07   80
1   2   5.000000   0.060000   0.061648   2275.441702  4.025568540000e-04   4.025568540000e-04    1.769137190578e-07   1.769137190578e-07   80
1   3   5.000000   0.100000   0.098437   1935.827120  7.327732090000e-05   7.327732090000e-05    3.785323603690e-08   3.785323603690e-08   80
1   4   5.000000   0.140000   0.136333   1613.548956  1.610996820000e-05   1.610996820000e-05    9.984183089143e-09   9.984183089143e-09   80
1   5   5.000000   0.180000   0.173702   1475.400626  4.649221900000e-06   4.649221900000e-06    3.151158958502e-09   3.151158958502e-09   80
1   6   5.000000   0.220000   0.210347   1419.740327  1.695691820000e-06   1.695691820000e-06    1.194367580995e-09   1.194367580995e-09   80
1   7   5.000000   0.260000   0.247446   1377.974052  7.075172070000e-07   7.075172070000e-07    5.134474092405e-10   5.134474092405e-10   80
