#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
95.000000   0.031031   7.628260198007e-07
95.000000   0.059975   1.951039354121e-07
95.000000   0.097818   3.933940802188e-08
95.000000   0.136431   1.004067689237e-08
95.000000   0.175006   3.021745032190e-09
95.000000   0.213854   1.079065226006e-09
95.000000   0.251703   4.424553618709e-10
95.000000   0.292299   2.087987173542e-10
