#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
105.000000   0.028702   7.938850365876e-07
105.000000   0.058532   2.007275299906e-07
105.000000   0.095329   4.529254308055e-08
105.000000   0.130936   1.214843947977e-08
105.000000   0.167126   4.331297495656e-09
