# exp. cross sections as a function of missing momentum 
# all cross sections include the bin correction factor 
#
# theta_nq = 35.0 
#
# Averaged for all contributing bins
#
# p_miss_av     : fm^-1, missing momentum
# rho           : fm^3, reduced cross section (momentum distribution) 
# delta_rho     : fm^3, total error in reduced cross section (momentum distribution) 
# delta_rho1    : fm^3, total error in reduced cross section including chi2 of averaging 
#
# Kinematics and cross section for each contributing bin: 
#
#  th_e         : electron scattering angle (deg)
#  Ei           : incident energy (MeV)
#  omega        : energy transfer (MeV) 
#  qlab         : 3-momentum transfer in lab (MeV/c)
#  cos_phi      : cos(phi), phi reaction plane angle
#  pf           : final proton momentum (MeV/c)
#  p_miss       : averaged missing momentum (MeV/c)
#  th_nq        : angle between recoiling neutron and qlab
#  sig_exp      : exp. cross section for this bin (nb/(MeV Sr^2))
#  dsig_exp     : error in exp cross section for this bin (nb/(MeV Sr^2))
#  sig_red_exp  : exp. red. cross section (rho) for this bin (fm^3)
#  dsig_red_exp : error in red. cross section (drho) for this bin (fm^3)
#  bc           : bin centering correction factor used: sig_exp_raw * bc = exp. cross section at avg. kinematics reported above 
#
#! Nr[i,0]/ p_miss_av[f,1]/ rho[f,2]/ delta_rho[f,3]/ delta_rho1[f,4]/ th_e[f,5]/ Ei[f,6]/ omega[f,7]/ qlab[f,8]/ cos_phi[f, 9]/ pf[f,10]/ p_miss[f,11]/ th_nq[f,12]/ sig_exp[f,13]/ dsig_exp[f,14]/ bc[f,15]/ sig_red_exp[f,16]/ 
10 2.351  9.654e-05  4.380e-05  1.555e-05 11.767 10599.248 1527.284 2524.626 -0.95519 2159.875  464.294  34.834  6.577e-05  4.657e-05 0.97035  8.273e-05
11 2.542  6.021e-05  1.697e-05  1.052e-05 11.881 10599.138 1541.376 2547.407 -0.93584 2156.508  501.870  35.152  5.480e-05  1.940e-05 0.95987  7.200e-05
11 2.542  6.021e-05  1.697e-05  1.052e-05 11.881 10599.051 1541.652 2547.516 -0.93475 2156.749  501.986  35.188  3.867e-05  1.731e-05 0.95903  5.082e-05
12 2.738  4.254e-05  9.822e-06  4.522e-06 12.012 10598.799 1561.254 2575.328 -0.91583 2157.665  540.661  35.429  2.784e-05  9.285e-06 0.95248  3.869e-05
12 2.738  4.254e-05  9.822e-06  4.522e-06 12.010 10598.886 1560.739 2574.831 -0.91439 2157.062  540.738  35.421  3.445e-05  1.090e-05 0.95175  4.785e-05
13 2.938  1.874e-05  4.992e-06  8.586e-06 12.162 10598.738 1586.835 2608.688 -0.89552 2163.584  580.011  35.599  6.741e-06  3.893e-06 0.95323  1.005e-05
13 2.938  1.874e-05  4.992e-06  8.586e-06 12.160 10598.661 1586.586 2608.305 -0.89549 2163.297  580.038  35.615  3.146e-05  7.870e-06 0.94868  4.686e-05
13 2.938  1.874e-05  4.992e-06  8.586e-06 11.712 10599.361 1472.099 2489.042 -0.96738 2035.573  584.052  34.612  3.088e-05  3.090e-05 0.96646  3.348e-05
13 2.938  1.874e-05  4.992e-06  8.586e-06 11.711 10599.389 1472.031 2488.828 -0.96762 2035.489  584.068  34.632  3.332e-05  1.927e-05 0.97026  3.608e-05
14 3.140  2.284e-05  4.282e-06  5.455e-06 12.329 10598.659 1618.382 2647.483 -0.87718 2174.752  619.594  35.721  2.656e-05  6.862e-06 0.95105  4.306e-05
14 3.140  2.284e-05  4.282e-06  5.455e-06 12.330 10598.655 1618.393 2647.590 -0.87844 2174.755  619.609  35.709  9.321e-06  3.806e-06 0.95087  1.511e-05
14 3.140  2.284e-05  4.282e-06  5.455e-06 11.817 10599.168 1494.717 2514.827 -0.95540 2038.094  621.698  35.140  3.005e-05  9.074e-06 0.96221  3.407e-05
14 3.140  2.284e-05  4.282e-06  5.455e-06 11.818 10599.097 1494.349 2514.724 -0.95579 2037.654  621.757  35.101  1.333e-05  1.333e-05 0.95735  1.512e-05
14 3.140  2.284e-05  4.282e-06  5.455e-06 11.816 10599.180 1494.098 2514.368 -0.95544 2037.345  621.809  35.112  1.562e-05  1.105e-05 0.96071  1.769e-05
15 3.343  1.238e-05  2.682e-06  2.535e-06 12.489 10598.452 1650.083 2685.355 -0.86208 2184.958  659.280  35.802  7.550e-06  3.377e-06 0.95180  1.325e-05
15 3.343  1.238e-05  2.682e-06  2.535e-06 12.487 10598.557 1649.620 2684.905 -0.86240 2184.335  659.472  35.796  1.184e-05  3.948e-06 0.95423  2.076e-05
15 3.343  1.238e-05  2.682e-06  2.535e-06 11.932 10598.868 1518.829 2542.677 -0.94494 2040.433  660.709  35.412  7.450e-06  3.043e-06 0.95098  8.905e-06
15 3.343  1.238e-05  2.682e-06  2.535e-06 11.931 10598.980 1519.071 2542.799 -0.94530 2040.630  660.817  35.430  1.409e-05  7.045e-06 0.95107  1.683e-05
16 3.543  1.241e-05  2.277e-06  1.274e-06 12.628 10598.458 1679.832 2719.401 -0.84737 2192.048  698.945  35.919  7.505e-06  3.065e-06 0.94906  1.411e-05
16 3.543  1.241e-05  2.277e-06  1.274e-06 12.628 10598.497 1679.978 2719.398 -0.84746 2192.195  698.963  35.937  8.579e-06  3.503e-06 0.95229  1.613e-05
16 3.543  1.241e-05  2.277e-06  1.274e-06 12.052 10598.783 1547.020 2573.447 -0.93266 2046.124  699.961  35.691  8.423e-06  2.541e-06 0.95283  1.069e-05
16 3.543  1.241e-05  2.277e-06  1.274e-06 12.053 10598.859 1546.870 2573.435 -0.93264 2045.936  699.996  35.674  8.709e-06  4.355e-06 0.95080  1.105e-05
16 3.543  1.241e-05  2.277e-06  1.274e-06 12.056 10598.810 1547.455 2574.135 -0.93322 2046.501  700.114  35.670  1.511e-05  7.556e-06 0.95068  1.921e-05
17 3.744  9.995e-06  1.911e-06  2.460e-06 12.745 10598.330 1707.220 2749.182 -0.83209 2195.686  738.520  36.066  2.996e-06  2.119e-06 0.94348  5.968e-06
17 3.744  9.995e-06  1.911e-06  2.460e-06 12.740 10598.349 1706.795 2748.354 -0.83013 2195.217  738.529  36.103  9.144e-06  3.457e-06 0.94738  1.818e-05
17 3.744  9.995e-06  1.911e-06  2.460e-06 12.191 10598.689 1579.590 2608.970 -0.92355 2055.570  739.399  35.829  9.593e-06  3.917e-06 0.94947  1.309e-05
17 3.744  9.995e-06  1.911e-06  2.460e-06 12.192 10598.667 1579.907 2609.151 -0.92378 2055.905  739.421  35.847  2.816e-06  2.816e-06 0.95122  3.841e-06
17 3.744  9.995e-06  1.911e-06  2.460e-06 12.193 10598.683 1580.039 2609.412 -0.92336 2055.992  739.505  35.835  1.015e-05  2.393e-06 0.94952  1.386e-05
18 3.946  1.159e-05  2.099e-06  2.258e-06 12.830 10598.252 1732.072 2773.484 -0.81103 2195.534  778.313  36.340  4.390e-06  2.535e-06 0.93785  9.138e-06
18 3.946  1.159e-05  2.099e-06  2.258e-06 12.334 10598.619 1614.610 2646.227 -0.91448 2066.577  779.181  35.936  9.177e-06  2.054e-06 0.95220  1.351e-05
18 3.946  1.159e-05  2.099e-06  2.258e-06 12.334 10598.691 1614.520 2646.165 -0.91464 2066.411  779.277  35.932  5.178e-06  2.590e-06 0.95043  7.623e-06
18 3.946  1.159e-05  2.099e-06  2.258e-06 12.335 10598.663 1614.676 2646.350 -0.91425 2066.463  779.448  35.931  1.583e-05  5.984e-06 0.94742  2.331e-05
19 4.147  6.116e-06  1.444e-06  7.396e-07 12.902 10598.288 1756.280 2795.755 -0.78859 2193.856  818.088  36.597  1.794e-06  1.794e-06 0.92071  3.886e-06
19 4.147  6.116e-06  1.444e-06  7.396e-07 12.904 10598.302 1756.690 2796.208 -0.78777 2194.291  818.103  36.597  2.053e-06  2.053e-06 0.91838  4.453e-06
19 4.147  6.116e-06  1.444e-06  7.396e-07 12.473 10598.478 1650.134 2683.183 -0.90662 2077.305  818.933  36.010  4.406e-06  1.329e-06 0.94977  6.991e-06
19 4.147  6.116e-06  1.444e-06  7.396e-07 12.472 10598.475 1650.242 2683.188 -0.90708 2077.299  819.105  36.019  3.395e-06  1.961e-06 0.94851  5.385e-06
19 4.147  6.116e-06  1.444e-06  7.396e-07 12.475 10598.620 1650.619 2683.734 -0.90666 2077.686  819.142  36.008  5.861e-06  3.384e-06 0.94778  9.312e-06
20 4.350  7.107e-06  1.585e-06  1.564e-06 12.962 10598.197 1779.987 2816.273 -0.76677 2190.971  857.695  36.833  4.767e-06  3.371e-06 0.89844  1.070e-05
20 4.350  7.107e-06  1.585e-06  1.564e-06 12.960 10598.210 1779.814 2815.908 -0.76442 2190.757  857.730  36.847  5.453e-06  3.857e-06 0.89670  1.224e-05
20 4.350  7.107e-06  1.585e-06  1.564e-06 12.594 10598.502 1684.408 2717.199 -0.89884 2085.803  858.766  36.115  3.624e-06  2.563e-06 0.94281  6.142e-06
20 4.350  7.107e-06  1.585e-06  1.564e-06 12.595 10598.525 1684.723 2717.534 -0.89914 2086.064  858.880  36.116  3.355e-06  1.119e-06 0.94078  5.690e-06
20 4.350  7.107e-06  1.585e-06  1.564e-06 12.595 10598.433 1684.592 2717.434 -0.89919 2085.916  858.887  36.112  9.294e-06  3.099e-06 0.94127  1.576e-05
21 4.552  4.185e-06  1.311e-06  1.556e-06 12.706 10598.302 1719.468 2750.546 -0.89257 2094.488  898.499  36.252  2.140e-06  8.737e-07 0.92892  3.858e-06
21 4.552  4.185e-06  1.311e-06  1.556e-06 12.705 10598.417 1719.357 2750.382 -0.89259 2094.344  898.527  36.255  1.970e-06  1.394e-06 0.92842  3.551e-06
21 4.552  4.185e-06  1.311e-06  1.556e-06 12.703 10598.327 1718.919 2749.828 -0.89204 2093.779  898.641  36.258  8.805e-06  3.938e-06 0.92998  1.585e-05
22 4.754  3.553e-06  1.257e-06  1.053e-07 12.799 10598.268 1753.804 2781.023 -0.88613 2101.677  938.235  36.456  1.814e-06  1.814e-06 0.91443  3.446e-06
22 4.754  3.553e-06  1.257e-06  1.053e-07 12.795 10598.294 1753.132 2780.156 -0.88504 2100.874  938.321  36.462  2.023e-06  1.431e-06 0.91691  3.837e-06
22 4.754  3.553e-06  1.257e-06  1.053e-07 12.796 10598.381 1753.383 2780.387 -0.88511 2101.083  938.406  36.465  1.835e-06  8.208e-07 0.91570  3.481e-06
23 4.955  3.215e-06  1.608e-06  1.608e-06 12.878 10598.191 1788.054 2809.620 -0.87840 2108.007  978.108  36.696  1.617e-06  8.084e-07 0.90161  3.215e-06
24 5.157  2.148e-06  1.313e-06  7.488e-07 12.943 10598.125 1822.226 2836.671 -0.87118 2113.719 1017.873  36.950  9.340e-07  6.605e-07 0.89193  1.933e-06
24 5.157  2.148e-06  1.313e-06  7.488e-07 12.948 10598.153 1823.272 2837.821 -0.87137 2114.852 1017.889  36.953  2.290e-06  2.291e-06 0.89145  4.751e-06
25 5.358  2.995e-06  1.609e-06  2.559e-06 13.009 10598.052 1859.444 2865.596 -0.86571 2122.157 1057.674  37.225  1.089e-06  7.703e-07 0.87087  2.347e-06
25 5.358  2.995e-06  1.609e-06  2.559e-06 13.011 10598.110 1859.767 2865.950 -0.86635 2122.451 1057.747  37.225  6.073e-06  3.038e-06 0.86916  1.309e-05
26 5.762  4.564e-06  2.355e-06  1.855e-06 13.127 10597.919 1937.180 2923.978 -0.86227 2141.035 1137.274  37.745  8.015e-06  5.669e-06 0.84534  1.853e-05
26 5.762  4.564e-06  2.355e-06  1.855e-06 13.130 10597.955 1936.842 2924.193 -0.86207 2140.636 1137.310  37.710  2.302e-06  2.302e-06 0.84313  5.333e-06
26 5.762  4.564e-06  2.355e-06  1.855e-06 13.130 10597.962 1936.854 2924.099 -0.86206 2140.644 1137.317  37.716  1.635e-06  1.157e-06 0.84362  3.787e-06
27 5.944  1.310e-05  1.310e-05  1.310e-05 13.177 10597.836 1973.076 2950.605 -0.86126 2149.745 1173.259  37.929  5.495e-06  5.496e-06 0.81418  1.310e-05
