#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_fsiXsec_theory[f,2]/
105.000000   0.029324   7.673673598135e-07
105.000000   0.059195   1.926918566440e-07
105.000000   0.094350   4.138306333014e-08
105.000000   0.130814   1.030730851341e-08
105.000000   0.164064   3.569938280075e-09
