#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
2   1   15.000000   0.020000   0.032230   2429.496080  1.690848270000e-03   1.639605590000e-03    6.959666590612e-07   6.748747625063e-07   80
2   2   15.000000   0.060000   0.062477   2242.486784  3.913444520000e-04   3.728165890000e-04    1.745136046251e-07   1.662514096672e-07   80
2   3   15.000000   0.100000   0.098535   1989.685306  7.647028350000e-05   7.081494140000e-05    3.843335590277e-08   3.559102597102e-08   80
2   4   15.000000   0.140000   0.136693   1661.981531  1.651127430000e-05   1.500599380000e-05    9.934691807354e-09   9.028977470629e-09   80
2   5   15.000000   0.180000   0.175228   1518.108650  4.648067470000e-06   4.177993300000e-06    3.061748887341e-09   2.752104271325e-09   80
2   6   15.000000   0.220000   0.214385   1467.814580  1.571642520000e-06   1.392474530000e-06    1.070736414132e-09   9.486719569171e-10   80
2   7   15.000000   0.260000   0.252989   1441.764233  6.229323150000e-07   5.481173990000e-07    4.320625388964e-10   3.801713112688e-10   80
2   8   15.000000   0.300000   0.291490   1436.791712  2.857760190000e-07   2.531279030000e-07    1.988987106574e-10   1.761757816988e-10   80
2   9   15.000000   0.340000   0.326038   1407.851978  1.567001940000e-07   1.403110470000e-07    1.113044527754e-10   9.966320976395e-11   80
2   11   15.000000   0.420000   0.430653   6279.096110  2.084388140000e-07   1.843218510000e-07    3.319567185284e-11   2.935483830331e-11   580_set1
2   11   15.000000   0.420000   0.431034   6353.694407  2.102082220000e-07   1.859085710000e-07    3.308440861877e-11   2.925991700123e-11   580_set2
2   12   15.000000   0.460000   0.463554   5771.527272  1.448412090000e-07   1.283723260000e-07    2.509581990588e-11   2.224234937307e-11   580_set1
2   12   15.000000   0.460000   0.465237   5762.920584  1.426260620000e-07   1.273893860000e-07    2.474892026032e-11   2.210500459675e-11   580_set2
2   13   15.000000   0.500000   0.500526   5246.250673  9.830820560000e-08   8.882319180000e-08    1.873875491805e-11   1.693079445424e-11   580_set2
2   13   15.000000   0.500000   0.501080   5227.963055  9.754478190000e-08   8.827632670000e-08    1.865827682288e-11   1.688541517438e-11   580_set1
2   14   15.000000   0.540000   0.540325   4722.526610  6.539381300000e-08   5.927326900000e-08    1.384720900493e-11   1.255117734530e-11   580_set1
2   14   15.000000   0.540000   0.540803   4709.862395  6.499823180000e-08   5.882847310000e-08    1.380045240154e-11   1.249048659308e-11   580_set2
2   15   15.000000   0.580000   0.580294   4283.163727  4.392866790000e-08   3.984578330000e-08    1.025612624217e-11   9.302885866543e-12   580_set1
2   15   15.000000   0.580000   0.580302   4274.592976  4.383993150000e-08   3.979429230000e-08    1.025593120705e-11   9.309492745491e-12   580_set2
2   16   15.000000   0.620000   0.608647   5844.003357  4.816154760000e-08   4.380031300000e-08    8.241190953854e-12   7.494915783636e-12   750_set2
2   16   15.000000   0.620000   0.620031   3902.822581  2.964684180000e-08   2.664732000000e-08    7.596256602677e-12   6.827704679615e-12   580_set1
2   16   15.000000   0.620000   0.620373   3907.971269  2.960996520000e-08   2.675445560000e-08    7.576812407727e-12   6.846123924254e-12   580_set2
2   16   15.000000   0.620000   0.621245   5630.349758  4.217511790000e-08   3.830488400000e-08    7.490674596205e-12   6.803286766612e-12   750_set1
2   16   15.000000   0.620000   0.627841   5715.017676  4.065137730000e-08   3.730425980000e-08    7.113079889624e-12   6.527409347596e-12   750_set3
2   17   15.000000   0.660000   0.658770   3638.759358  2.051913920000e-08   1.874077880000e-08    5.639048142848e-12   5.150321017738e-12   580_set1
2   17   15.000000   0.660000   0.658845   3630.943310  2.046662940000e-08   1.867940090000e-08    5.636725129702e-12   5.144503591823e-12   580_set2
2   17   15.000000   0.660000   0.660198   5300.871826  2.937232520000e-08   2.787372470000e-08    5.541036675502e-12   5.258328368417e-12   750_set2
2   17   15.000000   0.660000   0.660243   5289.113564  2.930357870000e-08   2.801064590000e-08    5.540357253709e-12   5.295905554128e-12   750_set1
2   17   15.000000   0.660000   0.662854   5239.993917  2.846730870000e-08   2.584547180000e-08    5.432698806700e-12   4.932347672418e-12   750_set3
2   18   15.000000   0.700000   0.696737   3463.739579  1.449790690000e-08   1.319008410000e-08    4.185622668603e-12   3.808047285070e-12   580_set1
2   18   15.000000   0.700000   0.697213   3463.648710  1.444493420000e-08   1.312260140000e-08    4.170438577762e-12   3.788664064607e-12   580_set2
2   18   15.000000   0.700000   0.700053   4804.952504  1.949292790000e-08   1.779000830000e-08    4.056840912324e-12   3.702431665077e-12   750_set3
2   18   15.000000   0.700000   0.702053   4784.182520  1.910165510000e-08   1.735448840000e-08    3.992668553122e-12   3.627472055560e-12   750_set2
2   18   15.000000   0.700000   0.702290   4776.157453  1.903227160000e-08   1.727647150000e-08    3.984850120057e-12   3.617232402828e-12   750_set1
2   19   15.000000   0.740000   0.733700   3371.554851  1.048733570000e-08   9.498963130000e-09    3.110533911940e-12   2.817383536614e-12   580_set2
2   19   15.000000   0.740000   0.734323   3367.775118  1.042481510000e-08   9.438328440000e-09    3.095460574039e-12   2.802541176088e-12   580_set1
2   19   15.000000   0.740000   0.740259   4405.487646  1.294118630000e-08   1.175095610000e-08    2.937515058464e-12   2.667345148651e-12   750_set3
2   19   15.000000   0.740000   0.740944   4413.444870  1.288979500000e-08   1.175358430000e-08    2.920574603212e-12   2.663131555102e-12   750_set2
2   19   15.000000   0.740000   0.741511   4401.385056  1.279800480000e-08   1.172946950000e-08    2.907722145908e-12   2.664949635345e-12   750_set1
2   20   15.000000   0.780000   0.766878   3319.922944  7.868208920000e-09   7.147628810000e-09    2.369997452567e-12   2.152950213172e-12   580_set1
2   20   15.000000   0.780000   0.768935   3297.242505  7.680258710000e-09   6.963726130000e-09    2.329297495818e-12   2.111984823512e-12   580_set2
2   20   15.000000   0.780000   0.779172   4070.171751  8.681990210000e-09   7.966101170000e-09    2.133077113482e-12   1.957190422749e-12   750_set1
2   20   15.000000   0.780000   0.779349   4088.115319  8.706443940000e-09   7.941954770000e-09    2.129696268482e-12   1.942693429681e-12   750_set3
2   20   15.000000   0.780000   0.779476   4075.540287  8.671295830000e-09   7.926327180000e-09    2.127643261842e-12   1.944853104577e-12   750_set2
2   21   15.000000   0.820000   0.816194   3827.198260  5.972824530000e-09   5.374835340000e-09    1.560625848006e-12   1.404378601489e-12   750_set1
2   21   15.000000   0.820000   0.816288   3820.970061  5.959367850000e-09   5.400725170000e-09    1.559647878644e-12   1.413443466915e-12   750_set2
2   21   15.000000   0.820000   0.817029   3829.175430  5.933484990000e-09   5.378344100000e-09    1.549546396729e-12   1.404569782273e-12   750_set3
2   22   15.000000   0.860000   0.852349   3669.275195  4.185441880000e-09   3.756059570000e-09    1.140672655380e-12   1.023651639735e-12   750_set1
2   22   15.000000   0.860000   0.852653   3667.824584  4.172704180000e-09   3.752165010000e-09    1.137650965698e-12   1.022994672746e-12   750_set2
2   22   15.000000   0.860000   0.853102   3673.463956  4.162023780000e-09   3.737607040000e-09    1.132997037633e-12   1.017461198686e-12   750_set3
2   23   15.000000   0.900000   0.882893   3651.630749  3.179251450000e-09   2.825409170000e-09    8.706388100359e-13   7.737390125696e-13   750_set1
2   23   15.000000   0.900000   0.883184   3609.677374  3.128647110000e-09   2.814286160000e-09    8.667387098180e-13   7.796503311545e-13   750_set2
