# 1  # the knock-out nucleon is proton(1), neutron(-1)
# 1  # Off-Shell effects included (1) not included (0)
# 1  # only pole term in FSI (0), pole+PV (1) 
# 1  # it calculates d\sigma/dE'_e d\Omega_e d\Omega_pf
# 12  # icon = 0 initialization, 1 - PWIA, 2 -forward rescattering, 3 - charge exchange rescattering 
#         12 - PWIA+FSI, 13 - PWIA+CHEX, 123 - PWIA+FSI+CHEX
# 10   #iv2  - version of parameterization of CHEX amplitude - 
#         10 - Gibbs-Loiseau (has only real part), 21 - SAID, 1021 - SAID+GL
#         10021 - SAID+GL (with Im part at p>p0 modelled using SAID's value
#         -21 SAID   - For details look at fpn_chex.f
# 3  # iv1  - version of FSI; 1- diagonal FSI using fpn.f, 2- diagonal FSI using f_NN_sd.f 
#         which uses SAID parameterization for plab<3.68, 3 - nondiagonal approximation 
#         using f_NN_sd.f. At p>1.4 it uses diffractive parametrization like fpn.f
# 0  # idd  - isd = 1 spectator mechanism, isd=2 direct mechanism isd =0 both   
# 3  # iw   - 1 - Paris 2 - V18 deuteron wave funcion, 3- cd Bonn, 4 - AV18sb
# 0  # ipp  - 1 - quasi "pp" wave functio - only S-parital wave, 0, both S and D waves
#    crs  - cross section in nb/GeV/str^2
#! thr0[f,0]/ phr0[f,1]/ pr[f,2]/ ei[f,3]/ th_e[f,4]/ q2[f,5]/ x[f,6]/ plab[f,7]/ crs0[f,8]/ crs12[f,9]/ ratio[f,10]/ th_nq_mc[f,11]/ pm_b[f,12]/ pm_b_av[f,13]/ ix[f,14]/ iy[f,15]/ kin[s,16]/ 
31.7837009 279.023987 0.0321522988 10.599 12.3099823 4.13170004 1.03780341 2.82385755 1675.06104 1623.28284 0.969088793 25.0 0.02 5.049035333333333 3 1 80 
29.7667007 274.029999 0.0625604019 10.5988998 12.4320698 4.22707987 1.07545877 2.71315479 396.433441 377.044281 0.951090991 25.0 0.06 10.006475 3 2 80 
28.0004997 265.019989 0.0992086977 10.5985003 12.6413593 4.37627983 1.12032235 2.60147119 77.204567 71.616188 0.927615941 25.0 0.1 16.142932 3 3 80 
26.9015007 254.858994 0.137852997 10.5984001 12.9076319 4.56012011 1.16573739 2.50335956 17.2443199 15.4455099 0.895686805 25.0 0.14 22.69345033333333 3 4 80 
26.3817005 239.404007 0.176850006 10.5983 13.0561886 4.67816019 1.2097069 2.38508129 4.90679073 4.29884529 0.876101196 25.0 0.18 29.298509166666665 3 5 80 
26.3617992 223.589005 0.216639996 10.5983 13.1290989 4.75158978 1.2520113 2.26013064 1.64572525 1.40515673 0.853822172 25.0 0.22 36.00190583333333 3 6 80 
26.5974998 214.628998 0.256381005 10.5980997 13.1841555 4.81168985 1.29132712 2.14541411 0.6374681 0.536080718 0.840952992 25.0 0.26 42.65461366666667 3 7 80 
26.9403 209.343002 0.296126008 10.5981998 13.2474422 4.87424994 1.32750595 2.04536152 0.275861531 0.231957912 0.840849042 25.0 0.3 49.30622383333333 3 8 80 
27.4822006 207.472 0.334695995 10.5981998 13.3031578 4.92868996 1.35886359 1.96077871 0.135738268 0.114555143 0.843941391 25.0 0.34 55.7499925 3 9 80 
28.6033001 207.649994 0.370261997 10.5986996 13.3632421 4.98017979 1.38121343 1.9049226 0.0753602684 0.0646851882 0.858346045 25.0 0.38 193.16420449999998 3 10 80 
26.1457005 347.890991 0.392150998 10.5986004 11.4073658 3.84386992 1.44365394 1.44678247 0.295629054 0.249813527 0.845023572 25.0 0.38 193.16420449999998 3 10 580_set1 
25.4934006 347.296997 0.396910995 10.5993996 11.4323206 3.86181998 1.45171726 1.43228209 0.273517102 0.232547477 0.850211859 25.0 0.38 193.16420449999998 3 10 580_set2 
26.2907009 345.821014 0.428155988 10.5997 11.6170053 3.97621012 1.46800137 1.42104959 0.169182226 0.143292964 0.846974075 25.0 0.42 142.77216783333333 3 11 580_set2 
26.1690006 344.618011 0.428808004 10.5994997 11.6165733 3.97635007 1.46945405 1.41766346 0.167746365 0.140869424 0.839776337 25.0 0.42 142.77216783333333 3 11 580_set1 
26.2639008 341.450989 0.463178992 10.5993004 11.7643518 4.07196999 1.49162018 1.38697648 0.105457358 0.0887370035 0.841449142 25.0 0.46 154.38460816666668 3 12 580_set1 
26.3108006 341.199005 0.463555992 10.5993996 11.7669659 4.0735302 1.49144304 1.38773525 0.104846112 0.0881438404 0.840697289 25.0 0.46 154.38460816666668 3 12 580_set2 
26.4298 338.333008 0.500858009 10.5991001 11.928236 4.17782021 1.51265931 1.35995579 0.065001823 0.0546526983 0.840787172 25.0 0.5 423.1459698333333 3 13 580_set1 
26.4846001 338.442993 0.500959992 10.5992002 11.9234838 4.17490005 1.5123018 1.36019289 0.0651616901 0.055002179 0.84408766 25.0 0.5 423.1459698333333 3 13 580_set2 
27.8096008 350.350006 0.510352015 10.5993996 11.4335222 3.88400006 1.51431942 1.29462993 0.0834500119 0.0702243522 0.841513991 25.0 0.5 423.1459698333333 3 13 750_set3 
27.6604004 350.476013 0.513464987 10.6007004 11.4682894 3.90631008 1.5169946 1.29334438 0.0790851936 0.0675674453 0.854362786 25.0 0.5 423.1459698333333 3 13 750_set2 
27.7273006 351.088013 0.513903022 10.6000996 11.4704666 3.90703011 1.51653469 1.29452264 0.0787247568 0.0667372048 0.847728312 25.0 0.5 423.1459698333333 3 13 750_set1 
26.4596004 336.492004 0.539912999 10.599 12.1247425 4.3042202 1.53249013 1.33855844 0.0394734927 0.0332367718 0.842002332 25.0 0.54 453.12687766666664 3 14 580_set1 
26.4911003 336.675995 0.540251017 10.5988998 12.1238012 4.30353022 1.53238392 1.33867478 0.0393804349 0.0335286148 0.851402879 25.0 0.54 453.12687766666664 3 14 580_set2 
27.6434994 347.540985 0.546145976 10.5997 11.6009827 3.98972011 1.53290963 1.27481043 0.0531068556 0.0460511856 0.867142022 25.0 0.54 453.12687766666664 3 14 750_set3 
27.5324001 347.846985 0.546357989 10.5997 11.6099949 3.99549007 1.53407991 1.27334106 0.0527164713 0.0458672158 0.870073736 25.0 0.54 453.12687766666664 3 14 750_set1 
27.5303001 347.975006 0.546867013 10.5997 11.610301 3.99576998 1.53436661 1.2727536 0.0524473526 0.0459163152 0.875474393 25.0 0.54 453.12687766666664 3 14 750_set2 
