# reduced cross section as a function of missing momentum 
#
# theta_nq = 75.0 
#
# Averaged for all contributing bins
#
# p_miss_av     : fm^-1, missing momentum
# delta_rho     : fm^3, total error in reduced cross section (momentum distribution) 
# delta_rho1    : fm^3, total error in reduced cross section including chi2 of averaging 
#
# Kinematics and cross section for each contributing bin: 
#
#  th_e         : electron scattering angle (deg)
#  Ei           : incident energy (MeV)
#  omega        : energy transfer (MeV) 
#  qlab         : 3-momentum transfer in lab (MeV/c)
#  cos_phi      : cos(phi), phi reaction plane angle
#  pf           : final proton momentum (MeV/c)
#  p_miss       : averaged missign momentum (MeV/c)
#  th_nq        : angle between recoiling neutron and qlab
#  sig_red_exp  : exp. red. cross section (rho) for this bin (fm^3)
#  dsig_red_exp : error in red. cross section (drho) for this bin (fm^3)
#  bc           : bin centering correction factor sig_exp * bc = exp. cross section at av. kinematics
#
#! Nr[i,0]/ p_miss[f,1]/ rho[f,2]/ delta_rho[f,3]/ delta_rho1[f,4]/ th_e[f,5]/ Ei[f,6]/ omega[f,7]/ qlab[f,8]/ cos_phi[f, 9]/ pf[f,10]/ p_miss_b[f,11]/ th_nq[f,12]/ sig_red_exp[f,13]/ dsig_red_exp[f,14]/ bc[f,15]/ 
4 1.106  4.025e-03  1.686e-04  2.805e-04 27.675 5008.480 1869.807 2663.258 -0.45579 2618.330  215.898  75.707  5.159e-03  1.380e-03 0.99135 
4 1.106  4.025e-03  1.686e-04  2.805e-04 27.436 5008.500 1847.707 2641.071 -0.85737 2594.553  217.114  75.317  4.431e-03  2.342e-04 0.98618 
4 1.106  4.025e-03  1.686e-04  2.805e-04 26.809 5008.500 1790.601 2582.792 -0.94218 2533.066  219.917  74.543  3.500e-03  2.506e-04 0.98060 
5 1.310  1.683e-03  8.914e-05  1.147e-04 27.642 5008.410 1872.170 2662.809 0.09091 2610.499  255.881  75.495  3.970e-03  1.622e-03 0.95729 
5 1.310  1.683e-03  8.914e-05  1.147e-04 27.688 5008.480 1878.496 2668.118 -0.39345 2617.031  256.562  75.801  2.057e-03  1.029e-03 0.95861 
5 1.310  1.683e-03  8.914e-05  1.147e-04 27.632 5008.500 1873.351 2662.966 -0.82160 2611.368  257.260  75.704  1.872e-03  1.484e-04 0.96428 
5 1.310  1.683e-03  8.914e-05  1.147e-04 27.029 5008.500 1816.264 2606.021 -0.93296 2549.943  259.674  74.725  1.559e-03  1.124e-04 0.94547 
6 1.517  1.195e-03  6.703e-05  7.546e-05 27.735 5008.480 1894.807 2678.371 -0.38317 2622.335  296.641  75.978  9.913e-04  9.914e-04 0.96407 
6 1.517  1.195e-03  6.703e-05  7.546e-05 27.747 5008.500 1897.802 2680.401 -0.77619 2625.096  297.952  76.156  1.399e-03  1.454e-04 0.96229 
6 1.517  1.195e-03  6.703e-05  7.546e-05 27.199 5008.500 1843.528 2627.588 -0.92496 2566.691  300.102  75.068  1.140e-03  7.576e-05 0.97039 
7 1.725  8.818e-04  4.205e-05  2.501e-05 27.763 5008.500 1915.699 2690.063 -0.72739 2630.656  337.482  76.301  9.052e-04  1.532e-04 1.00388 
7 1.725  8.818e-04  4.205e-05  2.501e-05 27.362 5008.500 1874.794 2650.789 -0.91612 2586.318  339.887  75.434  8.416e-04  5.794e-05 1.00783 
7 1.725  8.818e-04  4.205e-05  2.501e-05 28.539 5008.530 1995.463 2765.734 -0.93874 2713.604  341.898  77.711  9.170e-04  1.069e-04 1.00874 
7 1.725  8.818e-04  4.205e-05  2.501e-05 26.736 5008.480 1809.354 2588.394 -0.96058 2515.858  341.908  74.025  9.389e-04  8.529e-05 1.01159 
8 1.926  7.466e-04  3.529e-05  2.724e-05 27.507 5008.500 1907.667 2674.021 -0.90679 2606.327  379.221  75.691  7.601e-04  5.586e-05 1.02826 
8 1.926  7.466e-04  3.529e-05  2.724e-05 28.551 5008.530 2014.708 2775.946 -0.93126 2719.345  380.421  77.538  6.776e-04  7.322e-05 1.02153 
8 1.926  7.466e-04  3.529e-05  2.724e-05 26.873 5008.480 1838.912 2609.637 -0.95640 2532.388  381.079  74.174  7.754e-04  5.812e-05 1.02967 
9 2.125  6.102e-04  3.061e-05  3.066e-05 27.569 5008.500 1935.573 2691.005 -0.89386 2620.018  417.697  75.799  6.877e-04  6.291e-05 1.03371 
9 2.125  6.102e-04  3.061e-05  3.066e-05 28.656 5008.530 2047.909 2797.568 -0.92465 2738.190  419.683  77.585  5.791e-04  6.081e-05 1.02349 
9 2.125  6.102e-04  3.061e-05  3.066e-05 27.029 5008.480 1871.819 2633.518 -0.95434 2551.115  420.192  74.168  5.898e-04  4.288e-05 1.03688 
10 2.327  5.246e-04  2.685e-05  4.770e-05 27.487 5008.500 1953.700 2696.514 -0.86368 2622.338  455.534  75.815  6.940e-04  9.739e-05 1.02898 
10 2.327  5.246e-04  2.685e-05  4.770e-05 28.792 5008.530 2087.461 2823.978 -0.92200 2762.329  459.125  77.637  4.466e-04  5.199e-05 1.02226 
10 2.327  5.246e-04  2.685e-05  4.770e-05 27.187 5008.480 1907.946 2659.258 -0.95237 2571.913  459.351  74.134  5.809e-04  3.970e-05 1.03361 
10 2.327  5.246e-04  2.685e-05  4.770e-05 26.589 5008.240 1832.565 2592.755 -0.97306 2490.778  460.931  72.195  4.359e-04  5.999e-05 1.03139 
11 2.527  4.014e-04  2.425e-05  1.504e-05 27.279 5008.480 1937.955 2678.869 -0.94838 2585.311  497.734  73.884  4.160e-04  3.727e-05 1.02623 
11 2.527  4.014e-04  2.425e-05  1.504e-05 28.878 5008.530 2125.140 2847.432 -0.92248 2783.434  498.100  77.613  4.327e-04  5.504e-05 1.02001 
11 2.527  4.014e-04  2.425e-05  1.504e-05 26.716 5008.240 1865.671 2615.542 -0.97168 2507.158  499.971  72.069  3.714e-04  4.651e-05 1.02799 
11 2.527  4.014e-04  2.425e-05  1.504e-05 29.632 5008.530 2204.254 2921.048 -0.94592 2865.501  500.724  78.721  3.642e-04  7.290e-05 1.01784 
12 2.725  2.759e-04  2.295e-05  3.528e-05 27.283 5008.480 1958.410 2689.646 -0.93690 2587.714  535.505  73.364  3.705e-04  5.097e-05 1.02021 
12 2.725  2.759e-04  2.295e-05  3.528e-05 28.805 5008.530 2151.445 2858.321 -0.91274 2791.972  535.882  77.519  2.019e-04  5.051e-05 1.01605 
12 2.725  2.759e-04  2.295e-05  3.528e-05 26.861 5008.240 1902.507 2641.213 -0.97131 2526.252  539.126  71.901  2.981e-04  3.822e-05 1.02506 
12 2.725  2.759e-04  2.295e-05  3.528e-05 29.778 5008.530 2248.979 2950.925 -0.94541 2892.611  539.846  78.555  2.243e-04  4.786e-05 1.01693 
