#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
7   1   65.000000   0.020000   0.030768   2472.862164  1.797533690000e-03   1.797533690000e-03    7.269041178957e-07   7.269041178957e-07   80
7   2   65.000000   0.060000   0.061619   2431.379618  4.434422610000e-04   4.434422610000e-04    1.823829803117e-07   1.823829803117e-07   80
7   3   65.000000   0.100000   0.098843   2379.851981  9.187599950000e-05   9.187599950000e-05    3.860576213710e-08   3.860576213710e-08   80
7   4   65.000000   0.140000   0.137787   2307.091540  2.209838100000e-05   2.209838100000e-05    9.578458685692e-09   9.578458685692e-09   80
7   5   65.000000   0.180000   0.177782   2238.093096  6.312793250000e-06   6.312793250000e-06    2.820612449626e-09   2.820612449626e-09   80
7   6   65.000000   0.220000   0.218298   2206.518403  2.133768080000e-06   2.133768080000e-06    9.670293604164e-10   9.670293604164e-10   80
7   7   65.000000   0.260000   0.258546   2186.364896  8.192090990000e-07   8.192090990000e-07    3.746900165195e-10   3.746900165195e-10   80
7   8   65.000000   0.300000   0.298521   2182.385472  3.718770440000e-07   3.718770440000e-07    1.703993399751e-10   1.703993399751e-10   80
7   9   65.000000   0.340000   0.339024   2194.366762  1.962110100000e-07   1.962110100000e-07    8.941577743420e-11   8.941577743420e-11   80
7   10   65.000000   0.380000   0.379028   2210.091969  1.192443740000e-07   1.192443740000e-07    5.395448500451e-11   5.395448500451e-11   80
7   11   65.000000   0.420000   0.419106   2230.430968  8.025376500000e-08   8.025376500000e-08    3.598128171255e-11   3.598128171255e-11   80
7   12   65.000000   0.460000   0.458991   2268.385900  5.719867350000e-08   5.719867350000e-08    2.521558324798e-11   2.521558324798e-11   80
7   13   65.000000   0.500000   0.498704   2310.258862  4.226627570000e-08   4.226627570000e-08    1.829503887863e-11   1.829503887863e-11   80
7   14   65.000000   0.540000   0.538103   2354.653676  3.178087250000e-08   3.178087250000e-08    1.349704749532e-11   1.349704749532e-11   80
7   15   65.000000   0.580000   0.577374   2401.238712  2.397631850000e-08   2.397631850000e-08    9.984979161039e-12   9.984979161039e-12   80
7   16   65.000000   0.620000   0.616098   2463.161479  1.828362420000e-08   1.828362420000e-08    7.422828083290e-12   7.422828083290e-12   80
7   17   65.000000   0.660000   0.654468   2549.852189  1.403809250000e-08   1.403809250000e-08    5.505453437874e-12   5.505453437874e-12   80
7   18   65.000000   0.700000   0.693382   2753.401390  1.116496420000e-08   1.116496420000e-08    4.054971512889e-12   4.054971512889e-12   80
7   19   65.000000   0.740000   0.731536   3186.494594  8.900633080000e-09   8.900633080000e-09    2.793236522905e-12   2.793236522905e-12   80
7   20   65.000000   0.780000   0.769037   3297.747150  8.472104560000e-09   8.472104560000e-09    2.569058261486e-12   2.569058261486e-12   80
