#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
4   1   35.000000   0.020000   0.031358   2427.077494  1.714439940000e-03   1.714439940000e-03    7.063803872098e-07   7.063803872098e-07   80
4   2   35.000000   0.060000   0.062466   2306.863981  4.099617000000e-04   4.099617000000e-04    1.777138588909e-07   1.777138588909e-07   80
4   3   35.000000   0.100000   0.099042   2130.302784  7.980636600000e-05   7.980636600000e-05    3.746245209808e-08   3.746245209808e-08   80
4   4   35.000000   0.140000   0.138549   1914.109220  1.771704480000e-05   1.771704480000e-05    9.256026048503e-09   9.256026048503e-09   80
4   5   35.000000   0.180000   0.177689   1759.156693  4.965245720000e-06   4.965245720000e-06    2.822514753664e-09   2.822514753664e-09   80
4   6   35.000000   0.220000   0.217515   1653.233480  1.619134190000e-06   1.619134190000e-06    9.793741837360e-10   9.793741837360e-10   80
4   7   35.000000   0.260000   0.257498   1563.302984  6.080315710000e-07   6.080315710000e-07    3.889403252108e-10   3.889403252108e-10   80
4   8   35.000000   0.300000   0.297424   1490.011658  2.634961010000e-07   2.634961010000e-07    1.768416371679e-10   1.768416371679e-10   80
4   9   35.000000   0.340000   0.337283   1428.264452  1.325597020000e-07   1.325597020000e-07    9.281173511976e-11   9.281173511976e-11   80
4   10   35.000000   0.380000   0.376082   1379.191330  7.754104580000e-08   7.754104580000e-08    5.622210937187e-11   5.622210937187e-11   80
4   10   35.000000   0.380000   0.397130   6939.463575  3.358135220000e-07   3.358135220000e-07    4.839185599443e-11   4.839185599443e-11   580_set2
4   11   35.000000   0.420000   0.414625   1351.507308  5.024686080000e-08   5.024686080000e-08    3.717838631177e-11   3.717838631177e-11   80
4   11   35.000000   0.420000   0.429237   6479.020172  2.228560300000e-07   2.228560300000e-07    3.439656369077e-11   3.439656369077e-11   580_set1
4   11   35.000000   0.420000   0.429265   6483.123970  2.191935630000e-07   2.191935630000e-07    3.380986759073e-11   3.380986759073e-11   580_set2
4   12   35.000000   0.460000   0.452753   1335.742051  3.517136350000e-08   3.517136350000e-08    2.633095474809e-11   2.633095474809e-11   80
4   12   35.000000   0.460000   0.464329   6133.618546  1.549183730000e-07   1.549183730000e-07    2.525725586588e-11   2.525725586588e-11   580_set2
4   12   35.000000   0.460000   0.464356   6119.898935  1.544664350000e-07   1.544664350000e-07    2.524003037315e-11   2.524003037315e-11   580_set1
4   13   35.000000   0.500000   0.488846   1316.005329  2.581378260000e-08   2.581378260000e-08    1.961525689232e-11   1.961525689232e-11   80
4   13   35.000000   0.500000   0.502169   5857.634116  1.099565030000e-07   1.099565030000e-07    1.877148705817e-11   1.877148705817e-11   580_set2
4   13   35.000000   0.500000   0.502087   5866.058672  1.098450120000e-07   1.098450120000e-07    1.872552221892e-11   1.872552221892e-11   580_set1
4   13   35.000000   0.500000   0.510116   8003.229707  1.370140610000e-07   1.370140610000e-07    1.711984611415e-11   1.711984611415e-11   750_set2
4   13   35.000000   0.500000   0.510603   8067.131212  1.408991520000e-07   1.408991520000e-07    1.746583119789e-11   1.746583119789e-11   750_set3
4   13   35.000000   0.500000   0.510262   8280.889296  1.371357590000e-07   1.371357590000e-07    1.656051108741e-11   1.656051108741e-11   750_set1
4   14   35.000000   0.540000   0.540688   5554.512796  7.742545750000e-08   7.742545750000e-08    1.393919869187e-11   1.393919869187e-11   580_set2
4   14   35.000000   0.540000   0.540777   5548.107010  7.742837070000e-08   7.742837070000e-08    1.395581782407e-11   1.395581782407e-11   580_set1
4   14   35.000000   0.540000   0.547604   7524.865269  9.887101500000e-08   9.887101500000e-08    1.313924056651e-11   1.313924056651e-11   750_set3
4   14   35.000000   0.540000   0.547990   7498.940857  9.900305420000e-08   9.900305420000e-08    1.320227163915e-11   1.320227163915e-11   750_set2
4   14   35.000000   0.540000   0.548798   7471.472486  9.886724500000e-08   9.886724500000e-08    1.323263187882e-11   1.323263187882e-11   750_set1
4   15   35.000000   0.580000   0.580009   5144.260525  5.367283520000e-08   5.367283520000e-08    1.043353751995e-11   1.043353751995e-11   580_set1
4   15   35.000000   0.580000   0.580171   5150.985554  5.372520540000e-08   5.372520540000e-08    1.043008271656e-11   1.043008271656e-11   580_set2
4   15   35.000000   0.580000   0.584018   7105.731367  7.159066200000e-08   7.159066200000e-08    1.007505889295e-11   1.007505889295e-11   750_set3
4   15   35.000000   0.580000   0.584199   7108.969550  7.136023790000e-08   7.136023790000e-08    1.003805648598e-11   1.003805648598e-11   750_set2
4   15   35.000000   0.580000   0.583674   7110.688500  7.142165300000e-08   7.142165300000e-08    1.004426688077e-11   1.004426688077e-11   750_set1
4   16   35.000000   0.620000   0.619787   4732.732709  3.660395000000e-08   3.660395000000e-08    7.734210286246e-12   7.734210286246e-12   580_set1
4   16   35.000000   0.620000   0.619673   4737.440969  3.660176320000e-08   3.660176320000e-08    7.726062116554e-12   7.726062116554e-12   580_set2
4   16   35.000000   0.620000   0.621752   6784.221775  5.128696190000e-08   5.128696190000e-08    7.559741352942e-12   7.559741352942e-12   750_set1
4   16   35.000000   0.620000   0.622048   6780.693917  5.125585940000e-08   5.125585940000e-08    7.559087613658e-12   7.559087613658e-12   750_set3
4   16   35.000000   0.620000   0.621909   6785.516092  5.128174280000e-08   5.128174280000e-08    7.557530201787e-12   7.557530201787e-12   750_set2
4   17   35.000000   0.660000   0.659083   4366.145246  2.491274480000e-08   2.491274480000e-08    5.705890069238e-12   5.705890069238e-12   580_set1
4   17   35.000000   0.660000   0.659511   4374.267854  2.490914610000e-08   2.490914610000e-08    5.694472065130e-12   5.694472065130e-12   580_set2
4   17   35.000000   0.660000   0.660752   6427.246944  3.603841740000e-08   3.603841740000e-08    5.607131282491e-12   5.607131282491e-12   750_set3
4   17   35.000000   0.660000   0.660630   6436.256526  3.603221100000e-08   3.603221100000e-08    5.598318036959e-12   5.598318036959e-12   750_set1
4   17   35.000000   0.660000   0.660816   6433.322424  3.601074590000e-08   3.601074590000e-08    5.597534761457e-12   5.597534761457e-12   750_set2
4   18   35.000000   0.700000   0.699045   4079.418168  1.702973060000e-08   1.702973060000e-08    4.174548893660e-12   4.174548893660e-12   580_set2
4   18   35.000000   0.700000   0.699114   4074.664013  1.703615490000e-08   1.703615490000e-08    4.180996235677e-12   4.180996235677e-12   580_set1
4   18   35.000000   0.700000   0.699976   6047.628817  2.492196300000e-08   2.492196300000e-08    4.120947854793e-12   4.120947854793e-12   750_set1
4   18   35.000000   0.700000   0.699978   6048.192474  2.491213010000e-08   2.491213010000e-08    4.118938047539e-12   4.118938047539e-12   750_set2
4   18   35.000000   0.700000   0.700082   6045.147209  2.484790050000e-08   2.484790050000e-08    4.110387992373e-12   4.110387992373e-12   750_set3
4   19   35.000000   0.740000   0.738575   3847.752412  1.168611740000e-08   1.168611740000e-08    3.037128211149e-12   3.037128211149e-12   580_set1
4   19   35.000000   0.740000   0.738682   3844.875106  1.170612030000e-08   1.170612030000e-08    3.044603524763e-12   3.044603524763e-12   580_set2
4   19   35.000000   0.740000   0.739550   5619.800591  1.687805540000e-08   1.687805540000e-08    3.003319268486e-12   3.003319268486e-12   750_set2
4   19   35.000000   0.740000   0.739589   5610.516424  1.687736810000e-08   1.687736810000e-08    3.008166597250e-12   3.008166597250e-12   750_set3
4   19   35.000000   0.740000   0.739659   5623.299542  1.684736650000e-08   1.684736650000e-08    2.995993077404e-12   2.995993077404e-12   750_set1
4   20   35.000000   0.780000   0.778086   3682.004005  8.043223060000e-09   8.043223060000e-09    2.184468851494e-12   2.184468851494e-12   580_set2
4   20   35.000000   0.780000   0.778351   3677.139544  8.036420680000e-09   8.036420680000e-09    2.185508758598e-12   2.185508758598e-12   580_set1
4   20   35.000000   0.780000   0.779243   5184.687438  1.126464270000e-08   1.126464270000e-08    2.172675370445e-12   2.172675370445e-12   750_set1
4   20   35.000000   0.780000   0.779334   5190.035311  1.125618720000e-08   1.125618720000e-08    2.168807440701e-12   2.168807440701e-12   750_set2
4   20   35.000000   0.780000   0.779307   5183.305879  1.123446040000e-08   1.123446040000e-08    2.167431493001e-12   2.167431493001e-12   750_set3
4   21   35.000000   0.820000   0.817903   3542.646102  5.508315750000e-09   5.508315750000e-09    1.554859162164e-12   1.554859162164e-12   580_set2
4   21   35.000000   0.820000   0.817867   3538.896797  5.500230010000e-09   5.500230010000e-09    1.554221647453e-12   1.554221647453e-12   580_set1
4   21   35.000000   0.820000   0.819102   4802.950064  7.460496390000e-09   7.460496390000e-09    1.553315418771e-12   1.553315418771e-12   750_set1
4   21   35.000000   0.820000   0.819030   4803.272817  7.453780160000e-09   7.453780160000e-09    1.551812783488e-12   1.551812783488e-12   750_set2
4   21   35.000000   0.820000   0.818969   4798.888142  7.438660600000e-09   7.438660600000e-09    1.550080014347e-12   1.550080014347e-12   750_set3
4   22   35.000000   0.860000   0.857565   3414.423819  3.756939200000e-09   3.756939200000e-09    1.100314254808e-12   1.100314254808e-12   580_set2
4   22   35.000000   0.860000   0.857484   3416.580062  3.755429990000e-09   3.755429990000e-09    1.099178102620e-12   1.099178102620e-12   580_set1
4   22   35.000000   0.860000   0.858790   4487.815201  4.934272730000e-09   4.934272730000e-09    1.099482155348e-12   1.099482155348e-12   750_set3
4   22   35.000000   0.860000   0.858858   4487.691510  4.925889430000e-09   4.925889430000e-09    1.097644394456e-12   1.097644394456e-12   750_set1
4   22   35.000000   0.860000   0.858923   4488.681409  4.926424940000e-09   4.926424940000e-09    1.097521630767e-12   1.097521630767e-12   750_set2
4   23   35.000000   0.900000   0.897240   3303.563844  2.539640760000e-09   2.539640760000e-09    7.687578869143e-13   7.687578869143e-13   580_set1
4   23   35.000000   0.900000   0.897383   3310.156920  2.537665890000e-09   2.537665890000e-09    7.666300877361e-13   7.666300877361e-13   580_set2
4   23   35.000000   0.900000   0.898430   4226.002235  3.242142730000e-09   3.242142730000e-09    7.671890713044e-13   7.671890713044e-13   750_set1
4   23   35.000000   0.900000   0.898508   4225.858134  3.243646120000e-09   3.243646120000e-09    7.675709920081e-13   7.675709920081e-13   750_set2
