#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
2   1   15.000000   0.020000   0.031418   2401.641065  1.693372440000e-03   1.693372440000e-03    7.050897258038e-07   7.050897258038e-07   80
2   2   15.000000   0.060000   0.062187   2250.447824  3.928791810000e-04   3.928791810000e-04    1.745782225254e-07   1.745782225254e-07   80
2   3   15.000000   0.100000   0.098789   1971.732058  7.722937770000e-05   7.722937770000e-05    3.916829235831e-08   3.916829235831e-08   80
2   4   15.000000   0.140000   0.137024   1654.883529  1.686078070000e-05   1.686078070000e-05    1.018849991829e-08   1.018849991829e-08   80
2   5   15.000000   0.180000   0.175454   1524.092008  4.826088910000e-06   4.826088910000e-06    3.166533834354e-09   3.166533834354e-09   80
2   6   15.000000   0.220000   0.214408   1477.776114  1.663230060000e-06   1.663230060000e-06    1.125495292719e-09   1.125495292719e-09   80
2   7   15.000000   0.260000   0.254022   1447.566353  6.663550140000e-07   6.663550140000e-07    4.603277857481e-10   4.603277857481e-10   80
2   8   15.000000   0.300000   0.292241   1429.700868  3.018507660000e-07   3.018507660000e-07    2.111286163114e-10   2.111286163114e-10   80
2   9   15.000000   0.340000   0.328839   1422.917918  1.586801410000e-07   1.586801410000e-07    1.115174241555e-10   1.115174241555e-10   80
2   11   15.000000   0.420000   0.428665   6296.193466  1.597664950000e-07   1.597664950000e-07    2.537509304038e-11   2.537509304038e-11   580_set1
2   11   15.000000   0.420000   0.430165   6383.705315  1.609283240000e-07   1.609283240000e-07    2.520923445853e-11   2.520923445853e-11   580_set2
2   12   15.000000   0.460000   0.464642   5750.847749  1.000740230000e-07   1.000740230000e-07    1.740161231314e-11   1.740161231314e-11   580_set1
2   12   15.000000   0.460000   0.464405   5793.555235  9.803521630000e-08   9.803521630000e-08    1.692142601968e-11   1.692142601968e-11   580_set2
2   13   15.000000   0.500000   0.501221   5229.915801  6.065738570000e-08   6.065738570000e-08    1.159815721859e-11   1.159815721859e-11   580_set2
2   13   15.000000   0.500000   0.501417   5231.987241  6.009487810000e-08   6.009487810000e-08    1.148605211211e-11   1.148605211211e-11   580_set1
2   14   15.000000   0.540000   0.540174   4719.991979  3.600318730000e-08   3.600318730000e-08    7.627806881915e-12   7.627806881915e-12   580_set1
2   14   15.000000   0.540000   0.540890   4720.556102  3.573589770000e-08   3.573589770000e-08    7.570272850874e-12   7.570272850874e-12   580_set2
2   15   15.000000   0.580000   0.579993   4294.088049  2.174458090000e-08   2.174458090000e-08    5.063841414492e-12   5.063841414492e-12   580_set1
2   15   15.000000   0.580000   0.580319   4275.155663  2.170342950000e-08   2.170342950000e-08    5.076640761373e-12   5.076640761373e-12   580_set2
2   16   15.000000   0.620000   0.630053   5694.930213  2.219438180000e-08   2.219438180000e-08    3.897217519775e-12   3.897217519775e-12   750_set2
2   16   15.000000   0.620000   0.619993   3914.413635  1.330697540000e-08   1.330697540000e-08    3.399481158817e-12   3.399481158817e-12   580_set1
2   16   15.000000   0.620000   0.619830   3909.641871  1.327751110000e-08   1.327751110000e-08    3.396093948780e-12   3.396093948780e-12   580_set2
2   16   15.000000   0.620000   0.627809   5742.805535  1.885475780000e-08   1.885475780000e-08    3.283196285350e-12   3.283196285350e-12   750_set1
2   16   15.000000   0.620000   0.629410   5697.668981  1.789418050000e-08   1.789418050000e-08    3.140614268690e-12   3.140614268690e-12   750_set3
2   17   15.000000   0.660000   0.658967   3626.899176  8.420709520000e-09   8.420709520000e-09    2.321737967165e-12   2.321737967165e-12   580_set1
2   17   15.000000   0.660000   0.659079   3633.500453  8.398043920000e-09   8.398043920000e-09    2.311281924588e-12   2.311281924588e-12   580_set2
2   17   15.000000   0.660000   0.660650   5298.305888  1.200714330000e-08   1.200714330000e-08    2.266223119959e-12   2.266223119959e-12   750_set2
2   17   15.000000   0.660000   0.661686   5239.391810  1.197812240000e-08   1.197812240000e-08    2.286166569398e-12   2.286166569398e-12   750_set1
2   17   15.000000   0.660000   0.661880   5232.049604  1.156450710000e-08   1.156450710000e-08    2.210320615301e-12   2.210320615301e-12   750_set3
2   18   15.000000   0.700000   0.696914   3465.740251  5.473334340000e-09   5.473334340000e-09    1.579268480499e-12   1.579268480499e-12   580_set1
2   18   15.000000   0.700000   0.696881   3471.783687  5.449790040000e-09   5.449790040000e-09    1.569737786489e-12   1.569737786489e-12   580_set2
2   18   15.000000   0.700000   0.702137   4820.012729  7.299744520000e-09   7.299744520000e-09    1.514465817918e-12   1.514465817918e-12   750_set3
2   18   15.000000   0.700000   0.703073   4803.387879  7.124192550000e-09   7.124192550000e-09    1.483159954903e-12   1.483159954903e-12   750_set2
2   18   15.000000   0.700000   0.701027   4810.661897  7.093574850000e-09   7.093574850000e-09    1.474552775040e-12   1.474552775040e-12   750_set1
2   19   15.000000   0.740000   0.734187   3365.935394  3.666458420000e-09   3.666458420000e-09    1.089283658425e-12   1.089283658425e-12   580_set2
2   19   15.000000   0.740000   0.734238   3369.770513  3.639119910000e-09   3.639119910000e-09    1.079931080161e-12   1.079931080161e-12   580_set1
2   19   15.000000   0.740000   0.740628   4396.927447  4.457670260000e-09   4.457670260000e-09    1.013814831773e-12   1.013814831773e-12   750_set3
2   19   15.000000   0.740000   0.741454   4401.109399  4.433448430000e-09   4.433448430000e-09    1.007347927095e-12   1.007347927095e-12   750_set2
2   19   15.000000   0.740000   0.740913   4405.705263  4.397593900000e-09   4.397593900000e-09    9.981588956783e-13   9.981588956783e-13   750_set1
2   20   15.000000   0.780000   0.769031   3307.037404  2.572021210000e-09   2.572021210000e-09    7.777417959921e-13   7.777417959921e-13   580_set1
2   20   15.000000   0.780000   0.769473   3292.236181  2.500568520000e-09   2.500568520000e-09    7.595349733507e-13   7.595349733507e-13   580_set2
2   20   15.000000   0.780000   0.779777   4063.945020  2.768249950000e-09   2.768249950000e-09    6.811730809291e-13   6.811730809291e-13   750_set1
2   20   15.000000   0.780000   0.780065   4062.157618  2.774349880000e-09   2.774349880000e-09    6.829744537008e-13   6.829744537008e-13   750_set3
2   20   15.000000   0.780000   0.780212   4059.982447  2.763359570000e-09   2.763359570000e-09    6.806333786103e-13   6.806333786103e-13   750_set2
2   21   15.000000   0.820000   0.817184   3809.062155  1.773708150000e-09   1.773708150000e-09    4.656548194342e-13   4.656548194342e-13   750_set1
2   21   15.000000   0.820000   0.815961   3822.392485  1.770179720000e-09   1.770179720000e-09    4.631077857511e-13   4.631077857511e-13   750_set2
2   21   15.000000   0.820000   0.817469   3797.104781  1.759689770000e-09   1.759689770000e-09    4.634293419568e-13   4.634293419568e-13   750_set3
2   22   15.000000   0.860000   0.851809   3680.993685  1.163374050000e-09   1.163374050000e-09    3.160489122111e-13   3.160489122111e-13   750_set1
2   22   15.000000   0.860000   0.850098   3666.968786  1.159760400000e-09   1.159760400000e-09    3.162722312848e-13   3.162722312848e-13   750_set2
2   22   15.000000   0.860000   0.852964   3666.391691  1.156785990000e-09   1.156785990000e-09    3.155107493942e-13   3.155107493942e-13   750_set3
2   23   15.000000   0.900000   0.884410   3645.092594  8.249119270000e-10   8.249119270000e-10    2.263075369767e-13   2.263075369767e-13   750_set2
