#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
4   1   35.000000   0.020000   0.031358   2427.077494  1.716966060000e-03   1.716966060000e-03    7.074211945208e-07   7.074211945208e-07   80
4   2   35.000000   0.060000   0.062466   2306.863981  4.115549320000e-04   4.115549320000e-04    1.784045073267e-07   1.784045073267e-07   80
4   3   35.000000   0.100000   0.099042   2130.302784  8.060935210000e-05   8.060935210000e-05    3.783938729529e-08   3.783938729529e-08   80
4   4   35.000000   0.140000   0.138549   1914.109220  1.810570720000e-05   1.810570720000e-05    9.459077366547e-09   9.459077366547e-09   80
4   5   35.000000   0.180000   0.177689   1759.156693  5.161955360000e-06   5.161955360000e-06    2.934335173518e-09   2.934335173518e-09   80
4   6   35.000000   0.220000   0.217515   1653.233480  1.715940950000e-06   1.715940950000e-06    1.037930196042e-09   1.037930196042e-09   80
4   7   35.000000   0.260000   0.257498   1563.302984  6.504464150000e-07   6.504464150000e-07    4.160718821989e-10   4.160718821989e-10   80
4   8   35.000000   0.300000   0.297424   1490.011658  2.769247000000e-07   2.769247000000e-07    1.858540492037e-10   1.858540492037e-10   80
4   9   35.000000   0.340000   0.337283   1428.264452  1.314998870000e-07   1.314998870000e-07    9.206970516970e-11   9.206970516970e-11   80
4   10   35.000000   0.380000   0.376082   1379.191330  7.012622800000e-08   7.012622800000e-08    5.084590257684e-11   5.084590257684e-11   80
4   10   35.000000   0.380000   0.397130   6939.463575  2.888429460000e-07   2.888429460000e-07    4.162323829187e-11   4.162323829187e-11   580_set2
4   11   35.000000   0.420000   0.414625   1351.507308  4.049790650000e-08   4.049790650000e-08    2.996499261253e-11   2.996499261253e-11   80
4   11   35.000000   0.420000   0.429237   6479.020172  1.723096970000e-07   1.723096970000e-07    2.659502400450e-11   2.659502400450e-11   580_set1
4   11   35.000000   0.420000   0.429265   6483.123970  1.688690330000e-07   1.688690330000e-07    2.604747862009e-11   2.604747862009e-11   580_set2
4   12   35.000000   0.460000   0.452753   1335.742051  2.516446260000e-08   2.516446260000e-08    1.883931301044e-11   1.883931301044e-11   80
4   12   35.000000   0.460000   0.464329   6133.618546  1.068906490000e-07   1.068906490000e-07    1.742701281444e-11   1.742701281444e-11   580_set2
4   12   35.000000   0.460000   0.464356   6119.898935  1.065172480000e-07   1.065172480000e-07    1.740506651030e-11   1.740506651030e-11   580_set1
4   13   35.000000   0.500000   0.488846   1316.005329  1.655533540000e-08   1.655533540000e-08    1.257999115595e-11   1.257999115595e-11   80
4   13   35.000000   0.500000   0.502169   5857.634116  6.759950520000e-08   6.759950520000e-08    1.154041100235e-11   1.154041100235e-11   580_set2
4   13   35.000000   0.500000   0.502087   5866.058672  6.751503050000e-08   6.751503050000e-08    1.150943662092e-11   1.150943662092e-11   580_set1
