#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
5.000000   0.032132   7.055988579984e-07
5.000000   0.061648   1.769137190578e-07
5.000000   0.098437   3.785323603690e-08
5.000000   0.136333   9.984183089143e-09
5.000000   0.173702   3.151158958502e-09
5.000000   0.210347   1.194367580995e-09
5.000000   0.247446   5.134474092405e-10
