#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
2   1   15.000000   0.020000   0.031418   2401.641065  1.690848270000e-03   1.690848270000e-03    7.040387069664e-07   7.040387069664e-07   80
2   2   15.000000   0.060000   0.062187   2250.447824  3.913444520000e-04   3.913444520000e-04    1.738962564813e-07   1.738962564813e-07   80
2   3   15.000000   0.100000   0.098789   1971.732058  7.647028350000e-05   7.647028350000e-05    3.878330384178e-08   3.878330384178e-08   80
2   4   15.000000   0.140000   0.137024   1654.883529  1.651127430000e-05   1.651127430000e-05    9.977302940454e-09   9.977302940454e-09   80
2   5   15.000000   0.180000   0.175454   1524.092008  4.648067470000e-06   4.648067470000e-06    3.049728917678e-09   3.049728917678e-09   80
2   6   15.000000   0.220000   0.214408   1477.776114  1.571642520000e-06   1.571642520000e-06    1.063518692115e-09   1.063518692115e-09   80
2   7   15.000000   0.260000   0.254022   1447.566353  6.229323150000e-07   6.229323150000e-07    4.303307504413e-10   4.303307504413e-10   80
2   8   15.000000   0.300000   0.292241   1429.700868  2.857760190000e-07   2.857760190000e-07    1.998851825555e-10   1.998851825555e-10   80
2   9   15.000000   0.340000   0.328839   1422.917918  1.567001940000e-07   1.567001940000e-07    1.101259545739e-10   1.101259545739e-10   80
2   11   15.000000   0.420000   0.428665   6296.193466  2.084388140000e-07   2.084388140000e-07    3.310552878109e-11   3.310552878109e-11   580_set1
2   11   15.000000   0.420000   0.430165   6383.705315  2.102082220000e-07   2.102082220000e-07    3.292887306469e-11   3.292887306469e-11   580_set2
2   12   15.000000   0.460000   0.464642   5750.847749  1.448412090000e-07   1.448412090000e-07    2.518606218104e-11   2.518606218104e-11   580_set1
2   12   15.000000   0.460000   0.464405   5793.555235  1.426260620000e-07   1.426260620000e-07    2.461805509998e-11   2.461805509998e-11   580_set2
2   13   15.000000   0.500000   0.501221   5229.915801  9.830820560000e-08   9.830820560000e-08    1.879728266012e-11   1.879728266012e-11   580_set2
2   13   15.000000   0.500000   0.501417   5231.987241  9.754478190000e-08   9.754478190000e-08    1.864392579852e-11   1.864392579852e-11   580_set1
2   14   15.000000   0.540000   0.540174   4719.991979  6.539381300000e-08   6.539381300000e-08    1.385464494240e-11   1.385464494240e-11   580_set1
2   14   15.000000   0.540000   0.540890   4720.556102  6.499823180000e-08   6.499823180000e-08    1.376918956062e-11   1.376918956062e-11   580_set2
2   15   15.000000   0.580000   0.579993   4294.088049  4.392866790000e-08   4.392866790000e-08    1.023003427008e-11   1.023003427008e-11   580_set1
2   15   15.000000   0.580000   0.580319   4275.155663  4.383993150000e-08   4.383993150000e-08    1.025458134295e-11   1.025458134295e-11   580_set2
2   16   15.000000   0.620000   0.630053   5694.930213  4.816154760000e-08   4.816154760000e-08    8.456916204181e-12   8.456916204181e-12   750_set2
2   16   15.000000   0.620000   0.619993   3914.413635  2.964684180000e-08   2.964684180000e-08    7.573763164659e-12   7.573763164659e-12   580_set1
2   16   15.000000   0.620000   0.619830   3909.641871  2.960996520000e-08   2.960996520000e-08    7.573574812474e-12   7.573574812474e-12   580_set2
2   16   15.000000   0.620000   0.627809   5742.805535  4.217511790000e-08   4.217511790000e-08    7.343991998851e-12   7.343991998851e-12   750_set1
2   16   15.000000   0.620000   0.629410   5697.668981  4.065137730000e-08   4.065137730000e-08    7.134738335196e-12   7.134738335196e-12   750_set3
2   17   15.000000   0.660000   0.658967   3626.899176  2.051913920000e-08   2.051913920000e-08    5.657488174962e-12   5.657488174962e-12   580_set1
2   17   15.000000   0.660000   0.659079   3633.500453  2.046662940000e-08   2.046662940000e-08    5.632758180366e-12   5.632758180366e-12   580_set2
2   17   15.000000   0.660000   0.660650   5298.305888  2.937232520000e-08   2.937232520000e-08    5.543720166577e-12   5.543720166577e-12   750_set2
2   17   15.000000   0.660000   0.661686   5239.391810  2.930357870000e-08   2.930357870000e-08    5.592935165503e-12   5.592935165503e-12   750_set1
2   17   15.000000   0.660000   0.661880   5232.049604  2.846730870000e-08   2.846730870000e-08    5.440947784256e-12   5.440947784256e-12   750_set3
2   18   15.000000   0.700000   0.696914   3465.740251  1.449790690000e-08   1.449790690000e-08    4.183206429223e-12   4.183206429223e-12   580_set1
2   18   15.000000   0.700000   0.696881   3471.783687  1.444493420000e-08   1.444493420000e-08    4.160666534061e-12   4.160666534061e-12   580_set2
2   18   15.000000   0.700000   0.702137   4820.012729  1.949292790000e-08   1.949292790000e-08    4.044165232743e-12   4.044165232743e-12   750_set3
2   18   15.000000   0.700000   0.703073   4803.387879  1.910165510000e-08   1.910165510000e-08    3.976704688687e-12   3.976704688687e-12   750_set2
2   18   15.000000   0.700000   0.701027   4810.661897  1.903227160000e-08   1.903227160000e-08    3.956268806143e-12   3.956268806143e-12   750_set1
2   19   15.000000   0.740000   0.734187   3365.935394  1.048733570000e-08   1.048733570000e-08    3.115726974051e-12   3.115726974051e-12   580_set2
2   19   15.000000   0.740000   0.734238   3369.770513  1.042481510000e-08   1.042481510000e-08    3.093627610481e-12   3.093627610481e-12   580_set1
2   19   15.000000   0.740000   0.740628   4396.927447  1.294118630000e-08   1.294118630000e-08    2.943233986913e-12   2.943233986913e-12   750_set3
2   19   15.000000   0.740000   0.741454   4401.109399  1.288979500000e-08   1.288979500000e-08    2.928760417300e-12   2.928760417300e-12   750_set2
2   19   15.000000   0.740000   0.740913   4405.705263  1.279800480000e-08   1.279800480000e-08    2.904870851775e-12   2.904870851775e-12   750_set1
2   20   15.000000   0.780000   0.769031   3307.037404  7.868208920000e-09   7.868208920000e-09    2.379231910254e-12   2.379231910254e-12   580_set1
2   20   15.000000   0.780000   0.769473   3292.236181  7.680258710000e-09   7.680258710000e-09    2.332839531478e-12   2.332839531478e-12   580_set2
2   20   15.000000   0.780000   0.779777   4063.945020  8.681990210000e-09   8.681990210000e-09    2.136345390322e-12   2.136345390322e-12   750_set1
2   20   15.000000   0.780000   0.780065   4062.157618  8.706443940000e-09   8.706443940000e-09    2.143305297023e-12   2.143305297023e-12   750_set3
2   20   15.000000   0.780000   0.780212   4059.982447  8.671295830000e-09   8.671295830000e-09    2.135796384146e-12   2.135796384146e-12   750_set2
2   21   15.000000   0.820000   0.817184   3809.062155  5.972824530000e-09   5.972824530000e-09    1.568056462969e-12   1.568056462969e-12   750_set1
2   21   15.000000   0.820000   0.815961   3822.392485  5.959367850000e-09   5.959367850000e-09    1.559067488068e-12   1.559067488068e-12   750_set2
2   21   15.000000   0.820000   0.817469   3797.104781  5.933484990000e-09   5.933484990000e-09    1.562633988846e-12   1.562633988846e-12   750_set3
