#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
5.000000   0.032132   7.066642697827e-07
5.000000   0.061648   1.775942295708e-07
5.000000   0.098437   3.823110609175e-08
5.000000   0.136333   1.019464469227e-08
5.000000   0.173702   3.270113842286e-09
5.000000   0.210347   1.261428942984e-09
5.000000   0.247446   5.488281901262e-10
