#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
6   1   55.000000   0.020000   0.031406   2447.974486  1.742454710000e-03   1.742454710000e-03    7.117944733350e-07   7.117944733350e-07   80
6   2   55.000000   0.060000   0.062516   2396.283860  4.228420100000e-04   4.228420100000e-04    1.764573959948e-07   1.764573959948e-07   80
6   3   55.000000   0.100000   0.099516   2291.492784  8.549886320000e-05   8.549886320000e-05    3.731142589537e-08   3.731142589537e-08   80
6   4   55.000000   0.140000   0.138965   2171.185561  2.031419180000e-05   2.031419180000e-05    9.356266992971e-09   9.356266992971e-09   80
6   5   55.000000   0.180000   0.178869   2084.113694  5.742000100000e-06   5.742000100000e-06    2.755128051090e-09   2.755128051090e-09   80
6   6   55.000000   0.220000   0.218409   2034.885874  1.937196370000e-06   1.937196370000e-06    9.519926374013e-10   9.519926374013e-10   80
6   7   55.000000   0.260000   0.258392   1965.411257  7.389005420000e-07   7.389005420000e-07    3.759521267462e-10   3.759521267462e-10   80
6   8   55.000000   0.300000   0.298264   1912.755713  3.281823100000e-07   3.281823100000e-07    1.715756527452e-10   1.715756527452e-10   80
6   9   55.000000   0.340000   0.338509   1877.357494  1.698972280000e-07   1.698972280000e-07    9.049806898419e-11   9.049806898419e-11   80
6   10   55.000000   0.380000   0.378524   1845.858031  1.005874870000e-07   1.005874870000e-07    5.449362047931e-11   5.449362047931e-11   80
6   11   55.000000   0.420000   0.418580   1827.125121  6.585655360000e-08   6.585655360000e-08    3.604381158306e-11   3.604381158306e-11   80
6   12   55.000000   0.460000   0.458509   1821.109579  4.603780430000e-08   4.603780430000e-08    2.528008464229e-11   2.528008464229e-11   80
6   12   55.000000   0.460000   0.468434   7164.875700  1.704513280000e-07   1.704513280000e-07    2.378985137174e-11   2.378985137174e-11   580_set1
6   12   55.000000   0.460000   0.472003   7086.692991  1.677614900000e-07   1.677614900000e-07    2.367274696576e-11   2.367274696576e-11   580_set2
6   13   55.000000   0.500000   0.498173   1824.160396  3.333967180000e-08   3.333967180000e-08    1.827672164855e-11   1.827672164855e-11   80
6   13   55.000000   0.500000   0.505646   6853.738870  1.245877970000e-07   1.245877970000e-07    1.817807759577e-11   1.817807759577e-11   580_set1
6   13   55.000000   0.500000   0.506830   6815.083169  1.237068400000e-07   1.237068400000e-07    1.815191934307e-11   1.815191934307e-11   580_set2
6   14   55.000000   0.540000   0.537942   1829.927545  2.470358090000e-08   2.470358090000e-08    1.349975903008e-11   1.349975903008e-11   80
6   14   55.000000   0.540000   0.543420   6653.525341  9.107910840000e-08   9.107910840000e-08    1.368884970480e-11   1.368884970480e-11   580_set1
6   14   55.000000   0.540000   0.543100   6629.477290  9.008036550000e-08   9.008036550000e-08    1.358785339470e-11   1.358785339470e-11   580_set2
