#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
105.000000   0.028702   7.928002869066e-07
105.000000   0.058532   2.000164616263e-07
105.000000   0.095329   4.488708802217e-08
105.000000   0.130936   1.192114937397e-08
105.000000   0.167126   4.193600593500e-09
