#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
95.000000   0.031031   7.639060340264e-07
95.000000   0.059975   1.958113845731e-07
95.000000   0.097818   3.972401230459e-08
95.000000   0.136431   1.025103178631e-08
95.000000   0.175006   3.137596946566e-09
95.000000   0.213854   1.141603640231e-09
95.000000   0.251703   4.732965708135e-10
95.000000   0.292299   2.211892394147e-10
