#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
8   1   75.000000   0.020000   0.030849   2477.883586  1.719203250000e-03   1.719203250000e-03    6.938192172197e-07   6.938192172197e-07   80
8   2   75.000000   0.060000   0.061793   2474.413620  4.536283570000e-04   4.536283570000e-04    1.833276188481e-07   1.833276188481e-07   80
8   3   75.000000   0.100000   0.098312   2488.265655  9.756269840000e-05   9.756269840000e-05    3.920911668091e-08   3.920911668091e-08   80
8   4   75.000000   0.140000   0.137906   2477.263582  2.402128410000e-05   2.402128410000e-05    9.696700938302e-09   9.696700938302e-09   80
8   5   75.000000   0.180000   0.177597   2456.174948  7.091373920000e-06   7.091373920000e-06    2.887161570382e-09   2.887161570382e-09   80
8   6   75.000000   0.220000   0.218064   2459.004213  2.422855850000e-06   2.422855850000e-06    9.852995928966e-10   9.852995928966e-10   80
8   7   75.000000   0.260000   0.257951   2481.501300  9.472316500000e-07   9.472316500000e-07    3.817171685544e-10   3.817171685544e-10   80
8   8   75.000000   0.300000   0.298236   2525.317935  4.276444020000e-07   4.276444020000e-07    1.693427968308e-10   1.693427968308e-10   80
8   9   75.000000   0.340000   0.338596   2577.077251  2.319751830000e-07   2.319751830000e-07    9.001483479395e-11   9.001483479395e-11   80
8   10   75.000000   0.380000   0.378512   2643.305035  1.433379500000e-07   1.433379500000e-07    5.422679112023e-11   5.422679112023e-11   80
8   11   75.000000   0.420000   0.418504   2715.197378  9.752245990000e-08   9.752245990000e-08    3.591726358098e-11   3.591726358098e-11   80
8   12   75.000000   0.460000   0.458276   2804.875093  7.065007840000e-08   7.065007840000e-08    2.518831536432e-11   2.518831536432e-11   80
8   13   75.000000   0.500000   0.498229   2884.558162  5.252368380000e-08   5.252368380000e-08    1.820857159059e-11   1.820857159059e-11   80
8   14   75.000000   0.540000   0.537446   2968.336303  3.984482960000e-08   3.984482960000e-08    1.342328682897e-11   1.342328682897e-11   80
8   15   75.000000   0.580000   0.577095   3067.334380  3.044374100000e-08   3.044374100000e-08    9.925145819935e-12   9.925145819935e-12   80
8   16   75.000000   0.620000   0.616762   3176.110118  2.352249620000e-08   2.352249620000e-08    7.406070736241e-12   7.406070736241e-12   80
8   17   75.000000   0.660000   0.654846   3317.821634  1.839462670000e-08   1.839462670000e-08    5.544187942925e-12   5.544187942925e-12   80
8   18   75.000000   0.700000   0.694032   3486.695052  1.417533870000e-08   1.417533870000e-08    4.065551615094e-12   4.065551615094e-12   80
8   19   75.000000   0.740000   0.732023   3616.254538  1.058275350000e-08   1.058275350000e-08    2.926440434100e-12   2.926440434100e-12   80
