#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
3   1   25.000000   0.020000   0.032283   2406.409669  1.672569580000e-03   1.672569580000e-03    6.950477308774e-07   6.950477308774e-07   80
3   2   25.000000   0.060000   0.062727   2280.876877  3.948808290000e-04   3.948808290000e-04    1.731267623351e-07   1.731267623351e-07   80
3   3   25.000000   0.100000   0.098863   2042.297295  7.643428800000e-05   7.643428800000e-05    3.742564228388e-08   3.742564228388e-08   80
3   4   25.000000   0.140000   0.137805   1770.851701  1.687965970000e-05   1.687965970000e-05    9.531944256240e-09   9.531944256240e-09   80
3   5   25.000000   0.180000   0.176966   1625.392355  4.722053050000e-06   4.722053050000e-06    2.905177347164e-09   2.905177347164e-09   80
3   6   25.000000   0.220000   0.216475   1545.222328  1.553590660000e-06   1.553590660000e-06    1.005415616800e-09   1.005415616800e-09   80
3   7   25.000000   0.260000   0.256413   1489.661798  5.958976750000e-07   5.958976750000e-07    4.000221230081e-10   4.000221230081e-10   80
3   8   25.000000   0.300000   0.296158   1444.209013  2.621796430000e-07   2.621796430000e-07    1.815385727689e-10   1.815385727689e-10   80
3   9   25.000000   0.340000   0.334908   1400.393372  1.361271590000e-07   1.361271590000e-07    9.720637195361e-11   9.720637195361e-11   80
3   10   25.000000   0.380000   0.369991   1348.507904  8.202172070000e-08   8.202172070000e-08    6.082405631936e-11   6.082405631936e-11   80
3   10   25.000000   0.380000   0.391488   7065.910314  3.424099980000e-07   3.424099980000e-07    4.845943166326e-11   4.845943166326e-11   580_set1
3   10   25.000000   0.380000   0.389614   6982.412191  3.213260770000e-07   3.213260770000e-07    4.601935093637e-11   4.601935093637e-11   580_set2
3   11   25.000000   0.420000   0.428959   6403.100359  2.189327780000e-07   2.189327780000e-07    3.419168304808e-11   3.419168304808e-11   580_set2
3   11   25.000000   0.420000   0.428023   6432.204445  2.175235150000e-07   2.175235150000e-07    3.381787952482e-11   3.381787952482e-11   580_set1
3   12   25.000000   0.460000   0.463444   6003.090216  1.524533180000e-07   1.524533180000e-07    2.539580657870e-11   2.539580657870e-11   580_set1
3   12   25.000000   0.460000   0.463491   6011.347097  1.517467800000e-07   1.517467800000e-07    2.524339013392e-11   2.524339013392e-11   580_set2
3   13   25.000000   0.500000   0.501092   5603.108174  1.054348500000e-07   1.054348500000e-07    1.881720765079e-11   1.881720765079e-11   580_set1
3   13   25.000000   0.500000   0.501101   5596.767016  1.057121530000e-07   1.057121530000e-07    1.888807461483e-11   1.888807461483e-11   580_set2
3   13   25.000000   0.500000   0.510996   8042.805627  1.392778010000e-07   1.392778010000e-07    1.731706663809e-11   1.731706663809e-11   750_set3
3   13   25.000000   0.500000   0.513887   8027.301147  1.331866230000e-07   1.331866230000e-07    1.659170629842e-11   1.659170629842e-11   750_set2
3   13   25.000000   0.500000   0.513479   7914.842388  1.327467410000e-07   1.327467410000e-07    1.677187421966e-11   1.677187421966e-11   750_set1
3   14   25.000000   0.540000   0.540296   5122.966136  7.160163670000e-08   7.160163670000e-08    1.397659769735e-11   1.397659769735e-11   580_set1
3   14   25.000000   0.540000   0.540326   5122.969703  7.152053710000e-08   7.152053710000e-08    1.396075738221e-11   1.396075738221e-11   580_set2
3   14   25.000000   0.540000   0.547366   7366.984649  9.807642550000e-08   9.807642550000e-08    1.331296726854e-11   1.331296726854e-11   750_set3
3   14   25.000000   0.540000   0.546418   7378.885319  9.738073500000e-08   9.738073500000e-08    1.319721486242e-11   1.319721486242e-11   750_set1
3   14   25.000000   0.540000   0.546580   7399.666388  9.704916180000e-08   9.704916180000e-08    1.311534286970e-11   1.311534286970e-11   750_set2
3   15   25.000000   0.580000   0.579726   4635.575779  4.815078530000e-08   4.815078530000e-08    1.038722859804e-11   1.038722859804e-11   580_set2
3   15   25.000000   0.580000   0.579796   4636.049208  4.809772970000e-08   4.809772970000e-08    1.037472372317e-11   1.037472372317e-11   580_set1
3   15   25.000000   0.580000   0.582825   6846.495515  6.929067520000e-08   6.929067520000e-08    1.012060477484e-11   1.012060477484e-11   750_set2
3   15   25.000000   0.580000   0.582986   6858.822373  6.940658390000e-08   6.940658390000e-08    1.011931496772e-11   1.011931496772e-11   750_set3
3   15   25.000000   0.580000   0.582864   6853.744988  6.920119370000e-08   6.920119370000e-08    1.009684396212e-11   1.009684396212e-11   750_set1
3   16   25.000000   0.620000   0.619639   4204.721772  3.234296660000e-08   3.234296660000e-08    7.692058679216e-12   7.692058679216e-12   580_set1
3   16   25.000000   0.620000   0.619482   4208.262021  3.226461260000e-08   3.226461260000e-08    7.666968558277e-12   7.666968558277e-12   580_set2
3   16   25.000000   0.620000   0.620723   6335.672745  4.804657400000e-08   4.804657400000e-08    7.583499958693e-12   7.583499958693e-12   750_set1
3   16   25.000000   0.620000   0.620638   6344.260989  4.798106100000e-08   4.798106100000e-08    7.562907812776e-12   7.562907812776e-12   750_set3
