#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
2   1   15.000000   0.020000   0.032230   2429.496080  1.693372440000e-03   1.640338010000e-03    6.970056276032e-07   6.751762324309e-07   80
2   2   15.000000   0.060000   0.062477   2242.486784  3.928791810000e-04   3.735370480000e-04    1.751979917131e-07   1.665726864770e-07   80
2   3   15.000000   0.100000   0.098535   1989.685306  7.722937770000e-05   7.123320010000e-05    3.881487060648e-08   3.580123946495e-08   80
2   4   15.000000   0.140000   0.136693   1661.981531  1.686078070000e-05   1.521416380000e-05    1.014498680371e-08   9.154231570098e-09   80
2   5   15.000000   0.180000   0.175228   1518.108650  4.826088910000e-06   4.286962990000e-06    3.179014170033e-09   2.823884173244e-09   80
2   6   15.000000   0.220000   0.214385   1467.814580  1.663230060000e-06   1.446499110000e-06    1.133133627818e-09   9.854780908362e-10   80
2   7   15.000000   0.260000   0.252989   1441.764233  6.663550140000e-07   5.704855320000e-07    4.621802918591e-10   3.956857292908e-10   80
2   8   15.000000   0.300000   0.291490   1436.791712  3.018507660000e-07   2.576301100000e-07    2.100866559008e-10   1.793092957374e-10   80
2   9   15.000000   0.340000   0.326038   1407.851978  1.586801410000e-07   1.361367400000e-07    1.127108129829e-10   9.669819137762e-11   80
2   11   15.000000   0.420000   0.430653   6279.096110  1.597664950000e-07   1.358529330000e-07    2.544418690225e-11   2.163574670941e-11   580_set1
2   11   15.000000   0.420000   0.431034   6353.694407  1.609283240000e-07   1.367864910000e-07    2.532830723220e-11   2.152865439189e-11   580_set2
2   12   15.000000   0.460000   0.463554   5771.527272  1.000740230000e-07   8.532363180000e-08    1.733926191175e-11   1.478354476707e-11   580_set1
2   12   15.000000   0.460000   0.465237   5762.920584  9.803521630000e-08   8.400210740000e-08    1.701137728189e-11   1.457630834498e-11   580_set2
2   13   15.000000   0.500000   0.500526   5246.250673  6.065738570000e-08   5.275399980000e-08    1.156204487372e-11   1.005556216967e-11   580_set2
2   13   15.000000   0.500000   0.501080   5227.963055  6.009487810000e-08   5.231820050000e-08    1.149489341600e-11   1.000737762482e-11   580_set1
2   14   15.000000   0.540000   0.540325   4722.526610  3.600318730000e-08   3.142502530000e-08    7.623712955638e-12   6.654282314356e-12   580_set1
2   14   15.000000   0.540000   0.540803   4709.862395  3.573589770000e-08   3.119133970000e-08    7.587461098213e-12   6.622558598127e-12   580_set2
2   15   15.000000   0.580000   0.580294   4283.163727  2.174458090000e-08   1.910325700000e-08    5.076756875514e-12   4.460080962952e-12   580_set1
2   15   15.000000   0.580000   0.580302   4274.592976  2.170342950000e-08   1.904464510000e-08    5.077309026112e-12   4.455311934242e-12   580_set2
2   16   15.000000   0.620000   0.608647   5844.003357  2.219438180000e-08   1.945480520000e-08    3.797804423472e-12   3.329020195838e-12   750_set2
2   16   15.000000   0.620000   0.620031   3902.822581  1.330697540000e-08   1.157948470000e-08    3.409577331233e-12   2.966951343464e-12   580_set1
2   16   15.000000   0.620000   0.620373   3907.971269  1.327751110000e-08   1.159278490000e-08    3.397545730524e-12   2.966445785300e-12   580_set2
2   16   15.000000   0.620000   0.621245   5630.349758  1.885475780000e-08   1.662876270000e-08    3.348772032006e-12   2.953415580688e-12   750_set1
2   16   15.000000   0.620000   0.627841   5715.017676  1.789418050000e-08   1.583468360000e-08    3.131080517064e-12   2.770714720008e-12   750_set3
2   17   15.000000   0.660000   0.658770   3638.759358  8.420709520000e-09   7.416272070000e-09    2.314170488215e-12   2.038132050061e-12   580_set1
2   17   15.000000   0.660000   0.658845   3630.943310  8.398043920000e-09   7.396400910000e-09    2.312909677458e-12   2.037046651108e-12   580_set2
2   17   15.000000   0.660000   0.660198   5300.871826  1.200714330000e-08   1.106581840000e-08    2.265126132857e-12   2.087546872144e-12   750_set2
2   17   15.000000   0.660000   0.660243   5289.113564  1.197812240000e-08   1.112751570000e-08    2.264674837298e-12   2.103852671219e-12   750_set1
2   17   15.000000   0.660000   0.662854   5239.993917  1.156450710000e-08   1.010575420000e-08    2.206969565839e-12   1.928581284649e-12   750_set3
2   18   15.000000   0.700000   0.696737   3463.739579  5.473334340000e-09   4.868931140000e-09    1.580180673277e-12   1.405686261611e-12   580_set1
2   18   15.000000   0.700000   0.697213   3463.648710  5.449790040000e-09   4.844503010000e-09    1.573424586698e-12   1.398670424057e-12   580_set2
2   18   15.000000   0.700000   0.700053   4804.952504  7.299744520000e-09   6.474725440000e-09    1.519212627788e-12   1.347510809859e-12   750_set3
2   18   15.000000   0.700000   0.702053   4784.182520  7.124192550000e-09   6.259361280000e-09    1.489113870597e-12   1.308345000182e-12   750_set2
2   18   15.000000   0.700000   0.702290   4776.157453  7.093574850000e-09   6.222330030000e-09    1.485205402000e-12   1.302789971066e-12   750_set1
2   19   15.000000   0.740000   0.733700   3371.554851  3.666458420000e-09   3.247724380000e-09    1.087468121396e-12   9.632719986853e-13   580_set2
2   19   15.000000   0.740000   0.734323   3367.775118  3.639119910000e-09   3.213035870000e-09    1.080570935556e-12   9.540529748637e-13   580_set1
2   19   15.000000   0.740000   0.740259   4405.487646  4.457670260000e-09   3.963002470000e-09    1.011844912117e-12   8.995604546975e-13   750_set3
2   19   15.000000   0.740000   0.740944   4413.444870  4.433448430000e-09   3.977197220000e-09    1.004532414155e-12   9.011548432461e-13   750_set2
2   19   15.000000   0.740000   0.741511   4401.385056  4.397593900000e-09   3.938541750000e-09    9.991386447785e-13   8.948414419300e-13   750_set1
2   20   15.000000   0.780000   0.766878   3319.922944  2.572021210000e-09   2.293342490000e-09    7.747231647796e-13   6.907818430379e-13   580_set1
2   20   15.000000   0.780000   0.768935   3297.242505  2.500568520000e-09   2.234732270000e-09    7.583817435958e-13   6.777579345806e-13   580_set2
2   20   15.000000   0.780000   0.779172   4070.171751  2.768249950000e-09   2.525244140000e-09    6.801309918482e-13   6.204269240922e-13   750_set1
2   20   15.000000   0.780000   0.779349   4088.115319  2.774349880000e-09   2.500063740000e-09    6.786378718589e-13   6.115443290899e-13   750_set3
2   20   15.000000   0.780000   0.779476   4075.540287  2.763359570000e-09   2.496114000000e-09    6.780351500424e-13   6.124621091250e-13   750_set2
2   21   15.000000   0.820000   0.816194   3827.198260  1.773708150000e-09   1.593545780000e-09    4.634482014005e-13   4.163739821516e-13   750_set1
2   21   15.000000   0.820000   0.816288   3820.970061  1.770179720000e-09   1.603363660000e-09    4.632801858533e-13   4.196221468379e-13   750_set2
2   21   15.000000   0.820000   0.817029   3829.175430  1.759689770000e-09   1.579520990000e-09    4.595479633066e-13   4.124963765371e-13   750_set3
2   22   15.000000   0.860000   0.852349   3669.275195  1.163374050000e-09   1.047315310000e-09    3.170582712317e-13   2.854283896251e-13   750_set1
2   22   15.000000   0.860000   0.852653   3667.824584  1.159760400000e-09   1.040967530000e-09    3.161984368225e-13   2.838106093026e-13   750_set2
2   22   15.000000   0.860000   0.853102   3673.463956  1.156785990000e-09   1.041805370000e-09    3.149033184634e-13   2.836029922924e-13   750_set3
2   23   15.000000   0.900000   0.882893   3651.630749  8.386456760000e-10   7.749633510000e-10    2.296633295219e-13   2.122239087871e-13   750_set1
2   23   15.000000   0.900000   0.883184   3609.677374  8.249119270000e-10   7.794007540000e-10    2.285278825586e-13   2.159197826415e-13   750_set2
