#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
4   1   35.000000   0.020000   0.031807   2418.979742  1.714439940000e-03   1.653881350000e-03    7.087450590150e-07   6.837102937590e-07   80
4   2   35.000000   0.060000   0.062170   2318.103865  4.099617000000e-04   3.867482300000e-04    1.768521705131e-07   1.668381800485e-07   80
4   3   35.000000   0.100000   0.099140   2128.914650  7.980636600000e-05   7.296028140000e-05    3.748687905361e-08   3.427111622347e-08   80
4   4   35.000000   0.140000   0.138748   1915.324916  1.771704480000e-05   1.579212380000e-05    9.250151058965e-09   8.245140899112e-09   80
4   5   35.000000   0.180000   0.177804   1756.619261  4.965245720000e-06   4.287775040000e-06    2.826591868959e-09   2.440924527697e-09   80
4   6   35.000000   0.220000   0.217658   1655.399104  1.619134190000e-06   1.351710200000e-06    9.780929481523e-10   8.165464127254e-10   80
4   7   35.000000   0.260000   0.257537   1569.590623  6.080315710000e-07   5.011878010000e-07    3.873822652163e-10   3.193111590091e-10   80
4   8   35.000000   0.300000   0.297431   1493.221969  2.634961010000e-07   2.241543530000e-07    1.764614414135e-10   1.501145560764e-10   80
4   9   35.000000   0.340000   0.337372   1429.811610  1.325597020000e-07   1.155688840000e-07    9.271130621187e-11   8.082804978762e-11   80
4   10   35.000000   0.380000   0.376119   1380.940816  7.754104580000e-08   6.968440120000e-08    5.615088271821e-11   5.046154070661e-11   80
4   10   35.000000   0.380000   0.393382   7110.889053  3.398778140000e-07   2.968892160000e-07    4.779681014101e-11   4.175134976614e-11   580_set1
4   10   35.000000   0.380000   0.393474   7023.366832  3.358135220000e-07   2.926998140000e-07    4.781375229754e-11   4.167514256359e-11   580_set2
4   11   35.000000   0.420000   0.414972   1350.735905  5.024686080000e-08   4.598581050000e-08    3.719961882556e-11   3.404500489679e-11   80
4   11   35.000000   0.420000   0.428047   6498.436522  2.228560300000e-07   1.952686760000e-07    3.429379193680e-11   3.004856250252e-11   580_set1
4   11   35.000000   0.420000   0.429173   6454.673798  2.191935630000e-07   1.933343260000e-07    3.395889085331e-11   2.995260985302e-11   580_set2
4   12   35.000000   0.460000   0.452755   1332.831602  3.517136350000e-08   3.301661460000e-08    2.638845256012e-11   2.477178253461e-11   80
4   12   35.000000   0.460000   0.464096   6137.532024  1.549183730000e-07   1.375304310000e-07    2.524115106760e-11   2.240809994346e-11   580_set2
4   12   35.000000   0.460000   0.464294   6129.449375  1.544664350000e-07   1.405068040000e-07    2.520070328503e-11   2.292323427502e-11   580_set1
4   13   35.000000   0.500000   0.488046   1312.273383  2.581378260000e-08   2.457804980000e-08    1.967104029877e-11   1.872936700416e-11   80
4   13   35.000000   0.500000   0.501870   5867.841667  1.099565030000e-07   9.550569210000e-08    1.873883264751e-11   1.627611948651e-11   580_set2
4   13   35.000000   0.500000   0.501986   5867.462196  1.098450120000e-07   9.677820650000e-08    1.872104298770e-11   1.649404857964e-11   580_set1
4   13   35.000000   0.500000   0.512714   7988.660450  1.370140610000e-07   1.187405440000e-07    1.715106829957e-11   1.486363636847e-11   750_set2
4   13   35.000000   0.500000   0.513014   8231.328312  1.408991520000e-07   1.225469190000e-07    1.711742584664e-11   1.488786673973e-11   750_set3
4   13   35.000000   0.500000   0.513672   8052.614035  1.371357590000e-07   1.188547460000e-07    1.702996795872e-11   1.475977185587e-11   750_set1
4   14   35.000000   0.540000   0.540661   5547.372192  7.742545750000e-08   6.682313230000e-08    1.395714129505e-11   1.204590750128e-11   580_set2
4   14   35.000000   0.540000   0.540738   5551.298287  7.742837070000e-08   6.656225770000e-08    1.394779503766e-11   1.199039472548e-11   580_set1
4   14   35.000000   0.540000   0.547933   7514.758851  9.887101500000e-08   8.435913920000e-08    1.315691121437e-11   1.122579458272e-11   750_set3
4   14   35.000000   0.540000   0.548002   7526.519778  9.900305420000e-08   8.470478650000e-08    1.315389544174e-11   1.125417709624e-11   750_set2
4   14   35.000000   0.540000   0.548010   7516.083023  9.886724500000e-08   8.473619070000e-08    1.315409165884e-11   1.127398279672e-11   750_set1
4   15   35.000000   0.580000   0.580011   5169.490920  5.367283520000e-08   4.551682250000e-08    1.038261523825e-11   8.804894563970e-12   580_set1
4   15   35.000000   0.580000   0.580038   5175.660857  5.372520540000e-08   4.552488030000e-08    1.038035661230e-11   8.795955059232e-12   580_set2
4   15   35.000000   0.580000   0.583911   7127.090829  7.159066200000e-08   6.054229660000e-08    1.004486454820e-11   8.494671676367e-12   750_set3
4   15   35.000000   0.580000   0.584052   7112.265776  7.136023790000e-08   6.044254450000e-08    1.003340428318e-11   8.498352902385e-12   750_set2
4   15   35.000000   0.580000   0.584068   7119.087500  7.142165300000e-08   6.056422370000e-08    1.003241679499e-11   8.507301490535e-12   750_set1
4   16   35.000000   0.620000   0.619594   4756.320734  3.660395000000e-08   3.034736770000e-08    7.695854011346e-12   6.380429200887e-12   580_set1
4   16   35.000000   0.620000   0.619609   4756.347417  3.660176320000e-08   3.010591680000e-08    7.695351073216e-12   6.329629474163e-12   580_set2
4   16   35.000000   0.620000   0.621698   6799.073680  5.128696190000e-08   4.237456990000e-08    7.543227844532e-12   6.232403397046e-12   750_set1
4   16   35.000000   0.620000   0.621757   6797.657385  5.125585940000e-08   4.226174950000e-08    7.540224006156e-12   6.217104968140e-12   750_set3
4   16   35.000000   0.620000   0.621809   6804.544588  5.128174280000e-08   4.221249370000e-08    7.536396027213e-12   6.203573678456e-12   750_set2
4   17   35.000000   0.660000   0.659280   4392.359781  2.491274480000e-08   1.987612810000e-08    5.671836106815e-12   4.525159388349e-12   580_set1
4   17   35.000000   0.660000   0.659472   4397.796683  2.490914610000e-08   1.986001430000e-08    5.664005840990e-12   4.515900968494e-12   580_set2
4   17   35.000000   0.660000   0.660560   6444.703935  3.603841740000e-08   2.893431110000e-08    5.591943053316e-12   4.489626116549e-12   750_set3
4   17   35.000000   0.660000   0.660709   6450.725206  3.603221100000e-08   2.887446620000e-08    5.585761267041e-12   4.476158149342e-12   750_set1
4   17   35.000000   0.660000   0.660817   6452.078192  3.601074590000e-08   2.877055670000e-08    5.581263095145e-12   4.459114698218e-12   750_set2
4   18   35.000000   0.700000   0.698945   4100.552851  1.702973060000e-08   1.342964360000e-08    4.153032827231e-12   3.275081211726e-12   580_set2
4   18   35.000000   0.700000   0.698963   4102.116877  1.703615490000e-08   1.337370090000e-08    4.153015482206e-12   3.260194992245e-12   580_set1
4   18   35.000000   0.700000   0.699961   6075.988494  2.492196300000e-08   1.966436770000e-08    4.101713330203e-12   3.236406342675e-12   750_set1
4   18   35.000000   0.700000   0.699996   6074.456340  2.491213010000e-08   1.967106760000e-08    4.101129171998e-12   3.238325621088e-12   750_set2
4   18   35.000000   0.700000   0.700114   6064.800602  2.484790050000e-08   1.966896470000e-08    4.097068004479e-12   3.243134604213e-12   750_set3
4   19   35.000000   0.740000   0.738520   3870.911739  1.168611740000e-08   9.124622680000e-09    3.018957338206e-12   2.357228295357e-12   580_set1
4   19   35.000000   0.740000   0.738529   3878.225329  1.170612030000e-08   9.029408920000e-09    3.018421908718e-12   2.328232156208e-12   580_set2
4   19   35.000000   0.740000   0.739399   5651.561406  1.687805540000e-08   1.299661580000e-08    2.986441124409e-12   2.299650462296e-12   750_set2
4   19   35.000000   0.740000   0.739421   5651.476075  1.687736810000e-08   1.303210580000e-08    2.986364602101e-12   2.305964959783e-12   750_set3
4   19   35.000000   0.740000   0.739505   5645.765145  1.684736650000e-08   1.295385980000e-08    2.984071435370e-12   2.294438303278e-12   750_set1
4   20   35.000000   0.780000   0.778313   3704.435833  8.043223060000e-09   5.959829780000e-09    2.171241026326e-12   1.608836014086e-12   580_set2
4   20   35.000000   0.780000   0.778377   3702.914952  8.036420680000e-09   5.967123430000e-09    2.170295776213e-12   1.611466508778e-12   580_set1
4   20   35.000000   0.780000   0.779181   5236.497571  1.126464270000e-08   8.454876020000e-09    2.151178826547e-12   1.614605164113e-12   750_set1
4   20   35.000000   0.780000   0.779277   5237.544488  1.125618720000e-08   8.456024340000e-09    2.149134432326e-12   1.614501673327e-12   750_set2
4   20   35.000000   0.780000   0.779448   5234.496832  1.123446040000e-08   8.435162720000e-09    2.146235017532e-12   1.611456266137e-12   750_set3
4   21   35.000000   0.820000   0.818088   3560.274572  5.508315750000e-09   4.078383560000e-09    1.547160377270e-12   1.145525008682e-12   580_set2
4   21   35.000000   0.820000   0.818103   3555.250139  5.500230010000e-09   4.064762960000e-09    1.547072581382e-12   1.143312791247e-12   580_set1
4   21   35.000000   0.820000   0.818933   4859.084024  7.460496390000e-09   5.457612220000e-09    1.535370936817e-12   1.123177165294e-12   750_set1
4   21   35.000000   0.820000   0.819105   4861.356280  7.453780160000e-09   5.439736410000e-09    1.533271731320e-12   1.118975054838e-12   750_set2
4   21   35.000000   0.820000   0.819142   4853.024533  7.438660600000e-09   5.373634860000e-09    1.532788583577e-12   1.107275436887e-12   750_set3
4   22   35.000000   0.860000   0.857695   3436.280574  3.756939200000e-09   2.773668150000e-09    1.093315612359e-12   8.071716177621e-13   580_set2
4   22   35.000000   0.860000   0.857730   3436.705842  3.755429990000e-09   2.761027310000e-09    1.092741177934e-12   8.033935509573e-13   580_set1
4   22   35.000000   0.860000   0.858766   4549.263840  4.934272730000e-09   3.537632290000e-09    1.084631031204e-12   7.776274171867e-13   750_set3
4   22   35.000000   0.860000   0.858880   4546.512764  4.925889430000e-09   3.530404530000e-09    1.083443440213e-12   7.765082192124e-13   750_set1
4   22   35.000000   0.860000   0.858887   4547.228398  4.926424940000e-09   3.530116980000e-09    1.083390696224e-12   7.763227775303e-13   750_set2
4   23   35.000000   0.900000   0.897358   3323.158830  2.539640760000e-09   1.853627970000e-09    7.642249106703e-13   5.577909648092e-13   580_set1
4   23   35.000000   0.900000   0.897466   3323.793384  2.537665890000e-09   1.851081620000e-09    7.634848490330e-13   5.569183779325e-13   580_set2
4   23   35.000000   0.900000   0.898499   4276.122897  3.242142730000e-09   2.328555800000e-09    7.581968077378e-13   5.445483808788e-13   750_set1
4   23   35.000000   0.900000   0.898527   4278.294753  3.243646120000e-09   2.332717180000e-09    7.581633120826e-13   5.452446160621e-13   750_set2
4   23   35.000000   0.900000   0.898641   4283.405429  3.244402350000e-09   2.346905880000e-09    7.574352705523e-13   5.479065474659e-13   750_set3
