#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_fsiXsec_theory[f,2]/
105.000000   0.029324   7.669498818151e-07
105.000000   0.059195   1.923298964504e-07
105.000000   0.094350   4.114658796711e-08
105.000000   0.130814   1.017291604272e-08
105.000000   0.164064   3.483830401392e-09
