#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
8   1   75.000000   0.020000   0.032054   2452.470794  1.721756590000e-03   1.666635620000e-03    7.020497835131e-07   6.795740948587e-07   80
8   2   75.000000   0.060000   0.061312   2469.757036  4.553473510000e-04   4.262705990000e-04    1.843692899191e-07   1.725961674718e-07   80
8   3   75.000000   0.100000   0.097880   2484.431425  9.851731870000e-05   8.746372990000e-05    3.965386917451e-08   3.520472693264e-08   80
8   4   75.000000   0.140000   0.137151   2472.729187  2.453417400000e-05   1.879756740000e-05    9.921900921858e-09   7.601951519327e-09   80
8   5   75.000000   0.180000   0.176925   2454.908448  7.369434360000e-06   4.422890660000e-06    3.001918204324e-09   1.801651977532e-09   80
8   6   75.000000   0.220000   0.217235   2457.191713  2.567535880000e-06   1.519348980000e-06    1.044906616938e-09   6.183274068367e-10   80
8   7   75.000000   0.260000   0.258085   2477.744716  1.013544200000e-06   5.393167730000e-07    4.090591712112e-10   2.176643822575e-10   80
8   8   75.000000   0.300000   0.299686   2522.109209  4.486835600000e-07   3.707506660000e-07    1.779001315244e-10   1.470002427639e-10   80
8   9   75.000000   0.340000   0.339653   2578.361945  2.292042670000e-07   2.961044010000e-07    8.889530325425e-11   1.148420614779e-10   80
8   10   75.000000   0.380000   0.379691   2644.538141  1.284406190000e-07   2.903694210000e-07    4.856826112987e-11   1.097996721992e-10   80
8   11   75.000000   0.420000   0.419340   2709.620104  7.759679850000e-08   2.770271000000e-07    2.863751947568e-11   1.022383542221e-10   80
8   12   75.000000   0.460000   0.458626   2784.090760  4.965616760000e-08   1.855127510000e-07    1.783568564410e-11   6.663315494787e-11   80
8   13   75.000000   0.500000   0.498117   2853.176399  3.270293400000e-08   1.266963780000e-07    1.146193905552e-11   4.440537852633e-11   80
8   14   75.000000   0.540000   0.537633   2942.794775  2.213574010000e-08   9.542535990000e-08    7.522012845765e-12   3.242678038940e-11   80
8   15   75.000000   0.580000   0.576881   3035.950695  1.522949800000e-08   6.381506470000e-08    5.016385155754e-12   2.101979614000e-11   80
8   16   75.000000   0.620000   0.615864   3162.988536  1.068046690000e-08   4.427723210000e-08    3.376701109865e-12   1.399854333838e-11   80
8   17   75.000000   0.660000   0.653612   3314.687355  7.648499680000e-09   2.522467820000e-08    2.307457343892e-12   7.609972072313e-12   80
8   18   75.000000   0.700000   0.693321   3485.750390  5.396470890000e-09   1.428341030000e-08    1.548151842852e-12   4.097657233569e-12   80
8   19   75.000000   0.740000   0.734930   3646.265371  3.692322410000e-09   8.534364400000e-09    1.012631291010e-12   2.340576872950e-12   80
