#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
3   1   25.000000   0.020000   0.032152   2394.735901  1.675061040000e-03   1.623282840000e-03    6.994763135678e-07   6.778546391367e-07   80
3   2   25.000000   0.060000   0.062560   2271.889952  3.964334410000e-04   3.770442810000e-04    1.744950016840e-07   1.659606270401e-07   80
3   3   25.000000   0.100000   0.099209   2042.529450  7.720456700000e-05   7.161618800000e-05    3.779850860902e-08   3.506249958844e-08   80
3   4   25.000000   0.140000   0.137853   1768.391618  1.724431990000e-05   1.544550990000e-05    9.751414632638e-09   8.734213475558e-09   80
3   5   25.000000   0.180000   0.176850   1620.739545  4.906790730000e-06   4.298845290000e-06    3.027501084389e-09   2.652397359750e-09   80
3   6   25.000000   0.220000   0.216640   1542.091198  1.645725250000e-06   1.405156730000e-06    1.067203581821e-09   9.112020948063e-10   80
3   7   25.000000   0.260000   0.256381   1492.950719  6.374681000000e-07   5.360807180000e-07    4.269853598563e-10   3.590746239495e-10   80
3   8   25.000000   0.300000   0.296126   1442.862741  2.758615310000e-07   2.319579120000e-07    1.911904182991e-10   1.607622855652e-10   80
3   9   25.000000   0.340000   0.334696   1403.109568  1.357382680000e-07   1.145551430000e-07    9.674103227268e-11   8.164376155120e-11   80
3   10   25.000000   0.380000   0.370262   1354.417284  7.536026840000e-08   6.468518820000e-08    5.564036230949e-11   4.775868483379e-11   80
3   10   25.000000   0.380000   0.392151   7094.291618  2.956290540000e-07   2.498135270000e-07    4.167139862843e-11   3.521331521898e-11   580_set1
3   10   25.000000   0.380000   0.396911   6995.173022  2.735171020000e-07   2.325474770000e-07    3.910083440964e-11   3.324399214553e-11   580_set2
3   11   25.000000   0.420000   0.428156   6416.712281  1.691822260000e-07   1.432929640000e-07    2.636587376700e-11   2.233121226649e-11   580_set2
3   11   25.000000   0.420000   0.428808   6414.319404  1.677463650000e-07   1.408694240000e-07    2.615185718619e-11   2.196171021857e-11   580_set1
3   12   25.000000   0.460000   0.463179   6025.268383  1.054573580000e-07   8.873700350000e-08    1.750251628584e-11   1.472747732705e-11   580_set1
