#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           261.699207932     2.02631770102      246.70236703     2.40711013335      0.94269435884     0.01174230694     45.307
3288           633.298870407     5.01397238231      604.15291217     2.2561402748      0.953977561623     0.00835088222316     80.3902
3374           2229.13075101     17.7975368502      2066.04806167     7.31253968074      0.926840231659     0.00809448512277     271.992
3377           6230.56723776     49.7301210066      5443.4480288     15.0100273102      0.873668130216     0.00737771422316     634.447
