#!Run[i,0]/    dataY[f,1]/      dataY_err[f,2]/    simcY[f,3]/       simcY_err[f,4]/    R[f,5]/            R_err[f,6]/          shms_3of4_rate[f,7]/  
3371           472.438641816     2.75261605996      469.002246141     3.31891983878      0.992726260363     0.00909981572776     45.307
3288           1150.76076347     6.81144533455      1154.03847682     3.11819165921      1.00284830128     0.00652516178255     80.3902
3374           4013.14160528     23.9783227186      3900.53080881     10.0475432089      0.971939490916     0.00632399689457     271.992
3377           11174.449549     66.8729902754      10230.2122042     20.5772229578      0.915500325935     0.005779954582     634.447
