#-------------------------------------
         #Cut Limits Set             
#-------------------------------------
#Missing Energy:(-0.020000, 0.040000) GeV
#HMS Delta:(-8.000000, 8.000000) 
#SHMS Delta:(-10.000000, 22.000000) 
#ZtarDiff:(-2.000000,2.000000) cm
#Q2: (4.000000,5.000000) GeV2
#SHMS EcalTotTrackNorm: (0.700000,5.000000)
#Coincidence  Time: (10.500000,14.500000) ns
#HMS Collimator Scale: 1.000000
#--------------------------------------
# All rates are in [kHz] :: total_time has a bcm current cut and is in seconds (all quantities have bcm cut) :: tLT has been corrected with tLT_corr_factor
# Spectrometer Mispointings and BPMs are in [cm]
#!Run[i,0]/             charge[f,1]/              cpuLT[f,2]/          cpuLT_err[f,3]/                tLT[f,4]/    tLT_corr_factor[f,5]/            hTrkEff[f,6]/        hTrkEff_err[f,7]/            eTrkEff[f,8]/        eTrkEff_err[f,9]/    tgtBoil_factor[f,10]/       avg_current[f,11]/         pS1X_rate[f,12]/       ptrig1_rate[f,13]/       ptrig2_rate[f,14]/       ptrig3_rate[f,15]/       ptrig4_rate[f,16]/       ptrig6_rate[f,17]/        pEDTM_rate[f,18]/           ptrig6_scl_noedtm[i,19]/        ptrig6_scl[i,20]/       ptrig6_accp[i,21]/         pEDTM_scl[i,22]/        pEDTM_accp[i,23]/total_time[f,23]/         HMS_Angle[f,24]/          HMS_Pcen[f,25]/        SHMS_Angle[f,26]/         SHMS_Pcen[f,27]/           HMS_Xmp[f,28]/           HMS_Ymp[f,29]/          SHMS_Xmp[f,30]/          SHMS_Ymp[f,31]/              xBPM[f,32]/              yBPM[f,33]/
3306                  158.083                  1.10603                0.0191272                 0.918407                 0.999571                 0.978469               0.00717703                 0.954606               0.00778498                 0.955593                  55.4892                  1085.17                  158.655                  57.2704                  37.2032                 0.134704               0.00224122               0.00300011                     6385                    14932                    14915                     8547                     7853                   2848.9                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027181                 0.017427
3307                  141.741                  1.10031                0.0191772                 0.917754                 0.999584                 0.988796               0.00560224                 0.959538               0.00764668                 0.955218                  55.9571                  1091.14                  160.316                  57.6752                  37.5331                 0.135932               0.00240857               0.00299956                     6101                    13699                    13689                     7598                     6976                  2533.03                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026334                 0.016488
3308                   127.93                  1.10309                0.0215587                 0.924196                 0.999562                 0.990881               0.00526459                  0.95107               0.00864962                 0.957748                  52.7963                  1031.14                  149.589                   54.366                  35.4561                 0.128333               0.00213364               0.00299948                     5170                    12438                    12423                     7268                     6720                  2423.09                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.028468                 0.017241
3309                  158.135                  1.09709                0.0185567                 0.921504                 0.999577                 0.995893               0.00290393                 0.963245                0.0068253                 0.955735                  55.3114                  1077.78                  158.451                  57.0137                  37.1432                 0.134157               0.00232354               0.00300035                     6643                    15221                    15196                     8578                     7908                     2859                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027315                 0.017566
3310                  143.582                  1.09007                0.0194061                 0.927379                 0.999579                 0.992084               0.00457005                 0.962373               0.00737919                 0.955536                  55.5604                  1082.27                  159.221                  57.2803                  37.3072                 0.134668                0.0023415                0.0030001                     6051                    13804                    13789                     7753                     7193                  2584.24                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                  0.02677                   0.0173
3311                  139.807                   1.1121                0.0234418                 0.932307                 0.999525                 0.989446               0.00527704                 0.971098               0.00646262                 0.960874                  48.8896                  960.342                  132.402                  50.4226                  32.9649                 0.118723               0.00173448               0.00300037                     4960                    13540                    13519                     8580                     8003                  2859.65                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027005                  0.01715
3312                  175.559                  1.09829                0.0179251                 0.922308                 0.999575                 0.989474               0.00470751                 0.961982               0.00661816                 0.955059                  56.1556                  1094.33                  160.453                  58.0247                  37.7494                 0.135742               0.00229441               0.00300004                     7173                    16552                    16532                     9379                     8654                  3126.29                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026378                 0.016628
3313                   163.32                  1.09446                0.0177308                 0.919258                  0.99959                 0.982646               0.00613542                 0.967175                0.0062034                 0.953587                  57.9958                  2652.31                  167.724                  59.8947                  38.9658                 0.140382               0.00248858               0.00300029                     7008                    15457                    15440                     8449                     7770                  2816.06                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026561                 0.016972
3314                   184.58                  1.10209                  0.01687                 0.913771                 0.999587                 0.993644                0.0036696                 0.958705                0.0067888                 0.953659                  57.9048                  2471.17                  167.427                  59.9563                  38.9203                  0.14069               0.00244914               0.00300002                     7807                    17370                    17346                     9563                     8742                  3187.65                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026436                 0.016996
3315                  177.557                  1.09809                0.0172315                 0.918059                 0.999585                 0.987633               0.00467447                 0.964203               0.00642929                  0.95419                  57.2423                  2496.98                  165.117                  59.3428                  38.5098                 0.138979               0.00242566               0.00300015                     7524                    16830                    16809                     9306                     8547                  3101.84                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026309                 0.016924
3316                  196.379                  1.09105                0.0159061                 0.920119                 0.999593                 0.992857               0.00357143                  0.95966               0.00654396                 0.953829                  57.6931                  1123.99                  166.892                  59.9402                  38.8399                 0.140114               0.00253301               0.00300042                     8622                    18835                    18808                    10213                     9401                  3403.85                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026636                 0.017052
3317                  164.065                  1.09556                0.0183655                 0.923056                 0.999575                 0.977427               0.00713832                 0.965517               0.00640329                 0.955797                  55.2339                  1078.68                  158.135                  57.1991                   37.232                 0.134311               0.00229702               0.00299929                     6823                    15732                    15702                     8909                     8227                  2970.37                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026622                 0.016735
3318                  134.674                  1.10021                0.0203797                  0.92236                 0.999573                 0.984277               0.00703166                 0.959248               0.00799219                 0.956256                  54.6601                  1068.26                  156.584                   56.498                  36.9181                 0.132871                 0.002268               0.00300019                     5588                    12980                    12969                     7392                     6821                  2463.85                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026139                 0.017813
3320                  165.222                  1.09073                0.0178461                 0.924515                 0.999584                  0.98998                0.0044811                 0.956407               0.00758859                  0.95479                  56.4921                  1100.64                  162.778                  58.3195                  38.1057                 0.137337               0.00240812               0.00300032                     7043                    15818                    15798                     8775                     8116                  2924.69                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026443                 0.016729
3321                  174.097                  1.09559                 0.017728                 0.921954                 0.999578                 0.986742               0.00501089                 0.962963               0.00676201                 0.955226                   55.947                  2471.87                  161.282                  57.8929                  37.8165                  0.13637               0.00233304               0.00300017                     7260                    16596                    16565                     9336                     8611                  3111.82                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027112                 0.017279
3322                  166.241                  1.10007                0.0176067                 0.914945                 0.999588                 0.990458               0.00426731                 0.956835               0.00719424                 0.954322                  57.0773                  1114.43                  165.265                  59.1505                  38.6004                 0.139125                0.0024566               0.00300045                     7155                    15894                    15870                     8739                     7999                  2912.56                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.029878                  0.01968
3323                  141.137                  1.09268                0.0190629                 0.920144                 0.999587                 0.986547               0.00549213                 0.961821               0.00748755                 0.954656                  56.6594                  2829.66                  163.896                  58.9063                  38.3712                 0.138047               0.00245164               0.00300042                     6107                    13581                    13553                     7474                     6880                  2490.98                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.025454                 0.016391
3324                  189.422                  1.09128                0.0164767                 0.924436                 0.999584                 0.988189               0.00482183                 0.961945               0.00634249                 0.955935                  55.0609                  2321.48                  158.639                  57.2194                  37.2281                 0.134065               0.00240421               0.00300039                     8271                    18593                    18572                    10322                     9546                  3440.22                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027821                 0.014475
3325                  179.562                  1.09608                0.0177272                 0.924299                 0.999572                 0.986817               0.00498258                 0.959158               0.00710961                  0.95601                  54.9678                  1070.61                  156.493                  56.9843                  37.1519                 0.133617               0.00226223               0.00299999                     7390                    17190                    17162                     9800                     9062                  3266.68                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026865                 0.017273
3327                  217.833                  1.12397                0.0191885                 0.927824                 0.999522                 0.984746               0.00508475                 0.971074               0.00546643                 0.960384                  49.5023                  968.995                   133.23                  51.1418                  33.5656                  0.11992                 0.001703               0.00300013                     7494                    20696                    20678                    13202                    12255                  4400.47                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026495                  0.01636
3328                  194.049                  1.11835                0.0204591                 0.932215                 0.999517                 0.986056               0.00527042                 0.961998               0.00642354                 0.961418                  48.2104                  3072.25                  129.113                  49.8238                   32.715                  0.11699               0.00166259               0.00299972                     6692                    18766                    18745                    12074                    11261                  4025.04                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026469                 0.016921
3329                  153.111                   1.1255                0.0230844                 0.928138                 0.999517                 0.992754                0.0041837                  0.97274                0.0062538                 0.961457                  48.1609                  3641.03                  128.689                  49.7369                  32.6547                 0.116484               0.00165673               0.00299954                     5267                    14803                    14783                     9536                     8855                  3179.15                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026777                 0.016979
3330                   147.82                  1.11851                0.0234806                 0.932062                 0.999518                 0.986945                0.0058383                 0.966374               0.00701145                  0.96093                  48.8201                  2371.92                  129.883                  50.4468                  33.1326                 0.117978               0.00167214               0.00299982                     5063                    14146                    14133                     9083                     8470                  3027.85                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                  0.02683                 0.016449
3331                  93.3849                  1.13367                0.0322108                 0.933646                 0.999493                  0.98419               0.00790514                 0.979798               0.00714249                 0.963794                  45.2412                  2963.47                  118.981                  46.7927                  30.7363                 0.110019               0.00143884               0.00300026                     2970                     9163                     9152                     6193                     5785                  2064.16                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027546                 0.017481
3332                  119.293                  1.12814                0.0269708                 0.929892                 0.999511                 0.984227               0.00705384                 0.962162               0.00825689                 0.961113                  48.5909                  2693.89                  129.116                   50.242                  32.9913                 0.118018               0.00160526               0.00299994                     3941                    11306                    11298                     7365                     6852                  2455.05                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026401                 0.017079
3333                  154.059                  1.12907                0.0238537                 0.930676                 0.999509                 0.994667               0.00377124                 0.969274               0.00655086                 0.961878                  47.6354                  932.332                  126.053                  49.1811                  32.3433                 0.115799               0.00157631               0.00299926                     5098                    14798                    14788                     9700                     9032                  3234.13                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026208                 0.016714
3334                  162.083                  1.11765                0.0228467                 0.934656                 0.999514                 0.993007               0.00403741                 0.973404               0.00594699                 0.961154                  48.5395                  950.039                  128.979                  50.1603                  32.9564                 0.117946               0.00162913               0.00299981                     5440                    15457                    15447                    10017                     9367                  3339.21                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.028231                 0.017845
3335                   145.04                  1.12382                0.0242951                 0.931684                 0.999511                 0.989305               0.00534759                 0.958209               0.00789777                 0.961764                  47.7781                  934.126                  126.617                  49.2603                  32.4547                  0.11589                0.0016016               0.00299995                     4862                    13969                    13953                     9107                     8489                  3035.71                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.027368                  0.01724
3336                  169.609                  1.13368                0.0220061                 0.922423                  0.99952                 0.982927               0.00645305                  0.96802               0.00627186                 0.960039                  49.9325                  974.731                  134.042                  51.4851                  33.8898                 0.121007                0.0016869               0.00299991                     5730                    15920                    15900                    10190                     9404                  3396.77                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026321                 0.017506
3337                   194.39                  1.09689                0.0162235                 0.916116                 0.999593                 0.986644               0.00472192                 0.960638               0.00647102                 0.952755                  59.0351                  1140.67                  170.898                  61.2212                  39.8936                 0.143009               0.00252309               0.00300019                     8308                    18187                    18167                     9879                     9054                  3292.79                  -58.391                   2.0915                   12.194                  8.53425                    0.107                    0.324                   -0.126                    -0.06                 0.026549                 0.016738
