#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
3   1   25.000000   0.020000   0.032152   2416.040503  1.672569580000e-03   1.672569580000e-03    6.922771277730e-07   6.922771277730e-07   80
3   2   25.000000   0.060000   0.062560   2287.685901  3.948808290000e-04   3.948808290000e-04    1.726114711934e-07   1.726114711934e-07   80
3   3   25.000000   0.100000   0.099209   2050.265965  7.643428800000e-05   7.643428800000e-05    3.728018184216e-08   3.728018184216e-08   80
3   4   25.000000   0.140000   0.137853   1768.190705  1.687965970000e-05   1.687965970000e-05    9.546289126093e-09   9.546289126093e-09   80
3   5   25.000000   0.180000   0.176850   1616.495749  4.722053050000e-06   4.722053050000e-06    2.921166389037e-09   2.921166389037e-09   80
3   6   25.000000   0.220000   0.216640   1535.604395  1.553590660000e-06   1.553590660000e-06    1.011712824643e-09   1.011712824643e-09   80
3   7   25.000000   0.260000   0.256381   1484.767586  5.958976750000e-07   5.958976750000e-07    4.013407085518e-10   4.013407085518e-10   80
3   8   25.000000   0.300000   0.296126   1433.195998  2.621796430000e-07   2.621796430000e-07    1.829335578427e-10   1.829335578427e-10   80
3   9   25.000000   0.340000   0.334696   1392.310835  1.361271590000e-07   1.361271590000e-07    9.777066699334e-11   9.777066699334e-11   80
3   10   25.000000   0.380000   0.370262   1342.835765  8.202172070000e-08   8.202172070000e-08    6.108097716626e-11   6.108097716626e-11   80
3   10   25.000000   0.380000   0.392151   7160.611871  3.424099980000e-07   3.424099980000e-07    4.781853899759e-11   4.781853899759e-11   580_set1
3   10   25.000000   0.380000   0.396911   7058.289581  3.213260770000e-07   3.213260770000e-07    4.552463784781e-11   4.552463784781e-11   580_set2
3   11   25.000000   0.420000   0.428156   6460.793308  2.189327780000e-07   2.189327780000e-07    3.388636156011e-11   3.388636156011e-11   580_set2
3   11   25.000000   0.420000   0.428808   6458.293244  2.175235150000e-07   2.175235150000e-07    3.368126945956e-11   3.368126945956e-11   580_set1
3   12   25.000000   0.460000   0.463179   6054.836299  1.524533180000e-07   1.524533180000e-07    2.517876792560e-11   2.517876792560e-11   580_set1
3   12   25.000000   0.460000   0.463556   6044.919966  1.517467800000e-07   1.517467800000e-07    2.510319091957e-11   2.510319091957e-11   580_set2
3   13   25.000000   0.500000   0.500858   5626.778707  1.054348500000e-07   1.054348500000e-07    1.873804808937e-11   1.873804808937e-11   580_set1
3   13   25.000000   0.500000   0.500960   5646.240615  1.057121530000e-07   1.057121530000e-07    1.872257316119e-11   1.872257316119e-11   580_set2
3   13   25.000000   0.500000   0.510352   8060.665463  1.392778010000e-07   1.392778010000e-07    1.727869760125e-11   1.727869760125e-11   750_set3
3   13   25.000000   0.500000   0.513465   7888.535881  1.331866230000e-07   1.331866230000e-07    1.688356686325e-11   1.688356686325e-11   750_set2
3   13   25.000000   0.500000   0.513903   7887.584188  1.327467410000e-07   1.327467410000e-07    1.682983507193e-11   1.682983507193e-11   750_set1
3   14   25.000000   0.540000   0.539913   5126.165480  7.160163670000e-08   7.160163670000e-08    1.396787461883e-11   1.396787461883e-11   580_set1
3   14   25.000000   0.540000   0.540251   5133.291118  7.152053710000e-08   7.152053710000e-08    1.393268674150e-11   1.393268674150e-11   580_set2
3   14   25.000000   0.540000   0.546146   7425.988801  9.807642550000e-08   9.807642550000e-08    1.320718736969e-11   1.320718736969e-11   750_set3
3   14   25.000000   0.540000   0.546358   7383.772842  9.738073500000e-08   9.738073500000e-08    1.318847926172e-11   1.318847926172e-11   750_set1
3   14   25.000000   0.540000   0.546867   7386.737479  9.704916180000e-08   9.704916180000e-08    1.313829848101e-11   1.313829848101e-11   750_set2
3   15   25.000000   0.580000   0.579678   4633.182862  4.815078530000e-08   4.815078530000e-08    1.039259332821e-11   1.039259332821e-11   580_set2
3   15   25.000000   0.580000   0.579709   4629.108959  4.809772970000e-08   4.809772970000e-08    1.039027815634e-11   1.039027815634e-11   580_set1
3   15   25.000000   0.580000   0.582431   6877.522392  6.929067520000e-08   6.929067520000e-08    1.007494723399e-11   1.007494723399e-11   750_set2
3   15   25.000000   0.580000   0.582458   6891.236391  6.940658390000e-08   6.940658390000e-08    1.007171717265e-11   1.007171717265e-11   750_set3
3   15   25.000000   0.580000   0.582647   6880.065537  6.920119370000e-08   6.920119370000e-08    1.005821722596e-11   1.005821722596e-11   750_set1
3   16   25.000000   0.620000   0.619539   4194.376581  3.234296660000e-08   3.234296660000e-08    7.711030703945e-12   7.711030703945e-12   580_set1
3   16   25.000000   0.620000   0.619594   4185.958399  3.226461260000e-08   3.226461260000e-08    7.707819697326e-12   7.707819697326e-12   580_set2
3   16   25.000000   0.620000   0.620672   6357.960741  4.804657400000e-08   4.804657400000e-08    7.556915803233e-12   7.556915803233e-12   750_set1
3   16   25.000000   0.620000   0.620680   6349.418325  4.798106100000e-08   4.798106100000e-08    7.556764815933e-12   7.556764815933e-12   750_set3
3   16   25.000000   0.620000   0.620812   6353.141630  4.795843360000e-08   4.795843360000e-08    7.548774510793e-12   7.548774510793e-12   750_set2
3   17   25.000000   0.660000   0.658770   3876.519054  2.215134540000e-08   2.215134540000e-08    5.714236172048e-12   5.714236172048e-12   580_set1
3   17   25.000000   0.660000   0.658907   3879.830035  2.214759590000e-08   2.214759590000e-08    5.708393331720e-12   5.708393331720e-12   580_set2
3   17   25.000000   0.660000   0.659691   5806.988492  3.258212660000e-08   3.258212660000e-08    5.610847454733e-12   5.610847454733e-12   750_set2
3   17   25.000000   0.660000   0.659759   5803.865563  3.254835680000e-08   3.254835680000e-08    5.608048023631e-12   5.608048023631e-12   750_set1
3   17   25.000000   0.660000   0.660128   5799.978048  3.243721650000e-08   3.243721650000e-08    5.592644701679e-12   5.592644701679e-12   750_set3
3   18   25.000000   0.700000   0.698155   3665.660757  1.538549460000e-08   1.538549460000e-08    4.197195436217e-12   4.197195436217e-12   580_set1
3   18   25.000000   0.700000   0.698226   3669.585920  1.539538340000e-08   1.539538340000e-08    4.195400717038e-12   4.195400717038e-12   580_set2
3   18   25.000000   0.700000   0.699738   5272.303355  2.165870740000e-08   2.165870740000e-08    4.108016163269e-12   4.108016163269e-12   750_set2
3   18   25.000000   0.700000   0.699787   5275.155178  2.166199870000e-08   2.166199870000e-08    4.106419236792e-12   4.106419236792e-12   750_set3
3   18   25.000000   0.700000   0.699790   5272.170252  2.164899370000e-08   2.164899370000e-08    4.106277427552e-12   4.106277427552e-12   750_set1
3   19   25.000000   0.740000   0.737452   3524.094667  1.077875310000e-08   1.077875310000e-08    3.058587841278e-12   3.058587841278e-12   580_set1
3   19   25.000000   0.740000   0.737497   3526.087274  1.078102640000e-08   1.078102640000e-08    3.057504129150e-12   3.057504129150e-12   580_set2
3   19   25.000000   0.740000   0.739425   4817.697532  1.441919800000e-08   1.441919800000e-08    2.992964565381e-12   2.992964565381e-12   750_set2
3   19   25.000000   0.740000   0.739451   4818.344498  1.441758960000e-08   1.441758960000e-08    2.992228888155e-12   2.992228888155e-12   750_set1
3   19   25.000000   0.740000   0.739564   4817.936778  1.440466100000e-08   1.440466100000e-08    2.989798676017e-12   2.989798676017e-12   750_set3
3   20   25.000000   0.780000   0.776351   3407.028393  7.550813260000e-09   7.550813260000e-09    2.216246062262e-12   2.216246062262e-12   580_set1
3   20   25.000000   0.780000   0.776532   3403.924473  7.535890680000e-09   7.535890680000e-09    2.213883045812e-12   2.213883045812e-12   580_set2
3   20   25.000000   0.780000   0.779089   4427.517131  9.576745330000e-09   9.576745330000e-09    2.163005821693e-12   2.163005821693e-12   750_set3
3   20   25.000000   0.780000   0.779284   4424.641588  9.555826890000e-09   9.555826890000e-09    2.159683829740e-12   2.159683829740e-12   750_set2
3   20   25.000000   0.780000   0.779338   4419.105042  9.539131080000e-09   9.539131080000e-09    2.158611526392e-12   2.158611526392e-12   750_set1
3   21   25.000000   0.820000   0.815911   3298.733032  5.217463240000e-09   5.217463240000e-09    1.581656711649e-12   1.581656711649e-12   580_set1
3   21   25.000000   0.820000   0.815964   3295.550089  5.211144220000e-09   5.211144220000e-09    1.581266883909e-12   1.581266883909e-12   580_set2
3   21   25.000000   0.820000   0.818493   4140.833898  6.423674990000e-09   6.423674990000e-09    1.551299846416e-12   1.551299846416e-12   750_set2
3   21   25.000000   0.820000   0.818536   4141.259446  6.421913390000e-09   6.421913390000e-09    1.550715059933e-12   1.550715059933e-12   750_set1
3   21   25.000000   0.820000   0.818697   4138.708842  6.409304680000e-09   6.409304680000e-09    1.548624202543e-12   1.548624202543e-12   750_set3
3   22   25.000000   0.860000   0.855334   3191.750548  3.577650760000e-09   3.577650760000e-09    1.120905505050e-12   1.120905505050e-12   580_set1
3   22   25.000000   0.860000   0.856058   3187.678762  3.547000700000e-09   3.547000700000e-09    1.112722129433e-12   1.112722129433e-12   580_set2
3   22   25.000000   0.860000   0.857919   3932.720784  4.330391060000e-09   4.330391060000e-09    1.101118359996e-12   1.101118359996e-12   750_set3
3   22   25.000000   0.860000   0.857977   3930.275115  4.325757730000e-09   4.325757730000e-09    1.100624664541e-12   1.100624664541e-12   750_set1
3   22   25.000000   0.860000   0.858009   3936.115810  4.329864870000e-09   4.329864870000e-09    1.100034927580e-12   1.100034927580e-12   750_set2
3   23   25.000000   0.900000   0.894772   3070.551712  2.414163200000e-09   2.414163200000e-09    7.862310836731e-13   7.862310836731e-13   580_set1
3   23   25.000000   0.900000   0.895138   3074.196564  2.408184810000e-09   2.408184810000e-09    7.833542064944e-13   7.833542064944e-13   580_set2
3   23   25.000000   0.900000   0.897172   3767.030328  2.916661090000e-09   2.916661090000e-09    7.742600499711e-13   7.742600499711e-13   750_set2
3   23   25.000000   0.900000   0.897250   3766.312906  2.914292270000e-09   2.914292270000e-09    7.737785847154e-13   7.737785847154e-13   750_set1
3   23   25.000000   0.900000   0.897339   3772.569363  2.916546070000e-09   2.916546070000e-09    7.730927623504e-13   7.730927623504e-13   750_set3
3   24   25.000000   0.940000   0.933599   2969.297398  1.630751300000e-09   1.630751300000e-09    5.492044350621e-13   5.492044350621e-13   580_set1
3   24   25.000000   0.940000   0.935191   2958.617232  1.600531860000e-09   1.600531860000e-09    5.409729392126e-13   5.409729392126e-13   580_set2
3   24   25.000000   0.940000   0.936536   3629.479514  1.950623350000e-09   1.950623350000e-09    5.374388648499e-13   5.374388648499e-13   750_set3
3   24   25.000000   0.940000   0.936701   3630.872287  1.948263730000e-09   1.948263730000e-09    5.365828307913e-13   5.365828307913e-13   750_set2
3   24   25.000000   0.940000   0.936831   3630.951387  1.945674540000e-09   1.945674540000e-09    5.358580527864e-13   5.358580527864e-13   750_set1
3   25   25.000000   0.980000   0.969254   2866.857681  1.121484790000e-09   1.121484790000e-09    3.911895583212e-13   3.911895583212e-13   580_set1
3   25   25.000000   0.980000   0.969347   2866.108192  1.118840650000e-09   1.118840650000e-09    3.903693004761e-13   3.903693004761e-13   580_set2
3   25   25.000000   0.980000   0.976037   3486.376811  1.281757140000e-09   1.281757140000e-09    3.676473340334e-13   3.676473340334e-13   750_set1
3   25   25.000000   0.980000   0.976160   3487.351299  1.280293680000e-09   1.280293680000e-09    3.671249525011e-13   3.671249525011e-13   750_set2
3   25   25.000000   0.980000   0.976201   3496.293297  1.283869610000e-09   1.283869610000e-09    3.672087839718e-13   3.672087839718e-13   750_set3
3   26   25.000000   1.020000   1.015608   3351.339770  8.304645890000e-10   8.304645890000e-10    2.478007740170e-13   2.478007740170e-13   750_set2
3   26   25.000000   1.020000   1.015750   3353.106764  8.294462460000e-10   8.294462460000e-10    2.473664885667e-13   2.473664885667e-13   750_set3
3   26   25.000000   1.020000   1.015762   3351.756191  8.294825090000e-10   8.294825090000e-10    2.474769827314e-13   2.474769827314e-13   750_set1
3   27   25.000000   1.060000   1.054717   3222.692428  5.321762290000e-10   5.321762290000e-10    1.651340426956e-13   1.651340426956e-13   750_set1
3   27   25.000000   1.060000   1.054718   3216.598659  5.312193530000e-10   5.312193530000e-10    1.651494044847e-13   1.651494044847e-13   750_set3
